,player_id,hand,year_of_birth,ioc,height,wikidata_id,player_name
21065,221074,R,2001,RUS,,,Veronika Pepelyaeva
21066,221075,U,2002,TUR,,,Buse Suer
21067,221076,U,2003,ISR,,,Ronnie Naor
21068,221077,R,2003,ISR,,,Mika Dagan Fruchtman
21069,221078,U,1999,THA,,,Tanuchaporn Yongmod
21070,221079,U,1997,JPN,,,Satsuki Koike
21071,221080,U,2000,JPN,,,Yuka Asano
21072,221081,U,1996,JPN,,,Chiaki Takamatsu
21073,221082,U,2002,USA,,,Lina Boylan
21074,221083,U,2001,EGY,,,Aya El Sayed
21075,221084,U,2002,SWE,,,Olivia Malm
21076,221085,L,2000,SWE,,,Sydney Berlin
21077,221086,R,2001,RUS,,,Mariia Tkacheva
21078,221087,U,2001,HUN,,,Zita Kovacs
21079,221088,R,2001,SVK,,,Kristina Kozakova
21080,221089,R,2001,IND,,,Annika Kannan
21081,221090,U,1997,USA,,,Ceijenia Cornelius
21082,221091,U,1999,USA,,,Hailey Wilcox
21083,221092,U,2000,TTO,,,Anya King
21084,221093,U,1999,USA,,,Shelby Prince
21085,221094,R,1996,USA,,,Christine Maddox
21086,221095,U,1997,KOR,,,So Hee Yoon
21087,221096,R,2003,CHN,,,Sijia Wei
21088,221097,U,2000,ITA,,,Anastasia Piangerelli
21089,221098,U,2002,ESP,,,Alejandra Ferrer Rodriguez
21090,221099,U,2000,JPN,,,Rina Saigo
21091,221100,U,2002,USA,,,Charlotte Chavatipon
21092,221101,U,2003,RUS,,,Sofya Ostrovskaya
21093,221102,U,2002,UZB,,,Setora Normurodova
21094,221103,R,2004,USA,175.0,Q39263365,Coco Gauff
21095,221104,U,2002,USA,,,Hibah Shaikh
21096,221105,U,1998,SGP,,,Hx Izabella Tan
21097,221106,U,2001,SGP,,,Lynelle En Tong Lim
21098,221107,U,1998,GER,,,Marie Charlot Lonnemann
21099,221108,U,2000,SRB,,,Elena Gemovic
21100,221109,U,2003,KOR,,,Boyoung Jeong
21101,221110,U,2002,CHN,,,Zheng Hua Xiao
21102,221111,U,2001,POR,,,Joana Baptista
21103,221112,R,2004,ISR,,,Keren Mor
21104,221113,U,2002,RUS,,,Anastasiya Kostromitina
21105,221114,U,2003,UKR,,Q81052655,Dasha Lopatetskaya
21106,221115,U,1999,USA,,,Julia Ronney
21107,221116,R,2003,BLR,,Q106772603,Jana Kolodynska
21108,221117,U,2003,BLR,,,Anastasiya Komar
21109,221118,U,2001,BLR,,,Tatsiana Sasnouskaya
21110,221119,R,2000,RUS,183.0,,Maria Titova
21111,221120,U,2002,USA,,,Gianna Pielet
21112,221121,U,2001,SLO,,,Sheila Glavas
21113,221122,R,1997,ESP,,,Carmen Garri Murcia
21114,221123,U,2003,UZB,,,Nigora Azimjanova
21115,221124,R,2001,JPN,,Q106368473,Himeno Sakatsume
21116,221125,U,2001,AUS,,,Bojana Marinkov
21117,221126,U,2001,SGP,,,Tammy Tan
21118,221127,U,2002,USA,,,Tara Malik
21119,221128,U,2001,CAN,,,Sophia Qi Ho
21120,221129,U,2001,JPN,,,Chiho Mushika
21121,221130,U,2003,CAN,,,Leena Bennetto
21122,221131,U,1998,USA,,,Chloe Julia Goyette
21123,221132,U,2000,KOR,,,Da Bin Jun
21124,221133,U,1999,KOR,,,Da Ye Kim
21125,221134,U,2002,POR,,,Madalena Peneda
21126,221135,U,2001,ESP,,,Uxia Martinez Moral
21127,221136,U,2001,CZE,,,Barbora Pokorna
21128,221137,U,1998,GER,,,Juliane Triebe
21129,221138,U,1993,ITA,,,Alice Vicini
21130,221139,U,2002,SLO,,Q107307440,Ziva Falkner
21131,221140,U,2001,SLO,,,Noka Juric
21132,221141,U,1999,JPN,174.0,,Hikaru Sato
21133,221142,U,2003,GBR,,,Holly Fischer
21134,221143,U,2003,USA,,,Connie Ma
21135,221144,U,2003,ESP,,,Andrea Redondo Gutierrez
21136,221145,U,2001,AUS,,,Tallulah Farrow
21137,221146,R,1996,USA,,,Alyssa Tobita
21138,221147,U,2001,CAN,,,Alexandra Mikhailuk
21139,221148,U,2000,USA,,,Jenna Dean
21140,221149,U,2001,CZE,,,Justyna Malatinska
21141,221150,U,2002,SVK,,,Eszter Meri
21142,221151,L,2000,SLO,,Q107307703,Tina Cvetkovic
21143,221152,U,2002,SUI,,,Lea Gietz
21144,221153,U,2002,SUI,,,Sophie Luescher
21145,221154,U,2001,SVK,,,Klara Ondrejcekova
21146,221155,U,1997,SUI,,,Anais Gabriel
21147,221156,U,1996,SUI,,,Michele Temperli
21148,221157,U,2001,FRA,,,Diana Martynov
21149,221158,U,2002,CRO,,Q107139102,Ayline Esina Samardzic
21150,221159,U,2003,SUI,,,Alina Granwehr
21151,221160,U,2002,SUI,,,Annabel Schoen
21152,221161,U,2002,SUI,,,Melody Hefti
21153,221162,U,2001,HKG,,,Justine Sophie Kwan Tung Leong
21154,221163,U,2002,HKG,,,Hoi Ki Jenny Wong
21155,221164,R,2004,POR,,Q106473625,Matilde Jorge
21156,221165,R,2000,CAN,,Q96180316,Raphaelle Lacasse
21157,221166,U,2001,FRA,,,Maeva Maxch
21158,221167,U,2001,ROU,,,Maria Alexia Gandac
21159,221168,U,2002,ROU,,Q108072037,Ilinca Dalina Amariei
21160,221169,U,2002,ROU,,,Raluca Maria Tudorache
21161,221170,U,2000,BEL,,,Victoria Kalaitzis
21162,221171,U,1995,USA,,,Kimmy A Guerin
21163,221172,R,2001,GER,,,Jantje Tilbuerger
21164,221173,R,2001,NZL,172.0,Q60291123,Valentina Ivanov
21165,221174,U,2003,SUI,,,Kiara Cvetkovic
21166,221175,R,2001,SRB,,,Jovana Babic
21167,221176,U,2002,KAZ,,,Kamilia Shailina
21168,221177,U,2002,KAZ,,,Takhmina Zhanatova
21169,221178,R,2002,RUS,,Q60320578,Darya Astakhova
21170,221179,U,2002,KAZ,,,Anastasia Astakhova
21171,221180,U,2003,KAZ,,,Mariya Sinitsyna
21172,221181,U,2002,CHN,,,Jiaqi Wang
21173,221182,R,2003,ROU,,,Alexandra Iordache
21174,221183,U,2004,ROU,,,Alexandra Petric
21175,221184,R,2000,ROU,,,Paula Mihaela Onita
21176,221185,U,2002,CAN,,,Jada Bui
21177,221186,U,2001,AUS,,,Rhiannon Mcblane
21178,221187,R,2003,INA,,Q84077585,Priska Madelyn Nugroho
21179,221188,U,2001,INA,,,Fitriana Sabrina
21180,221189,U,2001,INA,,,Fitriani Sabatini
21181,221190,R,2003,GER,170.0,Q104870582,Julia Middendorf
21182,221191,R,2001,FRA,,,Margaux Rouvroy
21183,221192,U,2001,FRA,,,Sophia Biolay
21184,221193,R,2001,FRA,,,Rania Azziz
21185,221194,R,2003,FRA,,,Flavie Brugnone
21186,221195,U,2001,GRE,,,Marianne Argyrokastriti
21187,221196,R,2001,BEL,,,Zara De Schutter
21188,221197,R,2003,ESP,,,Lucia Llinares Domingo
21189,221198,U,1999,GUD,,,Anne Sophie Morandais
21190,221199,U,2002,HUN,,,Luca Janosi
21191,221200,U,2000,NOR,,,Lene Mari Bolkesjo Hovda
21192,221201,U,2003,NOR,,,Sofie Siem
21193,221202,U,2004,USA,,,Katja Wiersholm
21194,221203,U,2001,RUS,,,Alexandra Vasilyeva
21195,221204,U,2001,EST,,,Helena Narmont
21196,221205,R,2002,EST,,,Sofiya Chekhlystova
21197,221206,U,2002,LAT,,,Stefanija Polischuk
21198,221207,R,2001,LAT,,,Margarita Ignatjeva
21199,221208,U,2001,RUS,,,Alena Nikishina
21200,221209,U,2002,RUS,,,Anastasia Zolotareva
21201,221210,U,2003,RUS,,Q106368450,Daria Kudashova
21202,221211,R,2001,GEO,,,Ekaterine Jorjoliani
21203,221212,R,2000,CZE,,,Anna Markvartova
21204,221213,U,2003,ESP,,Q89288719,Ane Mintegi Del Olmo
21205,221214,U,2003,CZE,,,Zdena Safarova
21206,221215,U,2002,RUS,,,Alisa Rastegaeva
21207,221216,U,2001,RUS,,,Maria Krupenina
21208,221217,R,2003,GER,,,Alia Lex
21209,221218,U,2000,CHN,,,Wenjun Yu
21210,221219,U,2002,CZE,,,Lucie Petruzelova
21211,221220,U,2001,USA,,Q56033644,Lea Ma
21212,221221,U,2002,USA,,Q65557998,Savannah Broadus
21213,221222,U,2000,FIN,,,Venla Ahti
21214,221223,R,2000,CAN,,,Maria Tanasescu
21215,221224,U,2000,ITA,,,Antonella La Cava
21216,221225,U,2002,IRL,,,Georgia Lily Lynn Browne
21217,221226,U,2003,IRL,,,Aisling Oconnor
21218,221227,U,1998,IRL,,,Katie Kirby
21219,221228,U,2001,GBR,,,Sasha Hill
21220,221229,L,2002,JPN,,Q60977308,Natsumi Kawaguchi
21221,221230,U,2002,VIN,,,Khyanna Singh
21222,221231,R,2002,USA,,,Nina Gulbransen
21223,221232,R,2001,HON,,,Natalie Gabriela Espinal Sanchez
21224,221233,R,2000,ESA,,,Sofia Chang
21225,221234,U,2003,ESA,,,Sara Valentina Cruz Bonilla
21226,221235,R,2001,GUA,,Q48322110,Maria Gabriela Rivera Corado
21227,221236,R,2003,RUS,,Q105967693,Polina Kudermetova
21228,221237,R,2003,RUS,,Q106367605,Maria Timofeeva
21229,221238,U,2002,RUS,,,Elizaveta Dementyeva
21230,221239,U,1996,USA,,,Priyanka Shah
21231,221240,R,1993,USA,,,Alexa Pitt
21232,221241,R,1994,USA,,,Amber Washington
21233,221242,L,2002,ECU,,Q66085378,Mell Elizabeth Reasco Gonzalez
21234,221243,R,2001,POL,,,Martyna Kubka
21235,221244,U,2001,KOR,,,Heejin Han
21236,221245,R,2003,RUS,,,Elena Malykh
21237,221246,U,2003,RUS,,,Kristina Kudryavtseva
21238,221247,R,1996,RUS,,,Ekaterina Makarova
21239,221248,U,2002,KOR,,,Hwui Won Wi
21240,221249,U,2002,KOR,,,Yubean Lee
21241,221250,U,1999,KOR,,,Sun Bin Kim
21242,221251,U,2000,ROU,,,Iulia Vlaiculescu
21243,221252,U,1998,HUN,,,Friderika Lotti Meszaros
21244,221253,U,2000,SVK,,,Petra Seresova
21245,221254,U,2000,SUI,,,Nadine Keller
21246,221255,U,2001,NED,,,Nynke Hamburg
21247,221256,U,1999,BEL,,,Eline Audenaert
21248,221257,R,2002,AUT,,Q57192958,Sinja Kraus
21249,221258,U,2001,GER,,,Laura Boehner
21250,221259,U,2004,GER,,Q105062317,Joelle Lilly Sophie Steur
21251,221260,U,2000,SRB,,,Andjela Todorovic
21252,221261,U,1999,SLO,,,Nika Zupancic
21253,221262,U,2000,BRA,,,Stella Chianello
21254,221263,U,2000,ARG,,,Alexia Josefina Romero
21255,221264,R,2000,JPN,,,Chie Kezuka
21256,221265,U,2001,JPN,,,Ikumi Yamazaki
21257,221266,U,1991,JPN,,,Haruna Inoue
21258,221267,U,2001,KOR,,,Eunseo Yun
21259,221268,U,2003,KOR,,,Seo Yeon Park
21260,221269,U,2001,KOR,,,Eunji Lee
21261,221270,U,2002,KOR,,,Yugyeong Oh
21262,221271,U,2004,KOR,,,Dainhee Kim
21263,221272,U,1994,KOR,,,Han Bit Lee
21264,221273,U,2003,KOR,,,Ha Yeong Ryu
21265,221274,U,2001,TUN,,,Hadir Kilani
21266,221275,R,2000,IND,,,Sravya Shivani Chilakalapudi
21267,221276,U,2004,THA,,,Kittika Aeb Iem
21268,221277,U,2002,THA,,,Warisara Lee
21269,221278,U,2003,RUS,,,Alina Shcherbinina
21270,221279,U,2000,UKR,,,Violetta Dominova
21271,221280,U,2002,ITA,,,Ginevra Aprea
21272,221281,U,2001,GER,,,Jana Leder
21273,221282,U,2000,AUT,,Q101402626,Veronika Bokor
21274,221283,U,2001,BIH,,,Laura Radakovic
21275,221284,U,1992,CZE,,,Monika Svobodova
21276,221285,U,2001,POR,,,Camila Garcia
21277,221286,U,2002,ESP,,,Silvia Vargas Jimenez
21278,221287,U,1996,RUS,,,Ekaterina Melikhova
21279,221288,U,2003,ESP,,,Maria Berlanga Bandera
21280,221289,U,2004,PAR,,,Paulina Franco Martinessi
21281,221290,U,2004,GBR,,,Mila Burek
21282,221291,R,1993,USA,,,Holly Verner
21283,221292,U,2002,ARM,,,Narine Sargsyan
21284,221293,U,2002,KAZ,,,Milana Maydanova
21285,221294,U,2002,RUS,,,Sofya Ivanova
21286,221295,R,1997,IND,,,Shilpi Swarupa Das
21287,221296,U,2002,CHN,,,Yiwendan Zhu
21288,221297,U,2003,USA,,,Emily Bi
21289,221298,U,2000,CHN,,,Denglin Li
21290,221299,U,2003,CHN,,,Yu Yang Jin
21291,221300,U,2003,AUS,,,Chloe Isabella Tsang
21292,221301,U,2001,CHN,,,Jiayun Zhu
21293,221302,U,1999,CHN,,,Xinlei Guan
21294,221303,U,1998,CHN,,,Yuping Wang
21295,221304,U,2001,CHN,,,Xinrui Liu
21296,221305,U,1999,CHN,,,Hongding Dong
21297,221306,U,2001,EGY,,,Roula Elmalah
21298,221307,R,2003,CZE,,Q98278358,Darja Vidmanova
21299,221308,U,2000,CZE,,,Eva Cechakova
21300,221309,R,2000,SVK,,,Sofia Milatova
21301,221310,U,2003,CZE,,,Katerina Mandelikova
21302,221311,R,2002,CZE,,,Petra Csabi
21303,221312,U,1997,BEL,,,Aurore Felsenhart
21304,221313,R,1998,RUS,,,Syuzen Afifi
21305,221314,U,2003,FRA,,,Axelle Martins
21306,221315,R,2002,BUL,,,Beatris Spasova
21307,221316,U,2000,ESP,,,Natalia Garcia Portero
21308,221317,U,2001,FRA,,,Ana Conde Vendrell
21309,221318,R,2002,GER,,,Stella Wiesemann
21310,221319,U,2002,ESP,,,Anais Peralta Criado
21311,221320,R,2003,SUI,,,Sophia Unger
21312,221321,U,2004,FRA,,,Karen Marthiens
21313,221322,U,2001,FRA,,,Heranne Excellent
21314,221323,U,2003,UZB,,,Angelina Folts
21315,221324,U,2002,RUS,,,Maria Shusharina
21316,221325,U,2002,RUS,,,Iuliia Nikitina
21317,221326,U,2002,KAZ,,,Sofia Sokhetskaya
21318,221327,U,2001,ITA,,,Giulia Brighi
21319,221328,U,1999,RUS,,,Daria Kazantseva
21320,221329,R,2003,IND,,,Likhitha Kalava
21321,221330,U,2000,ITA,,,Vittoria Pastorino
21322,221331,U,2003,ARG,,,Merlina Sarno
21323,221332,U,2003,PER,,,Daianne Hayashida
21324,221333,R,2004,ARG,,,Solana Sierra
21325,221334,U,2002,ARG,,,Juana Larranaga
21326,221335,U,2002,ARG,,,Paula Corbalan
21327,221336,U,2001,EGY,,,Amira Badawi
21328,221337,U,1999,EGY,,,Hala Fouad
21329,221338,U,2002,SWE,,,Smilla Kjaergaard
21330,221339,R,2000,IND,,,Sonashe Bhatnagar
21331,221340,U,2003,AUT,,,Daniela Glanzer
21332,221341,R,2004,TUR,,,Asli Ozcan
21333,221342,U,2003,SVK,,,Bianca Behulova
21334,221343,R,2000,URU,,,Lucia De Santa Ana
21335,221344,U,2000,GBR,,,Zarah Mughal
21336,221345,U,2000,AUT,,,Alina Michalitsch
21337,221346,L,2001,RUS,,,Anastasia Mozgaleva
21338,221347,U,2003,RUS,,,Stanislava Bobrovnikova
21339,221348,L,2002,RUS,,,Eva Garkusha
21340,221349,U,2002,TUR,,,Cagla Teoman
21341,221350,U,1999,RUS,,,Vilena Petrova
21342,221351,U,2000,GER,,,Ivonne Juric
21343,221352,U,2001,RUS,,,Polina Kozyreva
21344,221353,U,2002,GER,,,Julia Traub
21345,221354,R,2003,ITA,,Q60732040,Lisa Pigato
21346,221355,U,2000,ITA,,,Asya Colombo
21347,221356,R,2002,AUS,,,Caitlyn Portela
21348,221357,R,2002,SWE,,,Maria Fernanda Morales
21349,221358,U,2002,RUS,,,Diana Nekhorosheva
21350,221359,U,2002,ISR,,,Emmy Yaron
21351,221360,R,1994,USA,,,Adesuwa Osabuohien
21352,221361,U,2002,JPN,,,Honoka Uchiyama
21353,221362,U,2000,JPN,,,Hiromi Abe
21354,221363,U,2002,ROU,,,Iulia Marko
21355,221364,U,2004,BUL,,,Denislava Glushkova
21356,221365,R,2003,BUL,,,Dariya Radulova
21357,221366,U,2000,BUL,,,Cveti Iotova
21358,221367,U,2000,BUL,,,Kristina Kapitanova
21359,221368,U,1999,ROU,,,Ioana Negoitescu
21360,221369,U,2000,SWE,,,Lisa Zaar
21361,221370,U,2004,UKR,,,Anita Sahdiieva
21362,221371,R,2003,UKR,,,Lyubov Kostenko
21363,221372,U,1999,JPN,,,Asuka Yoshida
21364,221373,U,2001,JPN,,,Yui Saito
21365,221374,U,1999,USA,,,Danielle Willson
21366,221375,R,2002,RUS,,,Alisa Kummel
21367,221376,R,2000,DEN,,Q108032825,Olivia Gram
21368,221377,U,1996,GER,,,Fabienne Gettwart
21369,221378,U,2002,AUT,,,Eva Maria Riml
21370,221379,R,2002,TUR,,,Ilayda Baykan
21371,221380,R,2002,UKR,,,Polina Gubina
21372,221381,U,1995,CAN,,,Noelly Longi Nsimba
21373,221382,U,2001,SVK,,,Katarina Kuzmova
21374,221383,U,2001,ISR,,,Darya Shvartsmann
21375,221384,U,2003,ISR,,,Shachf Lieberman
21376,221385,U,2001,GRE,,Q107392881,Galateia Mesochoritou
21377,221386,U,2003,SUI,,Q106418915,Sebastianna Scilipoti
21378,221387,U,2002,POR,,,Madalena Amil
21379,221388,L,2002,FRA,,,Aminata Sall
21380,221389,U,1998,CHN,,,Wei Zheng
21381,221390,U,2001,FRA,,,Coralie Garrigues
21382,221391,R,2000,CAN,,,Justine Bryson
21383,221392,U,2001,AUS,,,Angelina Graovac
21384,221393,R,2003,POR,,,Mariana Campino
21385,221394,U,2004,SWE,,,Agnes Mitteregger
21386,221395,R,2001,RUS,,,Ekaterina Reyngold
21387,221396,U,2001,USA,,,Victoria Mulville
21388,221397,U,1998,FRA,,,Marie Cerezo
21389,221398,R,2002,RUS,,,Daria Frayman
21390,221399,U,2003,USA,,,Keira Jirasook
21391,221400,U,2001,NED,,,Margriet Timmermans
21392,221401,U,2001,GBR,,,Olivia Elliott
21393,221402,U,2004,TUN,,,Nour Gueblaoui
21394,221403,U,2004,POR,,,Maria Santos
21395,221404,U,2001,AUT,,,Emily Meyer
21396,221405,L,2000,ROU,,,Mara Cristiana Pop
21397,221406,R,2002,RUS,,Q71126317,Alina Charaeva
21398,221407,L,2003,RUS,,Q67200158,Oksana Selekhmeteva
21399,221408,U,2000,FRA,,,Sandy Callios
21400,221409,U,1999,SWE,,,Elin Vilen
21401,221410,U,2001,SWE,,,Fanny Norin
21402,221411,R,2003,ITA,,,Jennifer Ruggeri
21403,221412,U,2001,GRE,,,Ioanna Tsadari
21404,221413,U,2000,USA,,,Solymar Colling
21405,221414,U,2004,ARG,,,Chiara Di Genova
21406,221415,R,2002,MEX,,,Ximena Pacheco
21407,221416,L,1994,USA,,,Audrey Ann Blakely
21408,221417,U,2003,MEX,,,Ana Paula Martinez Mora
21409,221418,R,2000,MEX,,,Maria Fernanda Carvajal Altamirano
21410,221419,U,2001,MEX,,,Berenice Castillo Huerta
21411,221420,U,2001,MEX,,,Dianela Rodriguez
21412,221421,U,2001,USA,,,Dasha Kourkina
21413,221422,U,2002,USA,,,Emma Jackson
21414,221423,U,2001,USA,,,Reilly Tran
21415,221424,U,2002,CHI,,,Bianca Lia Antican Gonzalez
21416,221425,U,2003,COL,,,Laura Ximena Matamoros Galeano
21417,221426,R,2001,COL,,,Mariana Caicedo Mora
21418,221427,R,2001,COL,,,Juliana Catalina Madrid Torres
21419,221428,U,2002,COL,,,Salome Sierra
21420,221429,U,2002,COL,,,Isabella Bolivar Garces
21421,221430,U,2002,COL,,,Liz Melanie Aristizabal Londono
21422,221431,U,2002,COL,,,Maria Juliana Parra Romero
21423,221432,U,2002,ESP,,,Ariadna Briones Ginesta
21424,221433,U,2001,USA,,,Shatoo Mohamad
21425,221434,U,2004,BLR,,,Aliona Falei
21426,221435,R,2000,SRB,,,Doroteja Joksovic
21427,221436,U,2001,ITA,,,Linda Alessi
21428,221437,R,2000,CRO,,,Lea Jurkovic
21429,221438,U,2002,ITA,,,Alice Volpe
21430,221439,R,2000,ITA,,,Anna Sturmigh
21431,221440,L,2002,USA,,,Allura Zamarripa
21432,221441,R,2002,USA,,,Maribella Zamarripa
21433,221442,U,2002,FRA,,,Gabrielle Clairotte
21434,221443,U,2000,FRA,,,Mathilde Lollia
21435,221444,U,2000,ARG,,,Martina Josefina Zarza
21436,221445,R,1988,ARG,,,Maria Agostina Liccardi Sanudo
21437,221446,U,2003,ARG,,,Evelyn Alessandra Gomez
21438,221447,U,2003,ARG,,,Chiara Desia Dabarno
21439,221448,U,2001,USA,,,Audrey Boch Collins
21440,221449,U,2003,ITA,,,Anna Santa
21441,221450,R,2003,RSA,,,Kelly Arends
21442,221451,R,2002,RSA,,,Maretha Burger
21443,221452,U,1999,GBR,,,Annunciata De Souza
21444,221453,U,2001,ESP,,,Maialen Morante Oyague
21445,221454,U,2002,ESP,,,Alba Rey Garcia
21446,221455,U,2001,ESP,,,Aina Domingo Bernabeu
21447,221456,U,2003,ESP,,,Ariane Monlleo Sanchis
21448,221457,U,2003,ESP,,,Claudia De Las Heras Armenteras
21449,221458,U,2002,ESP,,,Silvia Martinez Jimenez
21450,221459,U,2002,ITA,,,Emily Di Giannantonio
21451,221460,U,2000,USA,,,Elle Christensen
21452,221461,U,2000,THA,,,Sirinat Niyomsub
21453,221462,U,2002,RUS,,,Mariya Krasakova
21454,221463,U,2003,CHN,,,Yuhan Liu
21455,221464,R,2003,SVK,,,Ema Bolebruchova
21456,221465,R,2002,ITA,,,Sofia Rocchetti
21457,221466,R,2002,IND,,,Sanjana Aiereddy
21458,221467,U,2003,ITA,,,Alessandra Simone
21459,221468,U,2003,FRA,,Q108046988,Lucie Nguyen Tan
21460,221469,U,2003,ITA,,,Beatrice Ricci
21461,221470,R,1996,CYP,,,Lygia Christodoulou
21462,221471,U,2003,ITA,,,Asia Serafini
21463,221472,U,2002,ITA,,,Chiara Girelli
21464,221473,U,2004,EGY,,,Merna Refaat
21465,221474,U,2003,EGY,,,Yasmin Ezzat
21466,221475,U,2002,RSA,,,Paige Wise
21467,221476,U,2001,RSA,,,Marne Dercksen
21468,221477,U,2001,RSA,,,Tamsin Hart
21469,221478,U,2001,USA,,,Jessica Marmorstein
21470,221479,U,2002,RSA,,,Mbali Langa
21471,221480,R,2001,CAN,,,Ashley Chang
21472,221481,U,1996,JPN,,,Utaka Kishigami
21473,221482,U,2001,RUS,,,Aleksandra Stromova
21474,221483,U,1999,FRA,,,Juliette Loliee
21475,221484,U,1999,ITA,,,Giorgia Pigato
21476,221485,R,1999,FRA,,,Marie Lou Faoro
21477,221486,U,2002,FRA,,Q106272062,Amandine Monnot
21478,221487,U,2001,CRO,,,Lana Brezanin
21479,221488,U,2004,ITA,,,Emanuela Mancuso
21480,221489,U,2001,GBR,,,Erika Batista Dodridge
21481,221490,U,2002,ITA,,,Martina Forcisi
21482,221491,R,2000,FRA,,,Sariaka Veronika Rachelle Radilofe
21483,221492,U,2000,UKR,,,Mariya Pyrozhenko
21484,221493,U,2002,BDI,,,Aisha Niyonkuru
21485,221494,U,1999,GAB,,,Manuella Maria Lisa Nyonda
21486,221495,U,2001,GBR,,,Destinee Martins
21487,221496,R,2002,FRA,,,Jade Bornay
21488,221497,U,2001,LTU,,,Andre Lukosiute
21489,221498,U,2000,GER,,,Adelina Krueger
21490,221499,U,2001,CRO,,,Iva Zelic
21491,221500,U,2001,COL,,,Maria Jose Martinez Sandoval
21492,221501,R,2001,COL,,Q106388356,Antonia Samudio
21493,221502,U,2003,COL,,,Angela Maria Basto Parra
21494,221503,U,2001,COL,,,Crissdaihanna Echavarria Laverde
21495,221504,U,2002,USA,,,Minorka Miranda
21496,221505,U,2001,COL,,,Susana Alejandra Patino Ramirez
21497,221506,U,2002,COL,,,Gabriela Giraldo
21498,221507,U,2000,USA,,,Payton Andrews
21499,221508,U,2000,USA,,,Niluka Madurawe
21500,221509,U,2002,USA,,,Ava Hrastar
21501,221510,R,2000,CAN,,,Savanna Ly Nguyen
21502,221511,U,2001,USA,,,Ruth Marsh
21503,221512,R,2004,USA,180.0,Q66494826,Katrina Scott
21504,221513,U,1998,ITA,,,Valentina Taddia
21505,221514,U,2000,ITA,,,Flaminia Scara
21506,221515,U,2004,RUS,,,Maria Andrienko
21507,221516,R,1998,CZE,,,Aneta Kulhankova
21508,221517,U,2002,ITA,,,Chiara Gerbino
21509,221518,R,1995,BRA,,,Anna Gabriella Ferraz
21510,221519,U,1995,USA,,,Kelley Anderson
21511,221520,U,2002,ESP,,,Maria Penalver Aguilo
21512,221521,U,2003,FIN,,,Emilia Hartman
21513,221522,U,2003,FRA,,Q106941166,Evita Ramirez
21514,221523,U,1999,FIN,,,Nikita Liebkind
21515,221524,U,2001,FRA,,,Margaux Komano
21516,221525,R,2002,RUS,,,Ksenia Khlynova
21517,221526,U,2000,POL,,,Maja Makal
21518,221527,U,2002,BLR,,,Veranika Pryts
21519,221528,R,2002,ITA,,,Rachele Elisa Zingale
21520,221529,U,1996,JPN,,,Hitomi Yokokawa
21521,221530,U,2000,IND,,,Rutvi Chaudhari
21522,221531,R,2001,IND,,,Maanya Viswanath
21523,221532,U,2003,AUT,,,Johanna Halper
21524,221533,U,2003,THA,,,Thamonpan Jonglertrakul
21525,221534,U,2002,UKR,,,Anna Parkhomenko
21526,221535,U,2004,GER,,,Katya Alexandra Zier
21527,221536,U,2000,GBR,,,Anna Hosking
21528,221537,R,2002,ESP,,,Paloma Perez Bota
21529,221538,U,2000,SWE,,,Hanna Axelsson
21530,221539,U,2001,CRO,,,Renata Cipetic
21531,221540,U,2001,NED,,,Isabelle Popma
21532,221541,U,2002,POR,,,Beatriz Neves
21533,221542,U,2002,ROU,,,Simona Ogescu
21534,221543,R,1994,GER,,,Diana Zivulovic
21535,221544,U,2000,GER,,,Jonna Schroeder
21536,221545,U,2001,ISR,,,Yuval Haggay
21537,221546,U,2002,ISR,,,Neta Tamir
21538,221547,U,2001,ROU,,,Ana Maria Gabriela Taranu
21539,221548,U,2001,ITA,,,Anna Peres
21540,221549,U,1998,FRA,,,Mathilde Dury
21541,221550,U,1993,ITA,,,Micol Sanna
21542,221551,U,1997,RUS,,,Evgenia Sedunova
21543,221552,U,1998,FRA,,,Naia Mercadier
21544,221553,U,1999,ROU,,,Iulia Maria Farcas
21545,221554,R,1998,USA,,,Diana Tkachenko
21546,221555,U,1999,ITA,,,Livia Palma
21547,221556,U,2001,FIN,,,Cecilia Johansen
21548,221557,U,2001,RUS,,Q106310705,Taisya Pachkaleva
21549,221558,L,1996,USA,,,Averie Bowen
21550,221559,U,1998,USA,,,Mimi Levine
21551,221560,R,2002,RUS,,,Anna Lytneva
21552,221561,U,2000,GER,,,Katharina Huhnholz
21553,221562,U,1998,TUR,,,Simay Yigit
21554,221563,U,2001,SUI,,,Aleksandra Kocic
21555,221564,U,2001,GER,,,Louisa Junghanns
21556,221565,U,2001,SWE,,,Wilma Bergqvist
21557,221566,U,1999,HUN,,,Petra Kaszas
21558,221567,U,1997,SVK,,,Jana Janosikova
21559,221568,L,2003,NED,,,Madelief Hageman
21560,221569,R,2001,CRO,,,Lucija Faj
21561,221570,R,2003,GBR,,,Freia Lawrence
21562,221571,U,2001,RUS,,,Elizabet Anna Mintusova
21563,221572,U,2002,ITA,,,Rubina Marta De Ponti
21564,221573,U,2001,ITA,,,Francesca Bottardi
21565,221574,U,2003,ROU,,,Daniela Andreea Rosca
21566,221575,U,2001,NOR,,,Beatrice Henriette Faureng
21567,221576,U,1995,INA,,,Bilqis Maqbulatullah
21568,221577,U,2002,CZE,,,Vendula Kryslova
21569,221578,U,2002,LAT,,,Jekaterina Sagejeva
21570,221579,U,2002,SWE,,,Frida Bostrand
21571,221580,U,2001,ESP,,,Marta Falceto Font
