,player_id,hand,year_of_birth,ioc,height,wikidata_id,player_name
19933,119949,U,1988,UKR,,,Maksim Bakunin
19934,119950,U,1989,UKR,,,Stanislav Gotman
19935,119951,U,1989,UKR,,,Dmytro Kamynin
19936,119952,U,1986,ITA,,,Alessandro Sabatini
19937,119953,U,1988,ITA,,,Luca Dinoi
19938,119954,U,1986,GER,,,Lennart Beckhaus
19939,119955,R,1987,BEL,,,Amaury Van Haelen
19940,119956,R,1987,LTU,,,Vytis Balsiukas
19941,119957,U,1986,ESP,,,Agustin Gonzalez Martin
19942,119958,U,1988,ESP,,,Patxy Suarez Galinanes
19943,119959,U,1989,ESP,,,Alberto Rodriguez Gonzalez
19944,119960,U,1988,ISR,,,Sahar Shimiel
19945,119961,R,1981,FRA,,,Guillaume Tarralle
19946,119962,U,1985,ISR,,,Nimrod Perel
19947,119963,U,1986,AUS,,,Suleman Jafarey Hall
19948,119964,U,1985,CHN,,,Rui Hao
19949,119965,U,1988,BOT,,,Bokang Setshogo
19950,119966,U,1980,SLE,,,Nathaniel Horton
19951,119967,U,1987,RSA,,,Kevin Kerr
19952,119968,U,1986,RSA,,,Michael Power
19953,119969,U,1986,BOT,,,Kagiso Kelebeile
19954,119970,R,1986,BOT,,,Ernest Seleke
19955,119971,U,1989,RSA,,,Wesley Baptiste
19956,119972,U,1988,RSA,,,Rikus Becker
19957,119973,U,1984,RSA,,,David Budler
19958,119974,U,1989,GER,,,Eddy Roy Balummel
19960,119976,U,1987,RSA,,,Yaseen Obaray
19961,119977,U,1988,TKM,,,Serdarguly Mamedkuliyev
19962,119978,R,1988,RSA,,,Mpiloenhle Migogo
19963,119979,R,1984,GER,,,Fabian Poth
19964,119980,U,1984,GBR,,,Alexander Farquharson
19965,119981,U,1988,USA,,,Daniel Hwang
19967,119983,U,1985,VEN,,,Manuel Alfredo Rodriguez
19968,119984,R,1990,VEN,,,Claudio Romano
19969,119985,R,1990,VEN,,,Alexander Rojas
19970,119986,U,1989,VEN,,,Leonel Vivas
19971,119987,U,1988,COL,,,Gabriel Perez
19972,119988,U,1989,COL,,,Daniel Robles
19973,119989,R,1987,COL,,,Diego Medrano
19974,119990,L,1990,COL,,,Arturo Santa
19975,119991,R,1990,COL,,,Sebastian Salazar
19976,119992,U,1988,COL,,,Mauricio Mejia
19978,119994,U,1990,COL,,,Magin Ortiga
19980,119996,R,1989,IND,,,Kinshuk Sharma
19981,119997,U,1981,FRA,,,Steeve Noblecourt
19982,119998,U,1986,BEL,,,Alex Platevoet
19983,119999,U,1982,USA,,,Derek Schwandt
19984,120000,R,1984,MEX,,,Eduardo De La Paz
19985,120001,R,1987,USA,,,Nathan Rosenfeld
19986,120002,U,1988,MEX,,,Luis David Viruega Diaz
19987,120003,R,1990,MEX,,,Alfonso De La Pena
19988,120004,U,1986,SUI,,,Andreas Eichenberger
19989,120005,U,1988,CAN,,,Guillaume St Maurice
19990,120006,U,1987,IND,,,Vijit Sehgal
19991,120007,U,1987,BRA,,,Pedro Posselt
19992,120008,R,1987,BRA,,,Carlos Nedel
19993,120009,U,1987,ARG,,,Damian Dario Iturriaga
19994,120010,U,1988,ARG,,,Juan Pablo Blariza
19995,120011,R,1989,ARG,,,Stefano Licata
19996,120012,U,1983,USA,,,Kevin Casey
19997,120013,U,1989,CHI,,,Roberto Lau
19999,120015,R,1983,CHI,,,Luis Felipe Contreras
20000,120016,U,1987,ESP,,,Alfonso Fernandez Guimera
20001,120017,R,1990,MEX,,,Juan Carlo Acuna Gerard
20002,120018,U,1984,MEX,,,Gerardo Suarez
20003,120019,U,1988,USA,,,Jonathon Galyon
20005,120021,U,1988,PAN,,,Mario Cal
20007,120023,U,1981,FRA,,,Franck Dalla Santa
20009,120025,R,1980,AUS,,,Nathan M Price
20010,120026,R,1986,ITA,,,Luca Bianchini
20011,120027,R,1989,MEX,,,Jorge Molina De La Rosa
20012,120028,R,1983,BEL,,,Bjorn Van Muysewinkel
20013,120029,U,1982,NGR,,,Terkaa Nambe
20015,120031,U,1987,ITA,,,Mihai Draganescu
20017,120033,R,1987,MAR,,,Hicham Laalej
20018,120034,R,1986,USA,,,Alex Lane
20019,120035,R,1986,CHN,,,Xu Yin
20020,120036,U,1988,CHN,,,Xiao Long Yin
20021,120037,U,1988,ESP,,,Carlos Previ Aliano
20022,120038,R,1984,ESP,,,Daniel Andrea Rodriguez Redondo
20023,120039,U,1985,FRA,,,Maxime Adam
20025,120041,U,1986,ITA,,,Giovanni Di Fraia
20026,120042,U,1987,ITA,,,Roberto Dadamo
20027,120043,L,1990,GBR,,,Benjamin George Levi
20028,120044,U,1987,DEN,,,Joakim Bay Simonsen
20029,120045,R,1984,ITA,,,Alessio Genovese
20030,120046,R,1986,ITA,,,Laerte Di Falco
20031,120047,U,1990,GER,,,Boi Benje Bruggen
20032,120048,R,1983,USA,,,Jason Cole
20033,120049,U,1988,POR,,,Francisco Lourenco
20034,120050,U,1988,FRA,,,Jeremy Brouche
20035,120051,U,1985,ITA,,,Michelangelo Di Mauro
20036,120052,R,1983,USA,,,Jeremiah Fuller
20037,120053,U,1984,POR,,,Ivo Salvador
20038,120054,U,1981,ESP,,,Ivan Rayco Valls Campos
20039,120055,U,1984,ESP,,,Victor Garcia Gimeno
20040,120056,L,1989,SWE,,Q7295107,Rasmus Jonasson
20041,120057,U,1983,KOR,,,Yong Ho Kwon
20042,120058,R,1985,KOR,,,Jong Guk Ho
20043,120059,U,1985,KOR,,,Hong Ryun Kim
20044,120060,U,1985,KOR,,,Il Hae Kim
20045,120061,U,1990,KOR,,,Jae Bin Jeon
20046,120062,L,1986,KOR,,,Chang Ho Choi
20047,120063,U,1988,UAE,,,Mohammed Abdullah Al Nuaimi
20048,120064,U,1982,JPN,,,Ryo Nakagawa
20049,120065,U,1989,JPN,,,Kenta Nakayama
20050,120066,U,1985,JPN,,,Mizuto Fujita
20051,120067,U,1980,JPN,,,Masato Matsuda
20052,120068,U,1985,JPN,,,Kohei Tani
20054,120070,U,1989,MAR,,,Yassine El Ghazi
20055,120071,U,1988,GUA,,,Tulio Davila
20056,120072,U,1988,MEX,,,Cristian Orduna Guzman
20057,120073,U,1988,MEX,,,Ruben Aboytes
20058,120074,R,1990,MEX,,,Hector Garcia
20059,120075,R,1988,MEX,,,Alberto Rojas Maldonado
20060,120076,U,1988,MEX,,,Adrian Guzman
20062,120078,U,1983,MEX,,,Christian Gutierrez
20063,120079,U,1987,ARG,,,Matias Omar Tello
20064,120080,R,1987,ESP,,,David Robles Torralba
20066,120082,L,1987,AUS,,,Aaron Bishop
20067,120083,U,1985,FRA,,,Jonas Mouly
20068,120084,U,1983,VEN,,,Freddy Luciani
20069,120085,U,1982,USA,,,Ryan Recht
20070,120086,U,1986,USA,,,Gerardo Diaz
20071,120087,U,1988,UAE,,,Hasan Sharif Al Marzouqi
20072,120088,U,1981,PUR,,,Jorge Rangel
20073,120089,R,1987,DEN,,,Alexander Konigsfeldt
20074,120090,U,1989,ESP,,,Diego Puerto Jaimez
20075,120091,U,1987,ESP,,,Amarit Sanchez Thammakrong
20076,120092,U,1989,ESP,,,Rafael Sanchez Navas
20077,120093,U,1984,ESP,,,Carlos Gamez Duran
20078,120094,U,1988,ESP,,,Enrique Huelin Alvarez
20079,120095,R,1986,ITA,,,Luca Compagnucci
20080,120096,U,1982,ITA,,,Francesco Pagani
20081,120097,U,1988,GRE,,,Nikos Spyrou
20082,120098,U,1988,ESP,,,Xavier Riart Ferrer
20083,120099,L,1981,BEL,,,Pim Van Mele
20084,120100,R,1987,CRO,,,Josip Juric
20085,120101,L,1987,AUT,,,Ivan Galic
20086,120102,U,1987,ROU,,,Gabriel Ionascu
20087,120103,R,1988,ROU,,,Vlad Alex Marinescu
20088,120104,U,1983,GRE,,,Ioannis Stavridis
20090,120106,U,1985,SRB,,,Borislav Borovic
20091,120107,L,1987,SRB,,,Filip Spasojevic
20092,120108,R,1989,ROU,,,Cosmin Cristian Andreescu
20093,120109,R,1988,POL,,,Michal Sekula
20094,120110,R,1981,AUT,,,Hubert Holzler
20095,120111,U,1988,SLO,,,Erik Konig
20096,120112,R,1987,SRB,,,Marko Pralica
20097,120113,U,1987,ROU,,,Flaviu Simihaian
20098,120114,U,1989,ROU,,,Adrian Ionut Balota
20099,120115,U,1988,ROU,,,Mihai Parvan
20100,120116,R,1983,GER,,,Robert Grygiel
20101,120117,U,1988,UKR,,,Dmitriy Kalenichenko
20102,120118,U,1986,UKR,,,Aleksandr Mantrov
20103,120119,U,1988,UKR,,,Igor Nikitin
20104,120120,R,1986,CRO,,,Marko Pazman
20105,120121,R,1988,ROU,,,Alexandru Joitoiu
20106,120122,U,1988,POL,,,Oliver Andrzejczuk
20107,120123,R,1987,AUS,,,Harrison Keyser
20108,120124,R,1990,SLO,,,Enej Bonin
20109,120125,U,1986,NED,,,Philippe Niewerth
20110,120126,U,1987,FRA,,,Raphael Jannel
20111,120127,R,1986,ESP,,,Antonio Ochoa Collado
20112,120128,U,1985,BEL,,,Maxime Braeckman
20113,120129,U,1986,SUI,,,Matthias Mazur
20114,120130,R,1980,CAN,,,Dennis Simsek
20115,120131,R,1988,BUL,,,Danail Tarpov
20116,120132,R,1981,BUL,,,Angel Diankov
20117,120133,U,1981,SRB,,,Gabor Zoltan Pelva
20118,120134,U,1990,ITA,,,Andrea Massimo Volta
20119,120135,U,1990,ITA,,,Alberto Iarossi
20120,120136,R,1987,MKD,,,Dimitar Labudovik
20121,120137,L,1989,MKD,,,Vasco Zdravkin
20122,120138,U,1985,FRA,,,Pierre Mouillon
20123,120139,R,1986,BLR,,,Aleh Patapau
20124,120140,U,1988,RUS,,,Georgy Morgoev
20125,120141,U,1982,ESP,,,Francisco Gonzalez Segura
20126,120142,U,1983,ESP,,,Pablo Romero Otero
20127,120143,R,1986,NED,,,Danny Spierenburg
20128,120144,R,1987,ROU,,,Alexandru Grecea
20129,120145,R,1985,ITA,,,Michel Remino
20130,120146,U,1987,TUR,,,Ilhan Mutlu
20131,120147,U,1989,RUS,,,Sergey Melikhov
20132,120148,U,1984,NED,,,Paul Moggre
20133,120149,R,1988,ROU,,,Stefan Radu Leonte
20134,120150,U,1988,ROU,,,Dragos Ioan Ghioc
20135,120151,U,1989,ROU,,,Laurentiu Basarab
20136,120152,U,1988,POL,,,Pawel Glodkowski
20137,120153,R,1987,POL,,,Janusz Conradi
20138,120154,U,1986,POL,,,Michal Olejniczak
20139,120155,U,1987,POL,,,Piotr Zielinski
20141,120157,U,1987,ARG,,,Ezequiel Krivulin
20142,120158,U,1980,ARG,,,Pablo Cerutti
20143,120159,R,1984,ARG,,,Daniel Rico Junyent
20144,120160,R,1988,ARG,,,Mariano Benedicti
20145,120161,U,1985,ARG,,,Martin Brocal
20146,120162,U,1989,ARG,,,Matias Lieb
20147,120163,U,1986,ARG,,,Raul Nahim
20148,120164,R,1985,ARG,,,Rodrigo Orozco
20149,120165,U,1989,URU,,,Lucas Dirube
20150,120166,U,1989,KUW,,,Abdullah Qassim
20151,120167,U,1986,CUB,,,Marcos Fernandez Acanda
20153,120169,U,1987,LCA,,,Alberton Richelieu
20154,120170,U,1989,UKR,,,Mykhailo Zorin
20155,120171,U,1989,CZE,,,Vojtech Kunovsky
20156,120172,U,1988,CZE,,,Jiri Podhajsky
20157,120173,U,1982,CZE,,,Karel Vesecky
20158,120174,U,1988,CZE,,,Michal Kozerovsky
20159,120175,R,1988,IND,,,Sumit Prakash Gupta
20160,120176,U,1982,IND,,,Sandeep Choudhary
20161,120177,U,1985,IND,,,Divyanshu Singh
20162,120178,U,1984,BRA,,,Henrique Cancado
20163,120179,U,1982,BRA,,,Luciano Silva
20164,120180,U,1988,BRA,,,Fernando Fittipaldi
20165,120181,R,1988,BRA,,,Diego Oliveira
20166,120182,U,1989,BRA,,,Bruno Silva
20167,120183,R,1985,BRA,,,Caio Piacentini
20168,120184,U,1989,BRA,,,Luiz Gonzaga
20169,120185,R,1989,TUN,,,Wessim Derbel
20170,120186,R,1988,ARG,,,Nicolas Andres Rodriguez
20171,120187,U,1990,BOL,,,Gonzalo Apaza
20172,120188,U,1990,BOL,,,Mauricio Garcia
20173,120189,U,1987,ARG,,,Julian Rodriguez
20175,120191,R,1989,AUS,,,Anthony Tuong
20176,120192,R,1991,ECU,,,Juan Bolona
20177,120193,R,1982,ECU,,,Raul Intriago
20178,120194,R,1986,ARG,,,Jonathan Bernay
20179,120195,R,1987,INA,,,Muki Tan
20180,120196,U,1990,INA,,,Ivan Regan
20181,120197,U,1984,INA,,,Robert Winokan
20183,120199,R,1983,USA,,,Shane Templeman
20184,120200,U,1988,JPN,,,Hikaru Sano
20185,120201,U,1987,JPN,,,Seiya Toyota
20187,120203,U,1982,JPN,,,Yuya Tanaka
20188,120204,U,1981,JPN,,,Yohei Okuno
20190,120206,U,1990,MEX,,,Jose Antonio Zarur Nemer
20191,120207,U,1988,VEN,,,Ricardo Hernandez
20192,120208,L,1990,MEX,,,Enrique Robles
20193,120209,U,1982,MEX,,,Sergio Herrera
20194,120210,R,1989,MEX,,,Bruno Pavan Uscanga
20195,120211,U,1983,TRI,,,Richard Brown
20196,120212,U,1988,VEN,,,Gonzalo Rafael De Villa
20197,120213,U,1980,MEX,,,Eleazar Magallan
20198,120214,U,1984,MEX,,,Adrian Garza
20199,120215,U,1983,AUS,,,Rohan Williams
20200,120216,R,1980,CAN,,,Sylvain Ruest
20201,120217,U,1988,ISR,,,Guy Kubi
20202,120218,U,1988,SEN,,Q95452378,Omar Ka
20203,120219,R,1989,ISR,,,Konstantin Blank
20204,120220,R,1987,ESP,,,Simon Castello Brunet
20205,120221,U,1991,THA,,,Pattrayu Chumpet
20206,120222,R,1984,THA,,,Putporn Chantawannop
20207,120223,U,1990,THA,,,Sorachet Uayporn
20208,120224,R,1988,THA,,,Thanarath Pongsathien
20209,120225,R,1988,USA,,,Michael Moore
20210,120226,U,1988,USA,,,Milo Johnson
20211,120227,U,1983,USA,,,Ryan Stotland
20212,120228,U,1985,USA,,,Joseph Atas
20213,120229,U,1983,SVK,,,Tomas Bohunicky
20214,120230,U,1985,USA,,,Monte Tucker
20215,120231,U,1989,USA,,,Steven Forman
20216,120232,L,1983,USA,,,John Nguyen
20217,120233,U,1988,VEN,,,Gianfabrizio Esposito
20219,120235,U,1986,VEN,,,Steven Espinoza
20221,120237,U,1985,VEN,,,Juan Carlos Nunez
20222,120238,R,1984,VEN,,,Radames Ries
20223,120239,U,1992,VEN,,,Alberto Chitty
20224,120240,U,1987,ARG,,,Matias Howells
20225,120241,U,1983,VEN,,,Jose Ordaz
20226,120242,R,1988,ARG,,,Daniel Rua
20227,120243,U,1988,VEN,,,Jonathan Rondon
20228,120244,R,1990,VEN,,,Andres Quijada
20229,120245,R,1985,VEN,,,Enrique Gonzalez
20230,120246,R,1991,VEN,,,Angel Marquez
20231,120247,R,1986,GBR,,,Joe Cooper
20232,120248,U,1985,SUD,,,Hamid Mustafa
20233,120249,U,1987,SUD,,,Hosam Osman
20234,120250,R,1986,SYR,,,Yashar Sheet
20235,120251,U,1989,SUD,,,Ammar Siddig
20236,120252,U,1987,SYR,,,Majdi Salim
20237,120253,U,1988,UGA,,,Patrick Ochan
20238,120254,U,1983,AUT,,,Philipp Jelinek
20239,120255,U,1989,ESP,,,Carlos Cuenca Navarro
20240,120256,U,1980,FRA,,,Adrien Gombocz
20241,120257,U,1987,GER,,,Dariusz Kuligowski
20242,120258,R,1990,ESP,,,Santos Sanchez Patino
20243,120259,U,1988,ESP,,,Pedro Villar Almiron
20244,120260,R,1988,GER,,,Tobias Wernet
20245,120261,R,1990,ROU,,,Adrian Vodislav
20246,120262,R,1989,ITA,,,Andrea Volpini
20247,120263,U,1984,ITA,,,Ivo Albertelli
20248,120264,R,1988,GER,,,Julian Bley
20249,120265,U,1982,GER,,,Jacek Szygowski
20250,120266,U,1989,BEL,,,Nikolas Zogaj
20251,120267,U,1985,ITA,,,Filippo Sciolli
20252,120268,R,1990,LAT,,,Ricards Opmanis
20253,120269,R,1987,EST,,,Vegerd Veskimagi
20254,120270,U,1987,LAT,,,Edgars Manusis
20255,120271,U,1990,LTU,,,Tadas Tarasevicius
20256,120272,U,1989,UKR,,,Anton Bobytsky
20257,120273,R,1987,GER,,,David Bendheim
20258,120274,U,1988,CRO,,,Tin Prpic
20259,120275,R,1982,FRA,,,Bastien Lobbrecht
20260,120276,R,1985,GER,,,Pavel Schalomov
20261,120277,U,1987,AUS,,,Nick Hew
20262,120278,U,1984,ITA,,,Marco Guida
20263,120279,R,1988,AUT,,,Yannick Weihs
20264,120280,U,1986,AUT,,,Kristopher Sotiriu
20265,120281,U,1989,GER,,,Torsten Wietoska
20266,120282,U,1982,GER,,,Binh Bui
20267,120283,R,1982,GER,,,Jan Unger
20268,120284,R,1987,GER,,,Nikolas Holzen
20269,120285,R,1989,CRO,,,Ivan Marevic
20270,120286,U,1988,ESP,,,Miguel Angel Solbes Llorens
20271,120287,R,1986,SRB,,,Nikola Kostic
20272,120288,R,1989,GER,,,Peter Frank
20273,120289,U,1987,GER,,,Jan Greve
20274,120290,R,1989,SUI,,,Jan Guler
20275,120291,U,1984,GER,,,Philip Pakebusch
20276,120292,R,1989,GER,,,Calin Paar
20277,120293,R,1987,RUS,,,Stanislav Shvetsov
20278,120294,U,1985,GBR,,,Ekow Carboo
20279,120295,U,1982,ESP,,,David Prats Catalan
20280,120296,U,1986,ESP,,,Endika Villacorta Rollan
20281,120297,U,1987,FRA,,,Vincent Boginoff
20282,120298,R,1988,BUL,,,Martin Shishkov
20283,120299,U,1985,BUL,,,Mihail Angelov
20284,120300,U,1988,BUL,,,Rumen Gospodinov
20285,120301,U,1986,NED,,,Niels De Moree
20286,120302,R,1987,BEL,,,Laurent Montoisy
20287,120303,U,1987,ROU,,,Radu Traian Ionescu
20288,120304,U,1988,EST,,,Sven Kasper
20289,120305,U,1987,EST,,,Fredi Voormann
20290,120306,U,1980,ITA,,,Marco Pezzali
20291,120307,R,1988,SVK,,,Maros Horny
20292,120308,R,1989,RUS,,,Artem Strunnikov
20293,120309,U,1985,ITA,,,Matteo Mauri
20294,120310,R,1988,CRO,,,Boran Poljancic
20295,120311,U,1987,CRO,,,Niko Grba
20296,120312,U,1988,FRA,,,Tim Doan Dinh
20297,120313,U,1983,NED,,,Christiaan Berkouwer
20298,120314,U,1984,NED,,,Yoran Verschoor
20299,120315,R,1987,ESP,,,Santiago Penades Sanz
20300,120316,U,1986,SUI,,,Julien Burgnard
20301,120317,R,1989,ROU,,,Constantin Cristian Tanase
20302,120318,U,1988,POL,,,Aleksander Korzeniewicz
20303,120319,U,1986,GER,,,Till Marks
20304,120320,U,1987,NED,,,Bob Van Duijn
20305,120321,R,1982,FRA,,,Sebastien Hourcourigaray
20306,120322,U,1990,FRA,,,Eyal Bensimon
20307,120323,U,1984,ITA,,,Paolo Naldi
20308,120324,U,1983,SUI,,,Yannick Fattebert
20309,120325,L,1987,GER,,,Dean Jackson
20310,120326,U,1987,CZE,,,David Pultr
20311,120327,U,1989,ITA,,,Nicola Comune
20313,120329,U,1991,ITA,,,Franco Maddau
20314,120330,R,1986,NED,,,Serinho Wijdenbosch
20315,120331,U,1988,NED,,,Andoni Kapnisakis
20317,120333,U,1987,FRA,,,Fabien Morel
20318,120334,R,1989,SUI,,,Robert Iliev
20319,120335,R,1985,FRA,,,Morgan Mannarino
20320,120336,U,1989,FRA,,,Adrien Gillming
20321,120337,U,1985,FRA,,,Cyril Hervieux
20324,120340,U,1980,DEN,,,Farzad Sadeghi
20325,120341,U,1986,ARG,,,Juan Ignacio Benitez Elizeche
20326,120342,U,1988,ARG,,,Martin Di Mella
20327,120343,R,1988,ARG,,,Martin Andres Gamarci
20328,120344,U,1984,ARG,,,Federico Contino
20329,120345,U,1989,ARG,,,Pablo Usin
20330,120346,R,1985,HUN,,,Jozsef Both
20331,120347,R,1988,CZE,,,Michal Franek
20332,120348,U,1987,BRA,,,Dariel Leon
20333,120349,U,1988,BRA,,,Eduardo Saratt
20334,120350,R,1989,BRA,,,Joao Victor Costa
20335,120351,U,1988,BRA,,,Erick Sgambatti
20336,120352,U,1990,BRA,,,Rafael Madruga
20337,120353,R,1987,BRA,,,Lucas Victolo Pereira
20338,120354,U,1988,BRA,,,Fabio Minami
20340,120356,R,1987,JPN,,,Takekazu Longhi
20341,120357,U,1986,ESP,,,Carlos Garcia Villanueva
20342,120358,R,1988,GBR,,,Simon Childs
20343,120359,R,1987,CAN,,Q106510278,Kirill Sinitsyn
20345,120361,U,1984,ITA,,,Luca Piolanti
20346,120362,U,1987,ESP,,,Ivan Lopez Munoz
20347,120363,U,1986,FRA,,,Loic Le Panse
20348,120364,R,1988,GBR,,,Alex Johnston
20349,120365,U,1989,GHA,,,Raymond Hayford
20350,120366,U,1987,GHA,,,Tetteh Nartey
20351,120367,U,1989,GHA,,,Albert Arthur
20352,120368,R,1989,GHA,,,Menford Owusu
20353,120369,R,1988,GHA,,,Robert Mensah Kpodo
20354,120370,U,1988,POR,,,Vasco Martins
20355,120371,R,1989,POR,,,Goncalo Ribeiro
20356,120372,U,1989,ESP,,,Mario Navarro Bayo
20357,120373,U,1989,RUS,,,Roman Petrunin
20358,120374,U,1985,ISR,,,Asaf Honig
20359,120375,R,1988,ISR,,,Noam Yitzhaki
20360,120376,R,1985,AUS,,,Mark Shanahan
20361,120377,U,1987,AUS,,,John Warner
20362,120378,U,1988,BRA,,,Gabriel Ries
20363,120379,U,1987,BRA,,,Bruno Schick
20364,120380,U,1991,BRA,,,Henrique Norbiato
20365,120381,U,1990,BRA,,,David Maciel Andersen Cavalcanti
20367,120383,U,1987,BRA,,,Guilherme Rebolo
20368,120384,R,1989,BRA,,,Andre Brisighello
20369,120385,U,1985,RUS,,,Maxim Geraskin
20370,120386,U,1990,BRA,,,Yannick Yoshizawa
20371,120387,R,1989,BRA,,,Edio Castanhel Filho
20372,120388,U,1991,BRA,,,Lucas Farias
20374,120390,U,1988,CHI,,,Mario Zavala
20376,120392,U,1982,JPN,,,Takehiko Morita
20377,120393,R,1989,MEX,,,Roberto Ovallez
20378,120394,U,1989,MEX,,,Andres Gonzalez Elizondo
20379,120395,U,1987,USA,,,Yevgeny Perepelov
20380,120396,R,1992,MEX,,,Rodrigo Ferraez
20381,120397,U,1987,GER,,,Patrick Kuhn
20382,120398,U,1989,NGR,,,Henry Atseye
20383,120399,U,1990,NAM,,,Jacobus Serdyn
20385,120401,R,1988,RSA,196.0,Q19578203,Tucker Vorster
20386,120402,R,1989,TUN,,,Hatem Thamri
20387,120403,U,1990,TUN,,,Hedi Nouri
20388,120404,U,1986,TUN,,,Bibel Soudani
20389,120405,U,1989,USA,,,John Houston Barrick
20390,120406,R,1983,USA,,,Brian Coyle
20391,120407,R,1985,USA,,,Danny Bryan
20392,120408,U,1981,USA,,,Jeffrey Fitch
20393,120409,U,1982,USA,,,Brad Lum Tucker
20394,120410,U,1988,KEN,,,Juma Changawa
20395,120411,U,1989,URU,,,Juan Manuel Camilloni
20396,120412,U,1989,URU,,,Joaquin Bado
20397,120413,R,1989,ARG,,,Patricio Reynoso
20398,120414,R,1986,ARG,,,Federico Garufi
20399,120415,R,1986,BRA,,,Francisco Castello Branco
20400,120416,U,1989,BRA,,,Bernardo Dias
20401,120417,U,1988,ARG,,,Martin Cevasco
20402,120418,U,1988,CZE,,,Lukas Kubiena
20403,120419,R,1990,BRA,,,Lucas Lopasso
20404,120420,R,1983,BRA,,,Andre Cunha
20405,120421,U,1988,BRA,,,Felipe Baptista
20406,120422,U,1985,KOR,,,Eui Yeol Yang
20408,120424,R,1989,GER,185.0,Q27663343,Yannick Maden
20409,120425,U,1988,AUS,,,Alan Poric
20410,120426,U,1986,AUS,,,Yuri Mijic
20411,120427,R,1989,GER,,,Willi Wolfer
20412,120428,U,1989,ESA,,,Jose Antonio Alfaro
20413,120429,U,1991,MEX,,,Salvador Lopez
20414,120430,U,1988,MEX,,,Luis Ernesto Bravo
20415,120431,R,1990,MEX,,,Samuel Sanchez Rello
20416,120432,U,1987,MEX,,,Adolfo Miguel Pontigo Tovar
20417,120433,U,1989,ESP,,,Jaime Sanchez Canamares Rios
20418,120434,U,1989,PAN,,,Juan Miguel Gonzalez
20419,120435,U,1989,GBR,,,Christopher Nott
20420,120436,U,1987,USA,,,David Rosenfeld
20422,120438,U,1984,CAN,,,Nicholas Brotman
20423,120439,U,1990,COL,,,Carlos Arboleda Garcia
20424,120440,U,1988,IND,,,Akshay Bajoria
20425,120441,U,1988,JPN,,,Takahiro Inoue
20426,120442,U,1988,JPN,,,Tomohiro Shinokawa
20427,120443,U,1985,JPN,,,Shinnosuke Otsuka
20428,120444,U,1986,FRA,,,Guillaume Herbach
20429,120445,R,1987,MAR,,,Fahd Mezzour
20430,120446,U,1989,MAR,,,Yassine Mechgoug
20431,120447,U,1989,POR,,,Joao Simoes
20432,120448,R,1989,ITA,,,Antonio Di Gaetano
20433,120449,U,1989,ESP,,,Oriol Mirallas Vinas
20434,120450,L,1988,ISR,,,Nadav Ruppin
20435,120451,U,1984,USA,,,Christopher Brown
20436,120452,U,1987,GBR,,,Jagdev Sagoo
20437,120453,U,1984,USA,,,Stephen Ward
20438,120454,U,1988,POL,,,Jan Serdakowski
20439,120455,R,1989,GER,,,Tobias Fanselow
20440,120456,U,1987,USA,,,Jay Goldman
20441,120457,U,1988,ESP,,,Oriol March Ledesma
20442,120458,U,1990,ESP,,,Ruben Medina Camargo
20443,120459,R,1987,SWE,,,Martin Nilsson
20444,120460,U,1980,ITA,,,Mirko Nasoni
20445,120461,U,1981,ESP,,,Fernando Montes Gonzalez
20446,120462,U,1981,ITA,,,Emanuele Thomas Sapio
20448,120464,R,1989,AUT,,,Christopher Gruber
20449,120465,R,1986,BEL,,,Dimitri Winderickx
20450,120466,U,1989,FRA,,,Alexandre Hervy
20451,120467,U,1985,FRA,,,Yvonnick Lhurriec
20452,120468,R,1989,TUR,,,Gokay Celik
20453,120469,U,1988,BLR,,,Aleksey Bessonov
20454,120470,R,1986,RUS,,,Alexander Stakheev
20457,120473,U,1988,RUS,,,Stanislav Zhuravski
20458,120474,U,1990,ESP,,,Pau Salsench Pallares
20459,120475,U,1988,GBR,,,Joshua Miller
20460,120476,U,1989,ESP,,,Enric Larregola Cortezon
20461,120477,U,1990,ESP,,,Victor Gracia Barcina
20463,120479,U,1989,NED,,,Mike Soyer
20464,120480,R,1990,GER,,,Soren Goritzka
20465,120481,R,1989,BLR,,,Artun Klimenka
20466,120482,U,1986,BIH,,,Mario Biletic
20467,120483,U,1989,BIH,,,Vedran Begovic
20468,120484,U,1990,RUS,,,Ilia Ogarkov
20469,120485,U,1989,AUT,,,Dominik Jessenk
20470,120486,U,1991,GRE,,,Venedictos Politis
20471,120487,U,1985,FRA,,,Thomas Van Cauter
20472,120488,R,1991,BUL,,,Andreas Neykov
20473,120489,U,1988,SRB,,,Predrag Nedeljkovic
20474,120490,R,1988,SRB,,,Marko Milovanovic
20475,120491,R,1988,SRB,,,Dusan Miljevic
20476,120492,R,1988,GBR,,,Oscar Podlewski
20477,120493,R,1988,GBR,,,Philip Barlow
20478,120494,R,1987,CRO,,,Dino Bilankov
20480,120496,L,1986,GER,,,Maximilian Wimmer
20482,120498,R,1989,ESP,,,David Catala Velasco
20483,120499,U,1981,NED,,,Robert Van Swelm
20484,120500,R,1987,SLO,,,Janos Zibrat
20485,120501,U,1989,BLR,,,Anton Khadasevich
20486,120502,L,1989,BLR,,,Mikhail Trukshanin
20487,120503,U,1989,BLR,,,Artem Baradach
20488,120504,U,1985,TUR,,,Serkan Kurt
20489,120505,U,1990,ARU,,,Miguel Muguruza
20490,120506,R,1985,GER,,,Markus Ingold
