,loser_name,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,loser_id,year
1012,Varvara Lepchenko,2.6666666666666665,35.333333333333336,2.3333333333333335,23.666666666666668,6.333333333333333,57.0,3,2014
1013,Shuai Peng,3.5,34.0,3.0,18.5,6.5,60.0,2,2014
1014,Heather Watson,2.0,61.0,1.0,35.0,14.0,60.0,3,2014
1015,Jana Cepelova,0.0,37.5,1.5,22.5,8.0,62.0,2,2014
1016,Petra Cetkovska,2.0,53.0,3.0,31.0,13.0,62.0,2,2014
1017,Donna Vekic,5.5,37.0,2.5,24.0,9.5,63.0,2,2014
1018,Polona Hercog,2.5,42.5,3.0,28.0,7.5,63.0,2,2014
1019,Yaroslava Shvedova,2.0,45.0,3.5,27.0,12.5,65.0,2,2014
1020,Marina Erakovic,1.5,62.5,4.5,41.5,7.5,65.0,3,2014
1021,Jie Zheng,0.3333333333333333,39.0,1.6666666666666667,20.333333333333332,11.0,66.0,3,2014
1022,Monica Niculescu,0.0,41.0,2.0,23.0,7.0,67.0,1,2014
1023,Kimiko Date Krumm,0.0,49.0,3.0,25.5,11.0,70.0,2,2014
1024,Zarina Diyas,0.5,43.5,2.5,22.0,10.0,70.0,2,2014
1025,Francesca Schiavone,2.3333333333333335,40.333333333333336,4.0,28.666666666666668,6.666666666666667,71.0,3,2014
1026,Belinda Bencic,1.3333333333333333,40.666666666666664,2.6666666666666665,23.333333333333332,10.333333333333334,71.0,3,2014
1027,Vania King,0.0,42.5,2.0,24.5,7.0,73.0,2,2014
1028,Patricia Mayr Achleitner,,,,,,74.0,1,2014
1029,Silvia Soler Espinosa,0.0,32.0,4.0,16.0,11.0,75.0,1,2014
1030,Stefanie Voegele,6.0,47.5,0.0,34.5,10.0,76.0,2,2014
1031,Shahar Peer,0.0,54.0,4.0,35.0,5.0,78.0,2,2014
1032,Julia Glushko,1.0,52.0,4.0,26.5,15.0,79.0,2,2014
1033,Johanna Larsson,0.0,36.0,1.0,17.0,5.0,80.0,1,2014
1034,Irina Camelia Begu,2.0,36.0,4.0,24.0,6.0,81.0,1,2014
1035,Alisa Kleybanova,,,,,,82.0,1,2014
1036,Alexandra Cadantu Ignatik,0.5,42.5,4.5,24.0,9.5,83.0,2,2014
1037,Sharon Fichman,0.0,18.0,1.0,9.0,7.0,84.0,2,2014
1038,Timea Bacsinszky,0.0,28.0,3.0,15.0,9.0,85.0,1,2014
1039,Maria Kirilenko,2.0,32.0,2.0,16.0,5.0,87.0,1,2014
1040,Teliana Pereira,1.0,41.5,1.5,23.0,10.0,88.0,2,2014
1041,Alison Van Uytvanck,2.0,53.5,2.0,29.0,14.0,89.0,2,2014
1042,Paula Ormaechea,1.5,45.5,2.0,26.0,10.5,90.0,2,2014
1043,Timea Babos,8.0,54.0,4.0,42.0,7.0,92.0,1,2014
1044,Urszula Radwanska,1.0,31.0,2.0,20.0,8.0,93.0,1,2014
1045,Chanelle Scheepers,0.0,29.0,1.0,12.0,7.0,94.0,1,2014
1046,Misaki Doi,1.0,50.0,0.0,32.0,13.0,95.0,1,2014
1047,Johanna Konta,5.0,75.0,5.0,44.0,15.0,96.0,1,2014
1048,Virginie Razzano,2.0,70.0,3.0,43.0,24.0,97.0,1,2014
1049,Kristyna Pliskova,10.0,63.0,3.0,41.0,5.0,98.0,1,2014
1050,Julia Goerges,8.0,60.0,2.0,36.0,9.0,99.0,1,2014
1051,Petra Kvitova,6.0,52.0,3.0,38.0,8.0,2.0,1,2015
1052,Simona Halep,2.5,48.5,6.0,32.0,10.5,3.0,2,2015
1053,Maria Sharapova,2.0,45.0,6.0,31.0,9.0,4.0,1,2015
1054,Caroline Wozniacki,0.5,27.5,1.0,16.5,6.0,5.0,2,2015
1055,Lucie Safarova,8.5,50.0,3.0,36.0,5.0,6.0,2,2015
1056,Ana Ivanovic,10.0,45.5,5.0,33.5,6.5,7.0,2,2015
1057,Kate Makarova,1.0,39.5,1.0,20.0,9.0,8.0,2,2015
1058,Carla Suarez Navarro,1.3333333333333333,36.666666666666664,1.6666666666666667,16.333333333333332,9.333333333333334,9.0,3,2015
1059,Angelique Kerber,0.0,64.0,2.0,39.0,8.0,10.0,1,2015
1060,Karolina Pliskova,6.333333333333333,56.0,2.6666666666666665,38.0,13.0,11.0,3,2015
1061,Eugenie Bouchard,2.5,38.5,6.75,25.0,7.5,11.0,4,2015
1062,Agnieszka Radwanska,1.6666666666666667,66.33333333333333,0.6666666666666666,41.666666666666664,12.666666666666666,13.0,3,2015
1063,Andrea Petkovic,1.6666666666666667,56.0,4.0,33.0,10.0,14.0,3,2015
1064,Timea Bacsinszky,1.0,44.0,1.0,28.0,4.0,15.0,1,2015
1065,Venus Williams,2.0,44.0,4.0,26.0,9.0,16.0,1,2015
1066,Elina Svitolina,3.0,62.5,3.0,41.5,10.5,17.0,2,2015
1067,Sabine Lisicki,3.5,31.0,3.0,20.0,8.5,18.0,2,2015
1068,Sara Errani,0.5,84.0,1.5,46.0,14.0,19.0,2,2015
1069,Garbine Muguruza,2.6666666666666665,44.0,1.6666666666666667,24.666666666666668,9.666666666666666,20.0,3,2015
1070,Madison Keys,10.0,43.0,1.5,30.5,7.0,21.0,2,2015
1071,Samantha Stosur,2.5,39.0,4.0,21.0,9.5,22.0,2,2015
1072,Belinda Bencic,2.3333333333333335,34.333333333333336,1.6666666666666667,21.666666666666668,6.0,22.0,3,2015
1073,Flavia Pennetta,3.0,40.5,5.0,27.0,8.0,24.0,2,2015
1074,Victoria Azarenka,7.0,66.0,6.0,47.0,9.0,24.0,2,2015
1075,Alize Cornet,2.3333333333333335,45.333333333333336,4.666666666666667,26.666666666666668,12.0,24.0,3,2015
1076,Svetlana Kuznetsova,4.333333333333333,55.333333333333336,3.6666666666666665,33.666666666666664,9.0,25.0,3,2015
1077,Barbora Strycova,3.6666666666666665,54.666666666666664,3.6666666666666665,32.333333333333336,10.0,28.0,3,2015
1078,Jelena Jankovic,3.0,41.0,1.3333333333333333,25.666666666666668,8.333333333333334,29.0,3,2015
1079,Irina Camelia Begu,3.3333333333333335,47.666666666666664,4.333333333333333,29.333333333333332,9.0,30.0,3,2015
1080,Zarina Diyas,1.75,57.0,2.5,32.5,15.0,32.0,4,2015
1081,Camila Giorgi,1.5,44.0,11.0,29.0,10.5,32.0,2,2015
1082,Caroline Garcia,4.333333333333333,40.666666666666664,6.333333333333333,25.333333333333332,10.0,33.0,3,2015
1083,Coco Vandeweghe,4.0,39.5,4.25,24.0,10.5,34.0,4,2015
1084,Roberta Vinci,1.6666666666666667,46.0,2.0,30.0,7.666666666666667,35.0,3,2015
1085,Madison Brengle,0.0,39.0,3.0,20.5,9.0,36.0,2,2015
1086,Sloane Stephens,2.5,53.0,3.0,31.5,10.5,37.0,2,2015
1087,Varvara Lepchenko,2.75,49.25,2.5,25.5,9.0,37.0,4,2015
1088,Kristina Mladenovic,9.333333333333334,60.0,4.0,41.0,9.333333333333334,38.0,3,2015
1089,Daria Saville,0.0,43.0,5.0,27.0,6.0,39.0,2,2015
1090,Anastasia Pavlyuchenkova,0.5,37.5,4.0,21.5,10.0,40.0,2,2015
1091,Karin Knapp,5.333333333333333,46.333333333333336,4.333333333333333,31.666666666666668,7.333333333333333,40.0,3,2015
1092,Tsvetana Pironkova,3.3333333333333335,45.666666666666664,0.6666666666666666,29.0,11.333333333333334,41.0,3,2015
1093,Alison Riske Amritraj,3.25,55.75,4.25,34.75,8.25,42.0,4,2015
1094,Dominika Cibulkova,0.5,50.5,8.5,28.5,12.0,45.0,2,2015
1095,Monica Niculescu,1.5,51.5,2.5,32.75,8.5,46.0,4,2015
1096,Alison Van Uytvanck,4.0,27.5,1.0,14.5,6.0,46.0,2,2015
1097,Heather Watson,2.6666666666666665,50.666666666666664,3.3333333333333335,29.333333333333332,10.0,47.0,3,2015
1098,Mona Barthel,6.5,54.0,8.0,38.5,5.5,47.0,2,2015
1099,Kaia Kanepi,4.0,35.0,5.0,22.0,11.0,50.0,1,2015
1100,Casey Dellacqua,1.25,40.0,3.5,23.75,6.5,50.0,4,2015
1101,Bojana Jovanovski,1.3333333333333333,45.666666666666664,3.6666666666666665,28.0,10.666666666666666,51.0,3,2015
1102,Lucie Hradecka,3.6666666666666665,30.333333333333332,4.666666666666667,21.666666666666668,7.333333333333333,52.0,3,2015
1103,Jarmila Gajdosova,3.0,34.75,1.5,20.5,5.75,52.0,4,2015
1104,Carina Witthoeft,1.5,35.0,6.5,21.5,10.5,53.0,2,2015
1105,Mirjana Lucic,5.0,50.333333333333336,7.333333333333333,31.666666666666668,13.333333333333334,54.0,3,2015
1106,Ana Konjuh,1.0,22.0,3.0,13.0,8.0,55.0,1,2015
1107,Julia Goerges,1.0,44.0,2.0,29.0,4.0,56.0,1,2015
1108,Kurumi Nara,0.0,57.0,2.3333333333333335,29.333333333333332,13.333333333333334,57.0,3,2015
1109,Alexandra Dulgheru,0.0,31.5,6.5,17.0,9.5,59.0,2,2015
1110,Magdalena Rybarikova,3.5,48.0,1.5,30.75,6.0,59.0,4,2015
1111,Anna Karolina Schmiedlova,2.0,35.0,3.6666666666666665,22.333333333333332,8.333333333333334,61.0,3,2015
1112,Tereza Smitkova,4.0,46.333333333333336,5.333333333333333,34.666666666666664,9.333333333333334,62.0,3,2015
1113,Lauren Davis,0.75,35.0,5.0,20.25,7.5,63.0,4,2015
1114,Christina Mchale,1.25,32.0,2.25,18.5,9.0,63.0,4,2015
1115,Saisai Zheng,0.3333333333333333,42.0,1.6666666666666667,23.333333333333332,9.333333333333334,65.0,3,2015
1116,Lesia Tsurenko,2.6666666666666665,54.666666666666664,6.666666666666667,35.666666666666664,8.666666666666666,66.0,3,2015
1117,Katerina Siniakova,0.3333333333333333,42.333333333333336,6.333333333333333,25.0,11.0,67.0,3,2015
1118,Cristina Andreea Mitu,1.0,30.5,4.5,19.0,7.0,68.0,2,2015
1119,Irina Falconi,0.3333333333333333,36.0,4.333333333333333,19.666666666666668,8.333333333333334,69.0,3,2015
1120,Annika Beck,1.0,55.0,3.0,31.0,10.0,69.0,2,2015
1121,Johanna Larsson,1.3333333333333333,42.333333333333336,3.6666666666666665,21.666666666666668,10.666666666666666,70.0,3,2015
1122,Daniela Hantuchova,1.3333333333333333,47.666666666666664,4.0,26.333333333333332,10.333333333333334,72.0,3,2015
1123,Vitalia Diatchenko,1.0,58.0,7.0,38.0,8.0,74.0,1,2015
1124,Francesca Schiavone,2.5,41.5,7.5,27.0,12.5,75.0,2,2015
1125,Yaroslava Shvedova,7.5,74.5,4.5,47.0,9.0,76.0,2,2015
1126,Polona Hercog,3.0,46.5,8.0,30.5,10.0,76.0,2,2015
1127,Teliana Pereira,3.0,51.0,4.0,35.0,5.0,77.0,1,2015
1128,Tatjana Maria,3.6666666666666665,46.0,2.6666666666666665,31.333333333333332,7.333333333333333,78.0,3,2015
1129,Kirsten Flipkens,2.5,49.5,4.5,32.5,9.5,78.0,2,2015
1130,Ajla Tomljanovic,3.0,45.333333333333336,5.0,28.0,8.333333333333334,79.0,3,2015
1131,Aleksandra Krunic,1.0,33.5,1.5,20.0,7.5,82.0,2,2015
1132,Shelby Rogers,1.5,20.0,4.0,10.5,11.0,82.0,2,2015
1133,Denisa Allertova,0.0,39.0,6.0,20.0,6.0,83.0,1,2015
1134,Klara Koukalova,0.3333333333333333,34.666666666666664,5.333333333333333,19.333333333333332,10.666666666666666,85.0,3,2015
1135,Lara Arruabarrena,1.0,34.0,6.0,21.0,10.0,85.0,1,2015
1136,Marina Erakovic,4.25,44.0,3.25,30.0,6.0,86.0,4,2015
1137,Anna Lena Friedsam,10.0,55.0,6.0,36.0,11.0,87.0,1,2015
1138,Yanina Wickmayer,3.5,47.5,3.5,36.0,8.0,88.0,2,2015
1139,Monica Puig,3.6666666666666665,50.333333333333336,3.0,31.0,8.0,88.0,3,2015
1140,Elena Vesnina,6.0,81.0,11.0,59.0,9.0,89.0,1,2015
1141,Timea Babos,5.333333333333333,49.666666666666664,4.666666666666667,34.0,7.666666666666667,91.0,3,2015
1142,Danka Kovinic,4.0,38.0,6.0,28.0,10.0,92.0,1,2015
1143,Misaki Doi,2.5,55.0,4.5,32.0,12.5,94.0,2,2015
1144,Sesil Karatantcheva,2.5,58.0,7.5,35.0,15.0,95.0,2,2015
1145,Yulia Putintseva,2.0,42.0,2.0,33.0,3.0,95.0,1,2015
1146,Magda Linette,,,,,,97.0,1,2015
1147,Evgeniya Rodina,0.0,51.0,4.0,32.0,15.0,99.0,1,2015
1148,Mariana Duque Marino,1.0,35.0,7.0,21.0,13.0,99.0,1,2015
1149,Nicole Gibbs,3.0,49.0,5.0,28.0,18.0,100.0,1,2015
1150,Garbine Muguruza,2.0,30.5,4.5,19.5,3.5,2.0,2,2016
1151,Agnieszka Radwanska,6.666666666666667,73.0,2.0,44.666666666666664,16.333333333333332,3.0,3,2016
1152,Angelique Kerber,0.5,55.0,0.5,32.5,9.0,4.0,2,2016
1153,Simona Halep,1.0,50.0,3.0,25.0,11.0,5.0,1,2016
1154,Roberta Vinci,2.0,52.5,4.0,32.0,12.0,7.0,2,2016
1155,Venus Williams,3.0,44.0,2.0,25.0,11.0,8.0,1,2016
1156,Belinda Bencic,2.5,42.0,4.0,29.0,7.0,8.0,4,2016
1157,Madison Keys,3.0,55.0,4.0,38.0,9.0,9.0,1,2016
1158,Petra Kvitova,4.0,57.0,3.6666666666666665,35.0,8.666666666666666,10.0,3,2016
1159,Timea Bacsinszky,0.5,38.5,3.0,22.5,10.0,11.0,2,2016
1160,Carla Suarez Navarro,1.3333333333333333,53.333333333333336,2.0,34.666666666666664,5.333333333333333,12.0,3,2016
1161,Svetlana Kuznetsova,2.5,49.0,4.5,30.0,9.5,14.0,2,2016
1162,Samantha Stosur,1.0,39.5,5.0,25.0,10.5,16.0,2,2016
1163,Karolina Pliskova,7.666666666666667,48.666666666666664,3.3333333333333335,33.333333333333336,11.333333333333334,17.0,3,2016
1164,Elina Svitolina,2.5,72.0,2.5,49.0,10.0,18.0,2,2016
1165,Dominika Cibulkova,1.0,42.0,3.0,23.0,13.0,18.0,1,2016
1166,Johanna Konta,3.25,49.5,2.75,30.5,11.0,18.0,4,2016
1167,Sara Errani,0.0,78.0,0.5,40.0,12.0,21.0,2,2016
1168,Sloane Stephens,1.0,78.0,2.0,47.0,14.0,22.0,1,2016
1169,Anastasia Pavlyuchenkova,3.0,43.0,2.6666666666666665,25.0,7.0,23.0,3,2016
1170,Jelena Jankovic,4.666666666666667,62.666666666666664,2.0,39.333333333333336,10.333333333333334,24.0,3,2016
1171,Ana Ivanovic,5.5,46.0,7.5,34.0,6.0,24.0,2,2016
1172,Irina Camelia Begu,2.6666666666666665,30.666666666666668,4.666666666666667,18.333333333333332,8.666666666666666,26.0,3,2016
1173,Barbora Strycova,2.0,36.0,1.0,17.5,8.5,26.0,2,2016
1174,Lucie Safarova,5.0,47.333333333333336,3.6666666666666665,32.0,8.333333333333334,28.0,3,2016
1175,Kiki Bertens,1.0,34.0,2.0,21.0,6.0,28.0,1,2016
1176,Kristina Mladenovic,4.5,45.75,7.0,31.75,9.0,29.0,4,2016
1177,Coco Vandeweghe,4.5,41.0,2.5,23.5,9.0,30.0,2,2016
1178,Daria Kasatkina,2.5,61.5,5.0,36.5,11.5,31.0,2,2016
1179,Caroline Garcia,1.0,46.0,2.0,34.0,4.0,32.0,1,2016
1180,Andrea Petkovic,3.3333333333333335,60.333333333333336,3.0,37.333333333333336,9.666666666666666,33.0,3,2016
1181,Caroline Wozniacki,2.5,63.5,0.25,38.0,10.25,34.0,4,2016
1182,Jelena Ostapenko,3.0,38.25,8.25,23.75,11.0,34.0,4,2016
1183,Kate Makarova,3.0,63.5,4.0,40.0,11.0,35.0,2,2016
1184,Monica Puig,1.75,34.5,3.75,19.25,7.25,36.0,4,2016
1185,Yulia Putintseva,1.0,49.0,2.0,27.333333333333332,11.0,36.0,3,2016
1186,Anna Karolina Schmiedlova,1.0,28.5,7.5,13.5,8.5,40.0,2,2016
1187,Lesia Tsurenko,1.6666666666666667,38.333333333333336,8.0,21.0,11.333333333333334,41.0,3,2016
1188,Laura Siegemund,1.3333333333333333,52.0,3.3333333333333335,32.333333333333336,11.0,41.0,3,2016
1189,Annika Beck,0.0,35.0,2.0,14.0,8.0,43.0,1,2016
1190,Timea Babos,3.6666666666666665,40.666666666666664,4.0,28.0,6.333333333333333,44.0,3,2016
1191,Eugenie Bouchard,2.25,34.25,3.5,18.75,9.75,46.0,4,2016
1192,Yanina Wickmayer,3.25,52.5,2.75,34.25,7.75,46.0,4,2016
1193,Monica Niculescu,0.0,53.0,1.0,29.0,9.0,47.0,1,2016
1194,Misaki Doi,0.6666666666666666,40.0,2.3333333333333335,23.333333333333332,8.666666666666666,48.0,3,2016
1195,Daria Saville,3.6666666666666665,44.0,5.333333333333333,25.0,14.0,50.0,3,2016
1196,Heather Watson,5.0,43.0,4.25,28.75,9.75,50.0,4,2016
1197,Elena Vesnina,2.5,29.0,5.5,15.5,9.5,50.0,2,2016
1198,Kirsten Flipkens,1.6666666666666667,44.666666666666664,1.6666666666666667,26.0,8.666666666666666,51.0,3,2016
1199,Anna Lena Friedsam,4.0,44.0,4.0,30.25,8.5,51.0,4,2016
1200,Danka Kovinic,2.5,34.5,6.5,23.5,9.5,52.0,2,2016
1201,Mirjana Lucic,1.3333333333333333,35.333333333333336,4.0,19.666666666666668,7.333333333333333,53.0,3,2016
1202,Johanna Larsson,9.0,44.0,6.5,30.5,8.0,54.0,2,2016
1203,Madison Brengle,1.6666666666666667,62.333333333333336,1.3333333333333333,37.333333333333336,11.0,58.0,3,2016
1204,Margarita Gasparyan,3.0,27.0,5.0,15.0,13.0,59.0,1,2016
1205,Kateryna Bondarenko,3.5,47.5,3.5,31.5,7.5,60.0,2,2016
1206,Alize Cornet,0.5,50.5,4.5,26.5,11.0,60.0,2,2016
1207,Shelby Rogers,1.0,29.0,4.0,14.0,7.0,62.0,1,2016
1208,Shuai Zhang,0.0,51.0,1.5,27.0,10.0,63.0,2,2016
1209,Sabine Lisicki,7.0,41.5,5.0,28.5,8.0,64.0,2,2016
1210,Varvara Lepchenko,2.3333333333333335,40.333333333333336,4.0,24.333333333333332,9.666666666666666,64.0,3,2016
1211,Christina Mchale,1.6666666666666667,55.666666666666664,5.0,35.0,11.333333333333334,65.0,3,2016
1212,Camila Giorgi,4.666666666666667,49.666666666666664,9.666666666666666,34.333333333333336,12.333333333333334,66.0,3,2016
1213,Mona Barthel,3.5,34.0,4.5,19.5,8.0,66.0,2,2016
1214,Anastasija Sevastova,0.3333333333333333,49.0,2.0,28.0,10.333333333333334,66.0,3,2016
1215,Su Wei Hsieh,1.5,39.5,2.0,21.0,9.5,69.0,2,2016
1216,Nao Hibino,0.0,52.0,3.3333333333333335,27.0,11.0,69.0,3,2016
1217,Tsvetana Pironkova,1.5,37.0,3.5,23.5,9.0,71.0,2,2016
1218,Qiang Wang,1.0,58.0,1.0,34.0,9.0,72.0,1,2016
1219,Louisa Chirico,1.0,31.0,4.0,18.0,11.0,73.0,1,2016
1220,Mariana Duque Marino,5.0,50.0,3.0,30.5,9.5,74.0,2,2016
1221,Irina Falconi,7.0,71.0,4.0,47.0,14.0,75.0,1,2016
1222,Nicole Gibbs,0.0,36.0,3.0,22.0,10.0,76.0,1,2016
1223,Julia Goerges,4.5,36.5,6.5,23.5,7.5,77.0,2,2016
1224,Cagla Buyukakcay,1.0,40.5,2.5,19.5,12.0,77.0,2,2016
1225,Saisai Zheng,1.25,40.25,3.0,22.25,11.25,78.0,4,2016
1226,Alison Riske Amritraj,2.0,53.5,4.0,30.5,9.5,80.0,2,2016
1227,Denisa Allertova,2.6666666666666665,42.333333333333336,5.666666666666667,25.666666666666668,10.666666666666666,80.0,3,2016
1228,Naomi Broady,5.25,36.75,2.75,23.5,10.0,81.0,4,2016
1229,Pauline Parmentier,4.5,31.5,4.0,22.0,6.0,83.0,2,2016
1230,Polona Hercog,2.0,33.0,3.0,19.0,10.666666666666666,83.0,3,2016
1231,Bethanie Mattek Sands,11.0,56.0,9.0,41.0,12.0,84.0,1,2016
1232,Sorana Cirstea,1.0,29.5,4.5,16.0,9.5,85.0,2,2016
1233,Magda Linette,2.0,33.0,4.333333333333333,18.666666666666668,8.333333333333334,85.0,3,2016
1234,Lara Arruabarrena,3.0,41.0,3.0,25.0,7.0,87.0,1,2016
1235,Teliana Pereira,1.0,64.0,2.0,44.0,11.0,88.0,1,2016
1236,Karin Knapp,5.0,31.0,6.0,20.0,6.0,90.0,1,2016
1237,Magdalena Rybarikova,1.5,24.5,3.0,14.0,7.0,90.0,2,2016
1238,Kurumi Nara,1.0,43.0,3.0,22.0,9.0,93.0,2,2016
1239,Yaroslava Shvedova,3.0,43.333333333333336,4.333333333333333,25.666666666666668,10.666666666666666,94.0,3,2016
1240,Anett Kontaveit,5.0,53.0,2.6666666666666665,36.666666666666664,5.666666666666667,95.0,3,2016
1241,Kateryna Baindl,0.0,25.0,4.0,13.0,6.0,97.0,1,2016
1242,Aliaksandra Sasnovich,3.0,26.0,6.0,12.0,9.0,98.0,1,2016
1243,Zarina Diyas,2.0,49.0,2.0,27.0,12.0,99.0,1,2016
1244,Patricia Maria Tig,3.0,38.0,7.0,27.0,9.0,100.0,1,2016
1245,Angelique Kerber,1.5,59.5,4.5,36.5,11.0,1.0,2,2017
1246,Simona Halep,1.5,39.5,4.0,19.5,12.0,2.0,2,2017
1247,Karolina Pliskova,6.0,56.0,2.0,35.0,6.0,3.0,1,2017
1248,Elina Svitolina,8.5,67.0,5.0,39.5,9.0,5.0,2,2017
1249,Dominika Cibulkova,2.75,66.0,4.25,42.5,11.0,6.0,4,2017
1250,Caroline Wozniacki,2.5,38.0,1.0,23.5,6.5,6.0,2,2017
1251,Johanna Konta,3.5,41.5,2.75,25.5,5.5,7.0,4,2017
1252,Svetlana Kuznetsova,5.0,56.5,5.0,37.0,10.5,8.0,2,2017
1253,Agnieszka Radwanska,0.0,43.5,0.5,25.5,8.5,10.0,2,2017
1254,Venus Williams,,,,,,11.0,1,2017
1255,Petra Kvitova,6.0,55.0,9.0,32.0,18.0,12.0,1,2017
1256,Kristina Mladenovic,8.75,46.5,5.5,33.5,8.0,12.0,4,2017
1257,Jelena Ostapenko,4.0,66.5,4.5,47.0,9.5,13.0,2,2017
1258,Garbine Muguruza,4.0,45.5,3.5,28.0,7.5,14.0,2,2017
1259,Elena Vesnina,0.0,39.5,3.5,20.0,9.5,16.0,2,2017
1260,Anastasia Pavlyuchenkova,2.3333333333333335,49.333333333333336,3.3333333333333335,33.0,9.333333333333334,17.0,3,2017
1261,Madison Keys,3.0,56.0,3.0,39.0,9.0,18.0,1,2017
1262,Anastasija Sevastova,2.0,45.0,0.5,24.0,8.0,19.0,2,2017
1263,Timea Bacsinszky,2.0,54.5,4.0,35.5,9.0,20.0,2,2017
1264,Daria Saville,5.666666666666667,76.66666666666667,7.666666666666667,51.666666666666664,11.666666666666666,21.0,3,2017
1265,Caroline Garcia,1.5,48.0,3.5,26.5,8.0,22.0,2,2017
1266,Barbora Strycova,4.333333333333333,47.0,2.0,31.0,8.333333333333334,22.0,3,2017
1267,Kiki Bertens,2.6666666666666665,57.0,5.333333333333333,38.333333333333336,11.666666666666666,24.0,3,2017
1268,Coco Vandeweghe,6.0,42.666666666666664,3.6666666666666665,30.666666666666668,5.0,25.0,3,2017
1269,Carla Suarez Navarro,1.0,43.333333333333336,1.0,24.0,11.0,26.0,3,2017
1270,Lauren Davis,2.0,51.5,5.0,28.0,9.5,26.0,4,2017
1271,Mirjana Lucic,2.5,51.5,8.0,33.0,8.5,27.0,2,2017
1272,Ana Konjuh,2.75,36.75,3.25,23.25,6.25,28.0,4,2017
1273,Daria Kasatkina,1.0,37.0,5.0,22.0,6.0,30.0,1,2017
1274,Shuai Zhang,2.3333333333333335,48.333333333333336,2.6666666666666665,27.0,10.333333333333334,31.0,3,2017
1275,Roberta Vinci,3.5,41.5,1.0,28.5,8.0,33.0,2,2017
1276,Lesia Tsurenko,1.75,59.5,3.75,33.75,12.25,34.0,4,2017
1277,Lucie Safarova,5.0,52.0,6.333333333333333,37.666666666666664,6.666666666666667,34.0,3,2017
1278,Timea Babos,4.5,50.0,4.25,31.75,10.75,36.0,4,2017
1279,Shuai Peng,2.0,50.5,3.0,30.0,10.0,37.0,2,2017
1280,Anett Kontaveit,4.0,71.0,6.0,43.0,10.0,38.0,1,2017
1281,Katerina Siniakova,2.0,41.333333333333336,2.0,23.666666666666668,9.0,39.0,3,2017
1282,Alize Cornet,0.0,52.333333333333336,5.333333333333333,28.333333333333332,12.0,39.0,3,2017
1283,Catherine Cartan Bellis,0.5,38.5,2.5,21.0,11.5,40.0,2,2017
1284,Yulia Putintseva,0.6666666666666666,45.333333333333336,4.0,26.333333333333332,7.333333333333333,43.0,3,2017
1285,Alison Riske Amritraj,0.75,53.25,2.5,30.75,8.75,43.0,4,2017
1286,Kristyna Pliskova,8.5,53.0,4.0,34.5,7.5,44.0,4,2017
1287,Julia Goerges,6.0,68.0,3.5,47.5,12.0,45.0,2,2017
1288,Oceane Dodin,3.0,34.5,5.5,21.0,7.5,46.0,2,2017
1289,Kate Makarova,1.5,31.0,3.0,16.5,8.5,47.0,2,2017
1290,Mona Barthel,7.25,61.0,7.5,40.75,12.5,48.0,4,2017
1291,Elise Mertens,4.0,51.75,4.0,31.25,11.75,51.0,4,2017
1292,Monica Niculescu,0.0,45.0,0.5,19.5,10.0,51.0,2,2017
1293,Lara Arruabarrena,1.3333333333333333,23.333333333333332,3.0,13.0,8.0,52.0,3,2017
1294,Johanna Larsson,1.0,28.0,4.0,14.0,6.0,53.0,1,2017
1295,Qiang Wang,4.0,60.0,4.0,38.0,15.0,55.0,1,2017
1296,Ashleigh Barty,6.0,52.666666666666664,3.3333333333333335,33.333333333333336,9.666666666666666,56.0,3,2017
1297,Eugenie Bouchard,2.0,57.333333333333336,4.0,34.0,11.0,56.0,3,2017
1298,Misaki Doi,0.0,37.0,2.0,18.0,10.0,57.0,1,2017
1299,Naomi Osaka,4.75,34.75,0.75,22.0,5.75,58.0,4,2017
1300,Donna Vekic,8.5,58.0,5.0,44.5,9.5,58.0,2,2017
1301,Christina Mchale,3.5,47.25,5.0,30.75,8.5,58.0,4,2017
1302,Jelena Jankovic,2.6666666666666665,41.0,4.666666666666667,24.666666666666668,7.0,60.0,3,2017
1303,Sorana Cirstea,2.0,36.5,0.5,18.5,9.5,62.0,2,2017
1304,Ying Ying Duan,3.0,52.0,4.0,31.666666666666668,9.0,62.0,3,2017
1305,Irina Camelia Begu,6.0,62.0,6.0,48.0,8.0,64.0,1,2017
1306,Natalia Vikhlyantseva,2.6666666666666665,43.666666666666664,3.3333333333333335,29.666666666666668,10.0,65.0,3,2017
1307,Varvara Lepchenko,2.25,53.75,3.5,31.25,10.75,65.0,4,2017
1308,Carina Witthoeft,1.0,36.5,3.5,18.0,9.5,65.0,2,2017
1309,Shelby Rogers,4.666666666666667,44.666666666666664,1.6666666666666667,30.333333333333332,8.666666666666666,68.0,3,2017
1310,Monica Puig,3.0,36.0,2.0,18.0,7.0,69.0,1,2017
1311,Saisai Zheng,1.0,31.0,2.0,19.0,9.0,71.0,1,2017
1312,Francesca Schiavone,2.3333333333333335,31.666666666666668,7.333333333333333,20.333333333333332,9.0,72.0,3,2017
1313,Sara Errani,0.0,43.0,1.5,19.5,8.5,72.0,2,2017
1314,Viktorija Golubic,0.0,43.0,3.0,28.0,7.0,73.0,1,2017
1315,Risa Ozaki,0.75,66.25,2.5,35.75,12.5,73.0,4,2017
1316,Tatjana Maria,2.0,40.5,3.0,24.5,9.5,74.0,2,2017
