,winner_name,w_ace,w_1stIn,w_df,w_1stWon,w_bpFaced,winner_rank,winner_id,year
965,Caroline Wozniacki,2.0,44.0,0.0,30.0,5.0,15.0,1,2014
966,Eugenie Bouchard,2.2,43.2,2.8,29.466666666666665,6.066666666666666,16.0,15,2014
967,Sloane Stephens,2.8,60.2,2.8,37.8,9.0,16.0,6,2014
968,Samantha Stosur,4.5,39.25,1.75,27.625,4.875,18.0,8,2014
969,Andrea Petkovic,1.9375,52.875,2.3125,33.125,7.5,20.0,19,2014
970,Roberta Vinci,5.0,36.0,3.0,27.0,8.8,20.0,9,2014
971,Alize Cornet,1.0,55.0,2.0,36.0,6.0,21.0,2,2014
972,Kate Makarova,1.0,37.666666666666664,0.6666666666666666,24.666666666666668,3.6666666666666665,22.0,5,2014
973,Kirsten Flipkens,2.0,41.0,3.0,30.0,5.0,22.0,1,2014
974,Kaia Kanepi,2.25,36.0,5.5,23.5,5.5,23.0,4,2014
975,Lucie Safarova,4.555555555555555,47.44444444444444,3.3333333333333335,31.88888888888889,7.333333333333333,24.0,10,2014
976,Anastasia Pavlyuchenkova,6.333333333333333,49.666666666666664,13.0,35.666666666666664,10.333333333333334,25.0,4,2014
977,Sorana Cirstea,2.0,43.5,4.0,28.5,5.0,26.0,4,2014
978,Svetlana Kuznetsova,3.0,42.25,1.25,29.333333333333332,5.25,28.0,12,2014
979,Venus Williams,3.25,40.75,2.0,28.5,6.5,28.0,4,2014
980,Daniela Hantuchova,1.5,47.166666666666664,3.1666666666666665,31.5,7.166666666666667,30.0,8,2014
981,Elena Vesnina,1.7142857142857142,55.285714285714285,4.714285714285714,34.714285714285715,8.571428571428571,32.0,8,2014
982,Elina Svitolina,1.6,46.2,2.8,31.4,6.8,33.0,7,2014
983,Garbine Muguruza,2.7777777777777777,38.55555555555556,3.5555555555555554,26.333333333333332,7.777777777777778,34.0,9,2014
984,Klara Koukalova,,,,,,34.0,5,2014
985,Magdalena Rybarikova,1.5,33.5,1.0,25.0,5.0,34.0,2,2014
986,Maria Kirilenko,4.0,50.0,7.0,36.0,4.0,35.0,1,2014
987,Madison Keys,5.0,40.0,2.0,28.8,6.0,36.0,5,2014
988,Yvonne Meusburger,2.0,67.33333333333333,3.6666666666666665,39.333333333333336,11.333333333333334,38.0,4,2014
989,Camila Giorgi,3.0,42.0,9.333333333333334,30.5,6.0,40.0,6,2014
990,Bojana Jovanovski,2.5,43.5,3.5,29.5,8.0,40.0,2,2014
991,Shuai Peng,2.5,49.0,1.1666666666666667,32.5,6.166666666666667,41.0,6,2014
992,Tsvetana Pironkova,6.0,73.0,0.0,46.0,8.0,42.0,1,2014
993,Shuai Zhang,2.25,64.75,3.5,41.0,10.75,43.0,4,2014
994,Alison Riske Amritraj,3.0,50.666666666666664,3.6666666666666665,37.333333333333336,7.333333333333333,43.0,3,2014
995,Kurumi Nara,0.4,54.8,1.2,33.2,8.8,43.0,8,2014
996,Caroline Garcia,4.444444444444445,48.44444444444444,3.7777777777777777,33.0,8.444444444444445,46.0,10,2014
997,Casey Dellacqua,2.5,45.5,3.0,30.0,10.0,48.0,3,2014
998,Karolina Pliskova,6.0,40.57142857142857,2.7142857142857144,29.285714285714285,5.285714285714286,48.0,7,2014
999,Varvara Lepchenko,1.0,39.5,1.5,27.25,5.0,48.0,4,2014
1000,Annika Beck,0.0,63.5,6.0,40.0,10.5,49.0,2,2014
1001,Maria Teresa Torro Flor,2.0,37.166666666666664,2.6666666666666665,24.833333333333332,4.833333333333333,50.0,9,2014
1002,Karin Knapp,5.666666666666667,45.0,4.666666666666667,32.666666666666664,7.333333333333333,52.0,4,2014
1003,Yaroslava Shvedova,3.6,47.8,4.2,30.8,6.2,55.0,5,2014
1004,Monica Puig,2.1666666666666665,40.166666666666664,3.0,29.0,5.0,56.0,6,2014
1005,Anna Karolina Schmiedlova,1.0,65.0,0.0,42.0,8.0,56.0,2,2014
1006,Christina Mchale,3.0,39.5,2.8333333333333335,27.333333333333332,8.0,56.0,6,2014
1007,Barbora Strycova,4.0,73.0,9.0,44.0,12.0,56.0,1,2014
1008,Yanina Wickmayer,1.0,50.0,7.5,30.5,14.0,58.0,2,2014
1009,Jie Zheng,1.0,72.0,2.0,44.0,15.0,60.0,1,2014
1010,Mona Barthel,2.7777777777777777,44.333333333333336,4.222222222222222,29.88888888888889,7.222222222222222,61.0,9,2014
1011,Francesca Schiavone,2.3333333333333335,50.666666666666664,3.3333333333333335,33.0,6.666666666666667,61.0,3,2014
1012,Marina Erakovic,5.0,51.5,1.5,36.0,6.0,61.0,2,2014
1013,Polona Hercog,3.6666666666666665,44.833333333333336,2.1666666666666665,28.833333333333332,7.833333333333333,61.0,8,2014
1014,Lauren Davis,0.5,36.5,2.5,25.0,3.5,62.0,2,2014
1015,Paula Ormaechea,1.8333333333333333,50.5,1.5,30.833333333333332,11.333333333333334,65.0,7,2014
1016,Monica Niculescu,2.0,60.0,3.0,39.0,10.0,68.0,4,2014
1017,Vania King,1.2,53.2,3.6,33.2,8.6,68.0,5,2014
1018,Petra Cetkovska,1.25,41.25,2.5,24.25,7.0,69.0,6,2014
1019,Lourdes Dominguez Lino,,,,,,70.0,6,2014
1020,Ajla Tomljanovic,4.333333333333333,46.166666666666664,5.666666666666667,33.5,7.166666666666667,71.0,6,2014
1021,Jana Cepelova,0.75,58.5,1.875,35.25,9.625,71.0,8,2014
1022,Stefanie Voegele,6.25,42.0,2.0,31.0,4.0,71.0,4,2014
1023,Silvia Soler Espinosa,2.3333333333333335,39.833333333333336,1.5,28.0,4.666666666666667,77.0,7,2014
1024,Chanelle Scheepers,0.7,49.4,5.0,29.9,9.8,77.0,11,2014
1025,Patricia Mayr Achleitner,2.0,51.5,4.5,30.0,11.0,79.0,2,2014
1026,Virginie Razzano,2.0,55.0,3.0,36.0,6.0,79.0,1,2014
1027,Kiki Bertens,,,,,,85.0,1,2014
1028,Alison Van Uytvanck,0.5,35.0,2.0,24.0,3.0,88.0,2,2014
1029,Dinah Pfizenmaier,1.0,47.0,6.5,30.0,5.5,88.0,3,2014
1030,Belinda Bencic,6.0,54.0,4.0,37.0,4.0,91.0,2,2014
1031,Coco Vandeweghe,7.0,38.0,8.0,30.0,3.0,91.0,1,2014
1032,Heather Watson,,,,,,92.0,1,2014
1033,Teliana Pereira,1.0,54.666666666666664,1.5,35.166666666666664,7.666666666666667,92.0,11,2014
1034,Shahar Peer,2.0,58.5,8.0,33.5,12.5,92.0,2,2014
1035,Julia Goerges,4.5,30.0,1.5,22.5,3.0,94.0,2,2014
1036,Zarina Diyas,2.5,58.5,4.0,38.5,6.5,96.0,2,2014
1037,Irina Camelia Begu,3.0,46.0,5.0,31.0,11.0,97.0,1,2014
1038,Julia Glushko,1.0,71.0,2.0,43.5,13.5,98.0,2,2014
1039,Johanna Larsson,2.0,48.0,3.0,31.5,9.5,99.0,2,2014
1040,Serena Williams,7.6923076923076925,41.84615384615385,3.4615384615384617,30.53846153846154,5.461538461538462,1.0,16,2015
1041,Maria Sharapova,4.090909090909091,38.54545454545455,5.0,27.727272727272727,4.818181818181818,2.0,12,2015
1042,Simona Halep,2.8,38.4,3.0,28.0,4.2,2.0,6,2015
1043,Petra Kvitova,2.727272727272727,43.54545454545455,2.727272727272727,31.818181818181817,5.181818181818182,4.0,11,2015
1044,Caroline Wozniacki,3.142857142857143,46.57142857142857,1.0,31.142857142857142,5.714285714285714,5.0,8,2015
1045,Eugenie Bouchard,2.0,45.0,3.0,28.0,7.0,6.0,1,2015
1046,Ana Ivanovic,4.142857142857143,40.57142857142857,5.0,30.0,4.714285714285714,7.0,7,2015
1047,Carla Suarez Navarro,1.0,50.75,1.1666666666666667,32.083333333333336,8.333333333333334,8.0,12,2015
1048,Kate Makarova,2.7142857142857144,48.714285714285715,1.3333333333333333,33.142857142857146,5.571428571428571,8.0,7,2015
1049,Agnieszka Radwanska,4.0,34.0,0.5,24.0,6.0,9.0,2,2015
1050,Andrea Petkovic,2.0,49.666666666666664,1.6,31.166666666666668,7.166666666666667,10.0,7,2015
1051,Angelique Kerber,1.25,47.8125,1.1875,31.625,5.8125,11.0,17,2015
1052,Venus Williams,4.5,26.5,0.5,20.5,2.0,11.0,4,2015
1053,Karolina Pliskova,8.428571428571429,49.57142857142857,2.2857142857142856,37.57142857142857,6.428571428571429,12.0,7,2015
1054,Lucie Safarova,6.090909090909091,47.54545454545455,3.727272727272727,34.81818181818182,5.545454545454546,13.0,11,2015
1055,Sara Errani,0.045454545454545456,61.18181818181818,1.0,33.81818181818182,9.590909090909092,13.0,24,2015
1056,Madison Keys,6.375,39.375,1.5,28.75,5.0,16.0,9,2015
1057,Jelena Jankovic,2.2,44.2,4.8,28.0,6.4,17.0,5,2015
1058,Svetlana Kuznetsova,5.333333333333333,56.333333333333336,3.1666666666666665,39.166666666666664,5.166666666666667,18.0,7,2015
1059,Sabine Lisicki,3.5,26.5,3.0,20.0,3.5,19.0,4,2015
1060,Elina Svitolina,3.2857142857142856,41.357142857142854,1.6428571428571428,27.5,5.5,19.0,14,2015
1061,Garbine Muguruza,1.5714285714285714,30.428571428571427,1.8571428571428572,22.428571428571427,2.7142857142857144,20.0,7,2015
1062,Timea Bacsinszky,2.2222222222222223,43.55555555555556,3.4444444444444446,28.88888888888889,6.444444444444445,21.0,9,2015
1063,Samantha Stosur,4.8,39.06666666666667,3.7333333333333334,28.266666666666666,4.733333333333333,22.0,16,2015
1064,Barbora Strycova,2.3333333333333335,42.833333333333336,2.6666666666666665,29.0,6.5,22.0,6,2015
1065,Flavia Pennetta,1.8,44.2,3.6,28.0,10.2,26.0,6,2015
1066,Victoria Azarenka,1.0,45.714285714285715,5.0,30.285714285714285,5.714285714285714,27.0,7,2015
1067,Alize Cornet,2.0,54.166666666666664,6.166666666666667,35.0,8.5,27.0,6,2015
1068,Caroline Garcia,8.0,51.4,3.2,35.4,6.8,28.0,6,2015
1069,Varvara Lepchenko,2.0,61.0,5.0,37.0,11.0,30.0,1,2015
1070,Irina Camelia Begu,2.5454545454545454,43.54545454545455,2.8181818181818183,30.363636363636363,5.090909090909091,30.0,13,2015
1071,Camila Giorgi,0.0,40.0,8.0,25.0,11.0,31.0,2,2015
1072,Zarina Diyas,0.0,39.666666666666664,2.6666666666666665,25.333333333333332,5.0,32.0,3,2015
1073,Coco Vandeweghe,14.0,59.0,4.0,42.0,9.5,33.0,2,2015
1074,Belinda Bencic,2.3333333333333335,47.0,3.0,30.333333333333332,5.666666666666667,34.0,3,2015
1075,Roberta Vinci,2.125,42.0,1.875,27.125,7.5,38.0,9,2015
1076,Sloane Stephens,1.5,36.125,1.75,25.0,5.375,38.0,8,2015
1077,Anastasia Pavlyuchenkova,2.3333333333333335,47.666666666666664,5.0,31.666666666666668,8.0,38.0,4,2015
1078,Mona Barthel,1.6666666666666667,42.0,2.5,28.166666666666668,6.333333333333333,39.0,6,2015
1079,Monica Niculescu,2.3333333333333335,52.0,4.0,36.333333333333336,9.0,41.0,3,2015
1080,Heather Watson,1.0,35.5,3.0,22.0,5.5,41.0,2,2015
1081,Madison Brengle,2.6666666666666665,48.166666666666664,2.0,32.666666666666664,5.833333333333333,43.0,6,2015
1082,Karin Knapp,2.0833333333333335,49.333333333333336,4.666666666666667,31.083333333333332,9.333333333333334,43.0,12,2015
1083,Kristina Mladenovic,2.2222222222222223,40.22222222222222,3.2222222222222223,28.0,6.333333333333333,44.0,11,2015
1084,Anna Karolina Schmiedlova,0.9333333333333333,39.733333333333334,3.066666666666667,26.8,5.266666666666667,44.0,18,2015
1085,Casey Dellacqua,0.0,47.0,4.0,30.0,5.0,44.0,2,2015
1086,Alison Riske Amritraj,1.5,52.5,3.5,34.0,10.5,45.0,2,2015
1087,Alexandra Dulgheru,0.8,54.4,5.0,33.8,9.4,46.0,5,2015
1088,Daria Saville,2.4,65.6,6.0,41.0,11.2,46.0,5,2015
1089,Johanna Larsson,1.0,45.333333333333336,2.6666666666666665,29.0,5.222222222222222,46.0,9,2015
1090,Monica Puig,4.0,30.0,1.3333333333333333,23.0,3.0,47.0,3,2015
1091,Daniela Hantuchova,,,,,,49.0,1,2015
1092,Tsvetana Pironkova,2.0,36.5,1.5,26.0,3.5,49.0,4,2015
1093,Jarmila Gajdosova,8.0,50.0,9.0,33.0,8.0,52.0,1,2015
1094,Kaia Kanepi,5.0,37.0,2.0,29.0,0.0,53.0,1,2015
1095,Lucie Hradecka,8.5,39.833333333333336,3.6666666666666665,30.666666666666668,5.666666666666667,55.0,6,2015
1096,Kurumi Nara,0.3333333333333333,68.66666666666667,2.0,41.333333333333336,9.333333333333334,55.0,3,2015
1097,Carina Witthoeft,2.0,45.25,4.75,29.75,9.0,56.0,4,2015
1098,Julia Goerges,4.833333333333333,46.333333333333336,2.3333333333333335,32.666666666666664,6.833333333333333,57.0,6,2015
1099,Magdalena Rybarikova,5.0,50.0,2.5,35.5,9.0,57.0,2,2015
1100,Ajla Tomljanovic,2.8333333333333335,42.166666666666664,3.8333333333333335,28.5,5.333333333333333,58.0,6,2015
1101,Bojana Jovanovski,1.3333333333333333,47.666666666666664,4.0,30.666666666666668,7.666666666666667,60.0,3,2015
1102,Christina Mchale,2.25,34.5,3.25,25.75,4.75,64.0,5,2015
1103,Katerina Siniakova,1.25,36.75,2.75,25.25,4.5,65.0,4,2015
1104,Tereza Smitkova,5.0,56.666666666666664,3.6666666666666665,39.666666666666664,7.666666666666667,65.0,3,2015
1105,Tatjana Maria,1.5,25.5,1.0,20.25,3.0,65.0,4,2015
1106,Saisai Zheng,0.0,60.0,0.0,29.0,11.0,66.0,1,2015
1107,Lauren Davis,0.0,43.666666666666664,1.3333333333333333,27.666666666666668,6.0,66.0,3,2015
1108,Aleksandra Krunic,2.3333333333333335,32.0,2.6666666666666665,22.333333333333332,6.666666666666667,67.0,3,2015
1109,Lesia Tsurenko,3.0,47.0,2.0,29.0,11.0,67.0,1,2015
1110,Annika Beck,0.5,48.125,3.0,29.375,6.25,68.0,8,2015
1111,Mirjana Lucic,3.0,26.0,4.0,20.0,4.0,70.0,3,2015
1112,Kiki Bertens,6.0,35.0,1.0,25.0,3.0,70.0,4,2015
1113,Cristina Andreea Mitu,2.5,65.5,6.0,39.333333333333336,12.333333333333334,72.0,6,2015
1114,Polona Hercog,3.375,33.5,2.75,23.875,4.75,72.0,8,2015
1115,Elena Vesnina,1.0,45.0,3.4,30.6,6.4,73.0,5,2015
1116,Yulia Putintseva,1.25,41.75,2.0,24.75,8.25,74.0,4,2015
1117,Yaroslava Shvedova,2.8,47.2,4.2,32.8,4.8,75.0,5,2015
1118,Anna Lena Friedsam,1.0,39.0,0.0,30.0,3.0,76.0,1,2015
1119,Teliana Pereira,0.625,66.0,1.5,39.75,8.875,76.0,8,2015
1120,Klara Koukalova,0.75,34.75,5.5,21.0,10.5,78.0,4,2015
1121,Denisa Allertova,3.6666666666666665,62.0,5.666666666666667,42.0,10.0,79.0,3,2015
1122,Shelby Rogers,1.0,26.0,1.5,19.5,3.5,80.0,2,2015
1123,Lara Arruabarrena,1.2,49.9,1.2,33.4,5.1,80.0,12,2015
1124,Olga Govortsova,5.0,63.0,11.0,44.0,24.0,81.0,1,2015
1125,Shuai Zhang,0.5,45.5,2.5,29.0,7.0,84.0,2,2015
1126,Irina Falconi,1.0,39.25,3.25,27.0,4.5,85.0,4,2015
1127,Danka Kovinic,5.8,36.8,3.0,26.6,3.4,86.0,5,2015
1128,Timea Babos,0.75,53.0,2.5,34.25,7.25,86.0,4,2015
1129,Evgeniya Rodina,0.6666666666666666,82.66666666666667,3.6666666666666665,51.666666666666664,17.333333333333332,90.0,3,2015
1130,Vitalia Diatchenko,3.0,69.0,4.0,43.0,13.0,91.0,1,2015
1131,Francesca Schiavone,1.3333333333333333,61.0,2.3333333333333335,38.0,12.666666666666666,92.0,3,2015
1132,Yanina Wickmayer,3.0,60.333333333333336,8.333333333333334,35.0,13.333333333333334,92.0,3,2015
1133,Ana Konjuh,4.5,57.5,5.5,40.0,10.0,93.0,2,2015
1134,Alison Van Uytvanck,3.5,46.0,0.75,30.5,7.25,93.0,4,2015
1135,Stefanie Voegele,3.0,72.0,2.0,44.0,21.0,96.0,1,2015
1136,Silvia Soler Espinosa,0.0,45.0,3.0,28.0,4.0,97.0,1,2015
1137,Jana Cepelova,0.0,59.5,3.0,37.5,9.0,98.0,2,2015
1138,Nicole Gibbs,1.0,38.0,6.0,30.0,11.0,100.0,1,2015
1139,Serena Williams,5.090909090909091,38.54545454545455,2.090909090909091,27.545454545454547,5.545454545454546,1.0,11,2016
1140,Agnieszka Radwanska,1.8,48.0,2.4,31.6,8.0,2.0,5,2016
1141,Angelique Kerber,1.3,46.6,1.8,30.5,7.2,2.0,10,2016
1142,Garbine Muguruza,4.0,36.285714285714285,3.5714285714285716,27.071428571428573,5.357142857142857,4.0,14,2016
1143,Simona Halep,2.3333333333333335,39.666666666666664,2.466666666666667,26.2,5.4,5.0,15,2016
1144,Victoria Azarenka,2.0,46.0,6.5,32.0,8.0,5.0,4,2016
1145,Petra Kvitova,3.7142857142857144,38.142857142857146,4.428571428571429,27.714285714285715,4.428571428571429,6.0,7,2016
1146,Roberta Vinci,3.3333333333333335,54.0,0.3333333333333333,34.666666666666664,8.333333333333334,7.0,3,2016
1147,Timea Bacsinszky,0.9411764705882353,47.705882352941174,1.8235294117647058,29.352941176470587,6.294117647058823,9.0,17,2016
1148,Venus Williams,2.2,40.2,2.0,29.2,3.2,11.0,5,2016
1149,Carla Suarez Navarro,1.3333333333333333,42.666666666666664,1.2222222222222223,30.666666666666668,6.444444444444445,11.0,9,2016
1150,Svetlana Kuznetsova,3.888888888888889,52.55555555555556,2.0,34.333333333333336,7.666666666666667,13.0,9,2016
1151,Lucie Safarova,4.777777777777778,40.333333333333336,2.5555555555555554,30.555555555555557,4.111111111111111,13.0,9,2016
1152,Ana Ivanovic,3.8,48.6,2.8,32.8,6.6,16.0,5,2016
1153,Madison Keys,4.090909090909091,44.27272727272727,0.9090909090909091,30.181818181818183,4.818181818181818,17.0,11,2016
1154,Karolina Pliskova,7.333333333333333,37.666666666666664,1.5,28.333333333333332,4.833333333333333,18.0,6,2016
1155,Elina Svitolina,3.75,40.75,3.75,30.5,5.25,19.0,4,2016
1156,Sara Errani,0.0,50.142857142857146,0.8571428571428571,28.0,7.571428571428571,20.0,7,2016
1157,Sloane Stephens,2.2222222222222223,49.666666666666664,1.6666666666666667,32.44444444444444,5.666666666666667,21.0,9,2016
1158,Samantha Stosur,3.5555555555555554,43.72222222222222,3.7222222222222223,30.555555555555557,8.0,22.0,18,2016
1159,Johanna Konta,6.0,28.5,0.5,19.5,6.0,23.0,2,2016
1160,Dominika Cibulkova,1.3333333333333333,48.77777777777778,2.7777777777777777,32.333333333333336,6.0,25.0,9,2016
1161,Anastasia Pavlyuchenkova,0.5,25.25,1.25,19.25,2.75,26.0,4,2016
1162,Kiki Bertens,3.473684210526316,43.473684210526315,3.1578947368421053,30.789473684210527,6.421052631578948,26.0,19,2016
1163,Kristina Mladenovic,2.7142857142857144,44.57142857142857,4.285714285714286,29.857142857142858,8.428571428571429,28.0,7,2016
1164,Irina Camelia Begu,4.0,58.84615384615385,4.153846153846154,38.53846153846154,9.076923076923077,28.0,13,2016
1165,Kate Makarova,2.5,42.5,1.0,29.25,4.75,29.0,4,2016
1166,Andrea Petkovic,2.6666666666666665,51.666666666666664,5.333333333333333,30.0,10.666666666666666,30.0,3,2016
1167,Monica Niculescu,1.0,34.0,2.0,24.0,6.5,31.0,2,2016
1168,Daria Saville,1.5714285714285714,46.0,3.0,30.428571428571427,5.0,32.0,7,2016
1169,Daria Kasatkina,2.0,37.75,3.0,24.0,5.75,32.0,8,2016
1170,Barbora Strycova,1.875,43.125,1.75,28.0,6.375,33.0,8,2016
1171,Anna Karolina Schmiedlova,0.5,58.5,5.5,34.5,16.5,34.0,2,2016
1172,Coco Vandeweghe,8.0,47.0,6.0,33.5,8.5,36.0,2,2016
1173,Annika Beck,0.9,56.5,1.3,34.3,8.4,37.0,10,2016
1174,Misaki Doi,1.75,50.75,1.75,34.25,8.75,38.0,4,2016
1175,Laura Siegemund,1.2222222222222223,48.72222222222222,1.7777777777777777,30.333333333333332,6.111111111111111,39.0,18,2016
1176,Jelena Ostapenko,3.0,24.5,3.5,20.5,3.0,39.0,2,2016
1177,Timea Babos,1.75,46.5,3.125,30.625,5.0,40.0,8,2016
1178,Caroline Garcia,3.0,35.125,1.125,23.875,3.625,40.0,8,2016
1179,Lesia Tsurenko,0.0,52.25,4.25,30.0,9.0,41.0,4,2016
1180,Yanina Wickmayer,2.25,47.5,3.0,30.5,8.0,42.0,4,2016
1181,Teliana Pereira,1.0,67.0,0.6666666666666666,38.666666666666664,8.0,44.0,5,2016
1182,Camila Giorgi,2.25,37.5,3.5,25.5,6.0,44.0,4,2016
1183,Eugenie Bouchard,1.25,44.25,2.25,28.0,7.75,46.0,4,2016
1184,Elena Vesnina,2.111111111111111,44.888888888888886,2.888888888888889,28.555555555555557,7.555555555555555,47.0,9,2016
1185,Alize Cornet,0.6666666666666666,50.666666666666664,2.3333333333333335,31.333333333333332,7.666666666666667,48.0,3,2016
1186,Johanna Larsson,1.9,46.1,3.8,30.4,8.1,48.0,10,2016
1187,Anastasija Sevastova,1.625,32.5,1.5,23.25,4.5,49.0,8,2016
1188,Anna Lena Friedsam,3.5,42.5,0.75,31.0,3.0,49.0,4,2016
1189,Danka Kovinic,3.1,36.7,3.4,25.5,7.7,50.0,10,2016
1190,Sabine Lisicki,2.6666666666666665,35.333333333333336,4.666666666666667,24.666666666666668,4.666666666666667,50.0,3,2016
1191,Monica Puig,3.625,47.5,2.25,34.0,5.125,51.0,8,2016
1192,Mirjana Lucic,2.25,34.5,5.75,25.25,6.125,52.0,8,2016
1193,Yulia Putintseva,1.3,53.2,0.9,32.2,7.3,55.0,10,2016
1194,Heather Watson,2.0,58.0,4.5,35.5,12.5,55.0,2,2016
1195,Christina Mchale,1.8333333333333333,48.333333333333336,3.3333333333333335,32.5,6.666666666666667,56.0,6,2016
1196,Julia Goerges,3.5555555555555554,32.77777777777778,2.4444444444444446,24.444444444444443,4.222222222222222,57.0,9,2016
1197,Kirsten Flipkens,0.0,45.5,1.0,25.5,7.5,58.0,2,2016
1198,Kateryna Bondarenko,4.25,49.5,4.75,35.0,9.75,62.0,4,2016
1199,Irina Falconi,2.0,51.25,3.625,33.375,8.125,63.0,8,2016
1200,Varvara Lepchenko,1.6666666666666667,38.333333333333336,2.6666666666666665,25.666666666666668,5.666666666666667,64.0,3,2016
1201,Shuai Zhang,1.0,48.0,1.5,29.5,9.0,64.0,2,2016
1202,Nao Hibino,1.0,45.0,2.8,28.4,7.6,65.0,5,2016
1203,Yaroslava Shvedova,5.0,30.0,4.0,26.0,2.0,70.0,1,2016
1204,Madison Brengle,2.0,24.0,0.0,17.0,0.0,71.0,1,2016
1205,Nicole Gibbs,3.0,49.0,7.0,33.0,12.0,72.0,1,2016
1206,Viktorija Golubic,1.0,48.0,1.0,27.0,9.0,72.0,1,2016
1207,Cagla Buyukakcay,1.0,67.0,3.0,43.0,9.0,73.0,2,2016
1208,Qiang Wang,5.0,29.0,1.0,24.0,3.0,74.0,1,2016
1209,Pauline Parmentier,3.0,40.333333333333336,4.0,26.833333333333332,9.0,74.0,6,2016
1210,Mariana Duque Marino,2.5,63.666666666666664,3.1666666666666665,42.833333333333336,10.333333333333334,75.0,6,2016
1211,Karin Knapp,2.6666666666666665,38.333333333333336,6.666666666666667,27.333333333333332,8.333333333333334,75.0,3,2016
1212,Ana Konjuh,4.166666666666667,34.333333333333336,3.0,24.833333333333332,5.0,76.0,6,2016
1213,Louisa Chirico,0.0,74.0,2.0,42.0,18.0,78.0,1,2016
1214,Su Wei Hsieh,0.6,45.6,2.4,30.8,7.0,78.0,5,2016
1215,Mona Barthel,1.0,32.0,7.0,24.0,6.0,79.0,1,2016
1216,Lara Arruabarrena,1.1111111111111112,43.77777777777778,1.5555555555555556,28.77777777777778,5.777777777777778,80.0,9,2016
1217,Polona Hercog,2.0,40.333333333333336,3.4444444444444446,26.333333333333332,6.333333333333333,83.0,9,2016
1218,Bethanie Mattek Sands,2.0,60.0,2.0,33.0,11.0,89.0,1,2016
1219,Zarina Diyas,0.5,72.5,1.5,45.5,10.0,90.0,2,2016
1220,Kurumi Nara,2.0,50.0,3.0,27.0,5.0,91.0,1,2016
1221,Alison Riske Amritraj,2.0,37.0,3.5,30.5,3.5,92.0,2,2016
1222,Anett Kontaveit,4.0,32.0,4.0,26.0,2.0,92.0,1,2016
1223,Katerina Siniakova,2.2,46.4,4.2,29.2,9.6,92.0,5,2016
1224,Tsvetana Pironkova,2.0,32.0,2.0,24.0,6.0,97.0,1,2016
1225,Patricia Maria Tig,2.0,47.0,9.0,32.0,10.0,99.0,1,2016
1226,Carina Witthoeft,3.5,46.0,7.0,33.5,11.0,100.0,2,2016
1227,Aliaksandra Sasnovich,3.0,70.0,5.0,47.0,12.0,100.0,1,2016
1228,Angelique Kerber,1.0,47.0,4.666666666666667,33.0,6.0,1.0,3,2017
1229,Karolina Pliskova,4.333333333333333,40.666666666666664,2.111111111111111,30.22222222222222,5.222222222222222,3.0,9,2017
1230,Simona Halep,1.25,47.1,1.7,31.5,5.7,4.0,20,2017
1231,Garbine Muguruza,2.1666666666666665,46.5,2.3333333333333335,31.166666666666668,6.333333333333333,5.0,6,2017
1232,Dominika Cibulkova,0.5,56.0,2.5,42.5,4.0,5.0,2,2017
1233,Caroline Wozniacki,2.3333333333333335,52.083333333333336,2.5,33.666666666666664,7.5,6.0,12,2017
1234,Elina Svitolina,2.0,43.53333333333333,2.933333333333333,29.4,7.466666666666667,6.0,15,2017
1235,Johanna Konta,4.666666666666667,40.333333333333336,2.0,29.666666666666668,5.333333333333333,6.0,3,2017
1236,Svetlana Kuznetsova,3.111111111111111,59.44444444444444,2.6666666666666665,37.888888888888886,7.777777777777778,8.0,9,2017
1237,Agnieszka Radwanska,2.5,45.0,1.0,34.0,5.0,10.0,2,2017
1238,Venus Williams,3.0,41.833333333333336,4.333333333333333,29.166666666666668,5.666666666666667,11.0,6,2017
1239,Madison Keys,1.0,30.0,0.0,22.0,0.0,13.0,1,2017
1240,Kristina Mladenovic,4.0,41.6,5.733333333333333,30.666666666666668,5.866666666666666,14.0,15,2017
1241,Elena Vesnina,3.75,46.25,3.0,31.25,8.5,14.0,4,2017
1242,Petra Kvitova,9.0,37.0,5.0,29.0,3.0,16.0,1,2017
1243,Anastasia Pavlyuchenkova,2.5,46.25,3.125,29.625,6.5,16.0,8,2017
1244,Barbora Strycova,2.0,46.714285714285715,1.0,30.571428571428573,6.142857142857143,17.0,7,2017
1245,Anastasija Sevastova,1.8666666666666667,38.46666666666667,1.5333333333333334,25.933333333333334,4.533333333333333,17.0,15,2017
1246,Samantha Stosur,3.25,35.083333333333336,1.8333333333333333,26.0,3.9166666666666665,17.0,12,2017
1247,Kiki Bertens,4.708333333333333,34.166666666666664,3.75,25.958333333333332,4.375,18.0,24,2017
1248,Caroline Garcia,5.416666666666667,46.583333333333336,2.8333333333333335,31.916666666666668,6.0,20.0,12,2017
1249,Coco Vandeweghe,6.333333333333333,43.333333333333336,3.8333333333333335,32.333333333333336,6.666666666666667,20.0,6,2017
1250,Carla Suarez Navarro,1.0,44.15384615384615,0.5384615384615384,28.0,6.923076923076923,22.0,13,2017
1251,Mirjana Lucic,3.8333333333333335,50.666666666666664,6.166666666666667,34.666666666666664,6.833333333333333,22.0,6,2017
1252,Daria Saville,1.8,50.3,2.6,32.6,8.5,25.0,10,2017
1253,Lauren Davis,2.0,48.75,6.75,29.5,9.75,27.0,4,2017
