,winner_name,w_ace,w_1stIn,w_df,w_1stWon,w_bpFaced,winner_rank,winner_id,year
973,Magdalena Rybarikova,4.2,42.0,1.8,28.6,6.6,87.0,5,2017
974,Julia Boserup,3.0,45.0,7.0,32.0,14.0,87.0,1,2017
975,Veronica Cepede Royg,0.0,62.0,1.0,39.0,14.0,90.0,1,2017
976,Aliaksandra Sasnovich,3.0,44.0,5.0,31.0,7.0,90.0,1,2017
977,Kurumi Nara,0.0,40.0,2.0,25.0,5.0,91.0,1,2017
978,Jennifer Brady,3.0,29.0,1.0,24.0,1.0,93.0,1,2017
979,Madison Brengle,0.0,47.5,2.5,29.0,9.0,95.0,2,2017
980,Jana Cepelova,1.0,17.0,3.0,12.0,1.0,96.0,1,2017
981,Beatriz Haddad Maia,4.0,43.0,4.0,34.0,1.0,97.0,1,2017
982,Maria Sakkari,4.5,78.0,2.5,47.5,9.0,98.0,2,2017
983,Richel Hogenkamp,2.0,27.0,2.0,19.0,3.0,100.0,1,2017
984,Simona Halep,1.5,35.5,1.5,25.5,4.0,1.0,2,2018
985,Caroline Wozniacki,2.8333333333333335,48.0,2.5,33.833333333333336,7.666666666666667,2.0,6,2018
986,Garbine Muguruza,3.0,29.0,0.0,24.5,0.5,3.0,2,2018
987,Elina Svitolina,1.5,43.5,3.5,29.5,4.5,5.0,2,2018
988,Caroline Garcia,6.0,54.0,2.0,36.5,6.0,6.0,2,2018
989,Karolina Pliskova,5.8,49.4,2.8,34.8,4.8,7.0,5,2018
990,Petra Kvitova,4.5,37.666666666666664,4.333333333333333,27.166666666666668,3.8333333333333335,8.0,6,2018
991,Venus Williams,2.0,50.0,5.5,35.0,8.0,9.0,2,2018
992,Angelique Kerber,2.6,46.2,1.7,30.7,6.3,10.0,10,2018
993,Madison Keys,5.0,38.0,1.0,28.5,2.5,11.0,2,2018
994,Jelena Ostapenko,3.5714285714285716,36.42857142857143,4.285714285714286,26.571428571428573,5.571428571428571,12.0,7,2018
995,Julia Goerges,9.0,47.57142857142857,4.428571428571429,37.42857142857143,6.428571428571429,13.0,7,2018
996,Daria Kasatkina,2.4285714285714284,48.714285714285715,7.285714285714286,32.714285714285715,8.857142857142858,14.0,7,2018
997,Elise Mertens,2.75,30.0,1.0,21.0,4.5,15.0,4,2018
998,Coco Vandeweghe,11.666666666666666,47.333333333333336,4.333333333333333,35.666666666666664,5.333333333333333,16.0,3,2018
999,Ashleigh Barty,6.583333333333333,37.916666666666664,2.9166666666666665,29.166666666666668,4.25,16.0,12,2018
1000,Naomi Osaka,5.0,34.333333333333336,2.0,26.666666666666668,3.1666666666666665,18.0,6,2018
1001,Magdalena Rybarikova,5.6,37.6,1.4,27.8,5.2,19.0,5,2018
1002,Kiki Bertens,7.0,44.2,4.8,32.0,6.2,20.0,5,2018
1003,Anastasija Sevastova,3.4,42.6,1.4,29.0,8.4,20.0,5,2018
1004,Johanna Konta,4.333333333333333,37.5,1.3333333333333333,28.5,3.8333333333333335,22.0,6,2018
1005,Barbora Strycova,2.3333333333333335,37.666666666666664,3.5,27.333333333333332,4.5,23.0,6,2018
1006,Daria Saville,3.3333333333333335,34.0,4.0,26.666666666666668,1.0,25.0,3,2018
1007,Carla Suarez Navarro,1.5,33.0,1.0,22.0,2.5,26.0,2,2018
1008,Anett Kontaveit,5.0,41.5,3.5,30.5,9.5,27.0,2,2018
1009,Mihaela Buzarnescu,4.0,52.44444444444444,2.111111111111111,35.44444444444444,5.111111111111111,28.0,9,2018
1010,Anastasia Pavlyuchenkova,4.0,77.0,3.0,44.0,6.0,29.0,1,2018
1011,Agnieszka Radwanska,3.4,46.6,1.0,30.4,7.8,30.0,5,2018
1012,Dominika Cibulkova,1.4,39.4,3.8,28.0,4.0,32.0,5,2018
1013,Lesia Tsurenko,3.3333333333333335,52.666666666666664,3.0,34.333333333333336,7.0,34.0,3,2018
1014,Kate Makarova,5.666666666666667,61.0,4.0,43.0,5.666666666666667,35.0,3,2018
1015,Aleksandra Krunic,3.1666666666666665,47.833333333333336,2.0,31.333333333333332,6.333333333333333,39.0,6,2018
1016,Alize Cornet,1.0,46.0,5.0,37.0,6.0,41.0,1,2018
1017,Donna Vekic,4.714285714285714,38.857142857142854,3.5714285714285716,27.285714285714285,6.285714285714286,42.0,7,2018
1018,Katerina Siniakova,7.5,68.5,5.5,47.0,7.5,42.0,2,2018
1019,Danielle Collins,1.5,39.5,2.5,28.0,6.0,43.0,2,2018
1020,Kaia Kanepi,4.0,29.0,3.0,22.0,2.0,44.0,1,2018
1021,Alison Van Uytvanck,4.666666666666667,46.5,3.0,33.0,5.5,44.0,6,2018
1022,Petra Martic,0.0,27.0,0.0,23.0,2.0,45.0,1,2018
1023,Aryna Sabalenka,4.571428571428571,62.857142857142854,5.428571428571429,39.857142857142854,12.285714285714286,45.0,7,2018
1024,Kirsten Flipkens,3.2,48.6,1.4,33.0,7.8,45.0,5,2018
1025,Su Wei Hsieh,1.0,53.8,1.6,33.2,8.6,48.0,5,2018
1026,Aliaksandra Sasnovich,3.3333333333333335,45.0,2.6666666666666665,28.666666666666668,6.333333333333333,50.0,3,2018
1027,Sorana Cirstea,1.0,52.0,0.0,33.0,10.0,51.0,1,2018
1028,Camila Giorgi,4.4,42.4,8.8,30.4,6.4,52.0,5,2018
1029,Lucie Safarova,5.25,45.25,3.5,31.75,4.75,53.0,4,2018
1030,Yulia Putintseva,4.0,87.0,3.0,61.0,10.0,53.0,1,2018
1031,Kristina Mladenovic,5.5,46.25,6.5,35.25,6.0,56.0,4,2018
1032,Belinda Bencic,4.0,46.75,3.25,33.5,7.25,56.0,4,2018
1033,Tatjana Maria,6.5,56.166666666666664,4.333333333333333,39.5,9.333333333333334,57.0,6,2018
1034,Svetlana Kuznetsova,3.0,61.0,7.0,35.0,12.0,57.0,1,2018
1035,Alison Riske Amritraj,2.2,47.2,4.2,30.8,6.6,60.0,5,2018
1036,Johanna Larsson,1.0,53.0,3.0,34.0,10.0,63.0,1,2018
1037,Polona Hercog,7.0,33.0,10.0,30.0,5.0,64.0,1,2018
1038,Ajla Tomljanovic,6.666666666666667,38.0,5.666666666666667,32.0,2.6666666666666665,71.0,3,2018
1039,Taylor Townsend,1.0,33.0,3.0,27.0,2.0,73.0,1,2018
1040,Jennifer Brady,6.0,45.0,6.0,34.0,7.0,74.0,1,2018
1041,Rebecca Peterson,6.5,59.0,3.5,40.0,7.0,76.0,2,2018
1042,Sofia Kenin,3.75,49.5,5.0,34.0,7.75,76.0,4,2018
1043,Lara Arruabarrena,1.0,52.5,4.0,38.5,5.5,80.0,2,2018
1044,Carina Witthoeft,2.0,80.0,6.0,55.0,14.0,81.0,1,2018
1045,Viktoria Hruncakova,5.333333333333333,47.333333333333336,3.6666666666666665,34.666666666666664,4.666666666666667,81.0,3,2018
1046,Vera Lapko,5.5,57.5,5.0,37.5,12.5,82.0,2,2018
1047,Sachia Vickery,0.0,35.0,2.0,22.0,8.0,83.0,1,2018
1048,Victoria Azarenka,7.5,66.0,8.0,49.5,7.5,85.0,2,2018
1049,Samantha Stosur,4.25,37.0,2.75,26.0,3.75,86.0,4,2018
1050,Kateryna Bondarenko,1.0,60.0,5.0,38.0,13.0,89.0,1,2018
1051,Heather Watson,4.0,33.0,4.0,26.0,3.0,91.0,1,2018
1052,Luksika Kumkhum,2.0,51.0,5.0,34.0,4.0,91.0,1,2018
1053,Andrea Petkovic,0.0,54.0,10.0,34.0,12.0,95.0,1,2018
1054,Arantxa Rus,8.0,72.0,3.0,58.0,2.0,100.0,1,2018
1055,Ashleigh Barty,6.125,30.75,2.25,25.125,3.5,1.0,8,2019
1056,Naomi Osaka,7.0,48.0,3.0,36.0,11.0,1.0,1,2019
1057,Karolina Pliskova,7.444444444444445,35.77777777777778,2.111111111111111,28.22222222222222,1.8888888888888888,3.0,9,2019
1058,Kiki Bertens,4.777777777777778,36.55555555555556,4.888888888888889,26.0,4.444444444444445,4.0,9,2019
1059,Angelique Kerber,1.25,36.375,2.125,24.625,4.5,5.0,8,2019
1060,Petra Kvitova,4.0,34.666666666666664,1.3333333333333333,25.666666666666668,2.0,6.0,3,2019
1061,Simona Halep,1.4444444444444444,43.666666666666664,1.7777777777777777,29.666666666666668,5.222222222222222,7.0,9,2019
1062,Elina Svitolina,1.8,51.8,1.8,35.4,5.0,8.0,5,2019
1063,Sloane Stephens,0.0,33.0,0.5,22.5,2.5,9.0,2,2019
1064,Serena Williams,7.5,37.166666666666664,1.8333333333333333,27.5,3.0,10.0,6,2019
1065,Aryna Sabalenka,3.0,41.0,5.5,28.5,9.5,10.0,2,2019
1066,Anastasija Sevastova,2.75,32.0,1.5,22.0,5.25,12.0,4,2019
1067,Belinda Bencic,4.571428571428571,42.42857142857143,3.2857142857142856,30.285714285714285,5.0,13.0,7,2019
1068,Caroline Wozniacki,2.5,40.5,2.5,28.25,5.5,14.0,4,2019
1069,Qiang Wang,3.0,25.333333333333332,2.3333333333333335,20.333333333333332,2.0,15.0,3,2019
1070,Madison Keys,6.0,31.0,3.0,26.0,3.0,16.0,1,2019
1071,Marketa Vondrousova,1.0,45.0,3.0,27.0,13.0,16.0,1,2019
1072,Julia Goerges,7.5,36.0,2.8333333333333335,28.833333333333332,3.8333333333333335,17.0,6,2019
1073,Johanna Konta,5.0,45.57142857142857,2.142857142857143,33.857142857142854,3.2857142857142856,18.0,7,2019
1074,Anett Kontaveit,4.333333333333333,45.333333333333336,2.6666666666666665,35.0,5.666666666666667,20.0,3,2019
1075,Elise Mertens,3.2857142857142856,46.285714285714285,4.142857142857143,32.714285714285715,5.714285714285714,21.0,7,2019
1076,Donna Vekic,3.25,41.5,2.75,30.75,3.25,22.0,4,2019
1077,Caroline Garcia,6.714285714285714,51.57142857142857,1.7142857142857142,37.142857142857146,5.285714285714286,23.0,7,2019
1078,Petra Martic,3.5,54.0,2.5,37.5,8.0,24.0,6,2019
1079,Amanda Anisimova,1.6666666666666667,50.0,4.0,35.333333333333336,6.666666666666667,26.0,3,2019
1080,Sofia Kenin,1.5,45.5,1.6666666666666667,31.0,5.0,28.0,6,2019
1081,Su Wei Hsieh,1.0,48.25,2.75,32.75,4.0,28.0,4,2019
1082,Carla Suarez Navarro,0.6666666666666666,52.0,0.6666666666666666,34.0,7.0,31.0,3,2019
1083,Lesia Tsurenko,1.5,43.5,2.0,30.5,4.5,32.0,2,2019
1084,Maria Sakkari,5.6,33.2,2.6,25.4,4.6,32.0,5,2019
1085,Danielle Collins,1.0,51.5,1.5,32.0,8.0,34.0,2,2019
1086,Dayana Yastremska,7.0,52.333333333333336,6.666666666666667,34.333333333333336,10.0,35.0,3,2019
1087,Jelena Ostapenko,4.5,34.75,9.25,26.0,8.0,35.0,4,2019
1088,Katerina Siniakova,2.0,58.0,4.0,33.0,13.0,38.0,1,2019
1089,Yulia Putintseva,2.0,32.5,1.5,21.25,2.25,39.0,4,2019
1090,Victoria Azarenka,1.5,36.5,2.5,28.5,5.0,40.0,2,2019
1091,Ajla Tomljanovic,8.0,34.5,3.75,27.75,4.25,47.0,4,2019
1092,Kristina Mladenovic,3.3333333333333335,40.333333333333336,6.0,30.666666666666668,4.333333333333333,48.0,3,2019
1093,Shuai Zhang,2.0,44.5,2.0,30.0,6.0,50.0,6,2019
1094,Barbora Strycova,2.875,42.375,2.375,31.125,4.875,51.0,8,2019
1095,Monica Puig,1.0,82.0,5.0,43.0,14.0,52.0,1,2019
1096,Ekaterina Alexandrova,7.8,34.2,4.4,25.6,5.4,52.0,5,2019
1097,Mihaela Buzarnescu,0.0,44.0,3.0,27.0,8.0,53.0,1,2019
1098,Venus Williams,1.0,38.5,3.0,28.5,3.0,55.0,2,2019
1099,Alison Van Uytvanck,4.333333333333333,52.333333333333336,3.3333333333333335,33.333333333333336,10.333333333333334,55.0,3,2019
1100,Alison Riske Amritraj,2.5555555555555554,61.22222222222222,3.5555555555555554,40.44444444444444,6.888888888888889,55.0,9,2019
1101,Alize Cornet,1.75,38.75,3.5,28.0,4.0,55.0,4,2019
1102,Tatjana Maria,5.666666666666667,56.0,2.3333333333333335,39.333333333333336,7.666666666666667,56.0,3,2019
1103,Yafan Wang,2.0,44.0,2.3333333333333335,27.333333333333332,8.0,57.0,3,2019
1104,Tamara Zidansek,0.5,70.5,3.0,39.5,13.5,59.0,2,2019
1105,Veronika Kudermetova,5.5,37.25,2.5,27.5,4.0,59.0,4,2019
1106,Polona Hercog,4.5,35.75,4.0,24.25,5.25,60.0,5,2019
1107,Margarita Gasparyan,4.25,50.5,3.25,34.25,8.0,61.0,4,2019
1108,Ons Jabeur,4.4,44.8,2.4,29.4,8.4,62.0,5,2019
1109,Sara Sorribes Tormo,2.0,73.0,3.0,43.0,10.0,64.0,1,2019
1110,Rebecca Peterson,3.0,64.5,3.0,43.0,7.5,66.0,2,2019
1111,Jennifer Brady,7.0,43.25,2.25,31.5,8.75,66.0,4,2019
1112,Karolina Muchova,7.25,52.0,2.0,38.75,5.5,68.0,4,2019
1113,Kirsten Flipkens,1.5,57.5,1.0,36.0,6.5,69.0,2,2019
1114,Andrea Petkovic,2.0,54.0,7.0,32.0,10.0,70.0,1,2019
1115,Anastasia Potapova,3.0,48.0,4.0,30.0,12.0,71.0,1,2019
1116,Magda Linette,6.5,42.5,3.0,31.5,6.0,75.0,2,2019
1117,Kaia Kanepi,8.0,63.0,9.0,42.0,14.0,76.0,1,2019
1118,Evgeniya Rodina,0.0,51.0,1.0,33.0,10.0,76.0,1,2019
1119,Daria Saville,2.0,66.0,8.0,46.0,6.0,78.0,1,2019
1120,Viktorija Golubic,1.3333333333333333,57.0,3.0,37.333333333333336,7.333333333333333,81.0,3,2019
1121,Laura Siegemund,2.0,41.0,2.0,30.0,1.0,82.0,1,2019
1122,Pauline Parmentier,3.5,56.0,2.0,39.0,11.5,82.0,2,2019
1123,Madison Brengle,0.0,54.0,3.0,29.0,7.0,85.0,1,2019
1124,Maria Sharapova,5.0,38.0,7.0,30.0,5.0,85.0,1,2019
1125,Astra Sharma,1.0,13.0,2.0,11.0,0.0,94.0,1,2019
1126,Lauren Davis,2.5,44.5,2.0,25.5,8.5,95.0,2,2019
1127,Bernarda Pera,8.0,48.0,4.0,36.0,4.0,97.0,1,2019
1128,Ivana Jorovic,8.0,52.0,5.0,36.0,11.0,99.0,1,2019
1129,Ashleigh Barty,7.571428571428571,43.714285714285715,4.571428571428571,33.0,6.285714285714286,1.0,7,2021
1130,Aryna Sabalenka,7.0,39.42857142857143,3.857142857142857,28.0,6.285714285714286,4.0,7,2021
1131,Elina Svitolina,4.5,54.0,5.0,35.5,14.0,5.0,2,2021
1132,Sofia Kenin,0.0,39.0,2.0,29.0,1.0,6.0,1,2021
1133,Bianca Andreescu,1.0,50.0,4.0,34.0,8.0,7.0,1,2021
1134,Iga Swiatek,4.0,34.75,1.75,26.75,3.75,9.0,4,2021
1135,Belinda Bencic,5.6,45.8,4.2,35.4,6.2,11.0,5,2021
1136,Garbine Muguruza,2.25,31.25,1.0,23.0,3.5,12.0,4,2021
1137,Petra Kvitova,5.333333333333333,57.0,4.666666666666667,40.0,7.0,12.0,3,2021
1138,Karolina Pliskova,9.0,42.0,5.0,33.833333333333336,3.6666666666666665,13.0,6,2021
1139,Victoria Azarenka,3.8333333333333335,46.833333333333336,5.0,32.833333333333336,7.5,14.0,6,2021
1140,Elise Mertens,2.5,27.0,3.0,20.0,2.0,16.0,2,2021
1141,Barbora Krejcikova,3.6666666666666665,45.666666666666664,4.666666666666667,33.0,7.333333333333333,17.0,3,2021
1142,Maria Sakkari,7.0,15.0,0.0,15.0,0.0,18.0,1,2021
1143,Anastasia Pavlyuchenkova,4.0,32.5,2.5,26.0,4.0,19.0,2,2021
1144,Johanna Konta,9.2,45.0,2.4,33.6,4.2,20.0,5,2021
1145,Elena Rybakina,6.857142857142857,42.0,3.5714285714285716,32.142857142857146,5.0,20.0,7,2021
1146,Karolina Muchova,5.25,46.5,1.5,32.5,5.25,22.0,4,2021
1147,Coco Gauff,7.75,42.5,4.25,31.25,6.0,23.0,4,2021
1148,Ons Jabeur,5.5,36.9,1.6,27.7,5.2,24.0,10,2021
1149,Jessica Pegula,2.0,29.25,2.25,21.5,1.75,25.0,4,2021
1150,Petra Martic,3.5,63.5,3.0,47.0,3.5,25.0,2,2021
1151,Anett Kontaveit,4.0,43.5,3.0,31.0,9.25,27.0,4,2021
1152,Angelique Kerber,2.0,42.36363636363637,3.090909090909091,29.272727272727273,6.545454545454546,27.0,11,2021
1153,Madison Keys,5.0,39.4,2.0,29.6,3.8,27.0,5,2021
1154,Alison Riske Amritraj,3.5,161.0,16.0,111.5,22.0,28.0,2,2021
1155,Veronika Kudermetova,6.0,66.0,7.0,46.0,12.0,32.0,1,2021
1156,Paula Badosa,6.666666666666667,53.666666666666664,6.666666666666667,39.333333333333336,6.666666666666667,33.0,3,2021
1157,Ekaterina Alexandrova,5.333333333333333,34.666666666666664,2.3333333333333335,30.0,3.3333333333333335,34.0,3,2021
1158,Jelena Ostapenko,2.0,40.25,3.625,27.5,6.75,34.0,8,2021
1159,Daria Kasatkina,1.4285714285714286,43.142857142857146,3.2857142857142856,29.285714285714285,8.142857142857142,34.0,7,2021
1160,Shuai Zhang,1.6,45.0,2.2,30.6,6.0,36.0,5,2021
1161,Donna Vekic,6.25,41.0,5.25,30.25,6.25,36.0,4,2021
1162,Nadia Podoroska,4.0,40.0,5.333333333333333,27.333333333333332,7.0,39.0,3,2021
1163,Marketa Vondrousova,8.0,52.0,6.0,33.0,10.0,42.0,1,2021
1164,Yulia Putintseva,3.0,33.0,1.0,27.0,3.0,43.0,1,2021
1165,Magda Linette,4.5,43.0,4.0,26.5,8.0,44.0,2,2021
1166,Sorana Cirstea,2.0,43.0,3.0,31.0,6.0,45.0,2,2021
1167,Shelby Rogers,1.6666666666666667,49.333333333333336,3.3333333333333335,33.0,7.0,46.0,3,2021
1168,Danielle Collins,1.0,51.0,2.0,35.0,12.0,48.0,1,2021
1169,Marie Bouzkova,1.5,47.0,0.5,31.5,6.0,50.0,2,2021
1170,Sara Sorribes Tormo,1.75,38.25,2.0,25.0,7.0,50.0,4,2021
1171,Laura Siegemund,0.0,54.0,1.0,32.0,7.5,55.0,2,2021
1172,Alize Cornet,1.6,50.2,3.0,35.8,6.0,56.0,5,2021
1173,Anastasija Sevastova,2.25,48.75,3.0,35.25,5.5,56.0,4,2021
1174,Kristina Mladenovic,2.3333333333333335,53.666666666666664,7.333333333333333,35.666666666666664,7.0,59.0,3,2021
1175,Camila Giorgi,5.2,34.6,7.2,26.4,5.6,62.0,5,2021
1176,Patricia Maria Tig,0.0,44.0,5.0,31.0,5.0,62.0,1,2021
1177,Katerina Siniakova,3.0,37.166666666666664,4.0,27.0,4.666666666666667,64.0,6,2021
1178,Marta Kostyuk,4.0,62.5,5.0,43.5,7.5,65.0,2,2021
1179,Liudmila Samsonova,6.0,38.666666666666664,5.0,29.333333333333332,4.666666666666667,65.0,3,2021
1180,Viktorija Golubic,1.1428571428571428,43.142857142857146,0.8571428571428571,30.0,4.857142857142857,66.0,7,2021
1181,Leylah Fernandez,6.0,46.0,0.0,35.0,2.0,66.0,1,2021
1182,Alison Van Uytvanck,3.5,39.5,1.5,30.0,7.0,67.0,2,2021
1183,Ann Li,0.0,32.0,3.0,20.0,7.0,70.0,1,2021
1184,Heather Watson,7.75,35.0,2.75,28.25,6.75,70.0,4,2021
1185,Ajla Tomljanovic,2.4,58.0,4.2,39.2,7.2,72.0,5,2021
1186,Sloane Stephens,3.0,36.5,2.0,25.0,8.0,73.0,2,2021
1187,Caroline Garcia,5.0,59.0,6.0,38.0,7.0,74.0,1,2021
1188,Irina Camelia Begu,3.0,63.5,3.0,39.5,7.5,79.0,2,2021
1189,Amanda Anisimova,2.0,32.0,1.0,24.5,2.0,81.0,2,2021
1190,Madison Brengle,0.0,64.0,3.0,41.5,6.5,82.0,2,2021
1191,Anastasia Potapova,3.5,46.5,5.0,32.0,7.5,82.0,2,2021
1192,Misaki Doi,1.0,34.0,2.0,26.0,4.0,83.0,1,2021
1193,Nao Hibino,1.0,60.0,8.0,44.0,8.0,85.0,1,2021
1194,Lauren Davis,1.25,40.5,0.75,29.75,5.25,86.0,4,2021
1195,Nina Stojanovic,7.0,44.333333333333336,5.666666666666667,31.666666666666668,6.0,87.0,3,2021
1196,Tereza Martincova,2.3333333333333335,58.833333333333336,0.8333333333333334,40.5,7.833333333333333,87.0,6,2021
1197,Anna Blinkova,4.0,47.0,7.0,36.5,7.0,89.0,2,2021
1198,Zarina Diyas,2.0,76.0,3.0,49.0,6.0,93.0,1,2021
1199,Camila Osorio,1.5,54.5,4.0,33.5,10.0,94.0,2,2021
1200,Vera Zvonareva,1.0,45.0,7.0,34.0,9.0,96.0,1,2021
1201,Lin Zhu,0.0,66.0,6.0,49.0,6.0,99.0,1,2021
1202,Aliaksandra Sasnovich,3.0,34.0,2.0,21.0,5.5,100.0,2,2021
1203,Iga Swiatek,2.5,46.5,2.0,30.5,6.5,1.0,2,2022
1204,Ons Jabeur,3.5454545454545454,37.45454545454545,0.9090909090909091,26.727272727272727,4.181818181818182,2.0,11,2022
1205,Anett Kontaveit,5.0,42.0,6.0,30.0,10.0,3.0,1,2022
1206,Paula Badosa,2.6666666666666665,36.333333333333336,3.6666666666666665,27.333333333333332,4.666666666666667,4.0,3,2022
1207,Maria Sakkari,4.428571428571429,28.857142857142858,3.5714285714285716,22.0,3.5714285714285716,5.0,7,2022
1208,Aryna Sabalenka,5.5,43.25,4.5,31.5,5.0,6.0,4,2022
1209,Karolina Pliskova,12.0,66.0,5.666666666666667,47.0,10.333333333333334,7.0,3,2022
1210,Jessica Pegula,4.5,48.0,4.0,31.5,8.5,9.0,2,2022
1211,Garbine Muguruza,2.0,47.0,2.0,36.0,2.0,10.0,1,2022
1212,Emma Raducanu,3.0,48.0,1.0,31.0,7.0,11.0,1,2022
1213,Coco Gauff,5.2,38.4,3.2,29.2,4.0,12.0,5,2022
1214,Daria Kasatkina,3.25,52.25,3.5,34.75,9.0,12.0,4,2022
1215,Jelena Ostapenko,4.25,33.75,5.375,24.875,4.875,14.0,8,2022
1216,Barbora Krejcikova,4.0,44.0,3.0,32.5,4.5,14.0,2,2022
1217,Belinda Bencic,3.3333333333333335,53.333333333333336,3.5,39.666666666666664,6.833333333333333,17.0,6,2022
1218,Angelique Kerber,2.0,37.25,2.0,25.5,3.75,18.0,4,2022
1219,Simona Halep,3.6363636363636362,30.90909090909091,2.5454545454545454,23.0,4.7272727272727275,18.0,11,2022
1220,Elena Rybakina,7.875,41.125,2.75,31.25,5.75,21.0,8,2022
1221,Madison Keys,6.0,39.0,1.0,26.0,7.0,24.0,1,2022
1222,Veronika Kudermetova,3.8,52.4,2.8,35.4,7.2,24.0,5,2022
1223,Amanda Anisimova,2.3333333333333335,52.5,1.6666666666666667,36.333333333333336,5.166666666666667,25.0,6,2022
1224,Camila Giorgi,2.6666666666666665,34.666666666666664,8.833333333333334,24.5,8.166666666666666,26.0,6,2022
1225,Petra Kvitova,6.571428571428571,46.42857142857143,4.0,34.42857142857143,5.142857142857143,26.0,7,2022
1226,Ekaterina Alexandrova,6.666666666666667,32.5,3.5,25.0,3.3333333333333335,27.0,6,2022
1227,Elise Mertens,3.0,50.5,6.5,34.5,10.25,29.0,4,2022
1228,Beatriz Haddad Maia,3.5,47.75,4.166666666666667,33.583333333333336,6.166666666666667,29.0,13,2022
1229,Liudmila Samsonova,8.0,29.0,3.0,23.0,1.0,29.0,1,2022
1230,Sorana Cirstea,3.25,40.75,5.25,28.25,5.5,32.0,4,2022
1231,Yulia Putintseva,1.0,38.0,1.0,24.0,6.0,33.0,1,2022
1232,Anhelina Kalinina,2.4,42.6,5.6,29.6,7.2,34.0,5,2022
1233,Alison Riske Amritraj,2.3333333333333335,48.833333333333336,2.0,32.333333333333336,6.333333333333333,36.0,6,2022
1234,Alize Cornet,3.5,39.166666666666664,4.166666666666667,27.333333333333332,6.333333333333333,37.0,6,2022
1235,Shelby Rogers,4.5,46.5,3.75,31.75,8.5,37.0,4,2022
1236,Aliaksandra Sasnovich,3.0,57.0,5.0,35.5,12.0,38.0,2,2022
1237,Kaia Kanepi,10.0,56.0,5.0,43.0,5.0,39.0,1,2022
1238,Sara Sorribes Tormo,0.0,29.0,2.5,21.0,5.5,40.0,2,2022
1239,Shuai Zhang,2.875,46.875,1.5,32.875,5.25,41.0,8,2022
1240,Irina Camelia Begu,4.0,34.5,3.0,27.0,1.0,43.0,2,2022
1241,Ajla Tomljanovic,2.857142857142857,44.714285714285715,4.285714285714286,31.714285714285715,7.428571428571429,44.0,7,2022
1242,Alison Van Uytvanck,2.5,45.0,2.0,31.0,8.0,46.0,2,2022
1243,Qinwen Zheng,7.5,37.5,6.0,29.5,4.5,52.0,2,2022
1244,Viktorija Golubic,0.0,34.75,1.25,22.5,4.5,55.0,4,2022
1245,Caroline Garcia,9.1,54.6,2.8,40.3,7.4,55.0,10,2022
1246,Elena Gabriela Ruse,2.0,52.0,7.0,34.0,6.0,55.0,1,2022
1247,Bianca Andreescu,2.8,41.0,2.2,28.2,4.8,56.0,6,2022
1248,Tamara Zidansek,2.5,48.5,2.5,30.0,8.5,58.0,2,2022
1249,Andrea Petkovic,2.0,53.0,1.0,37.0,10.0,59.0,1,2022
1250,Tereza Martincova,5.666666666666667,42.333333333333336,1.6666666666666667,33.0,1.0,60.0,3,2022
1251,Kaja Juvan,2.5,40.0,2.5,33.0,1.5,62.0,2,2022
1252,Magda Linette,5.75,45.25,3.0,34.0,3.75,65.0,4,2022
1253,Marie Bouzkova,1.5,44.0,1.5,30.25,4.25,66.0,4,2022
1254,Ann Li,2.6666666666666665,50.0,2.0,35.0,3.3333333333333335,67.0,3,2022
1255,Lucia Bronzetti,3.0,44.0,4.0,25.0,9.0,72.0,1,2022
1256,Claire Liu,7.0,46.0,3.0,39.0,2.0,75.0,1,2022
1257,Marta Kostyuk,4.666666666666667,45.333333333333336,5.0,33.0,3.6666666666666665,76.0,3,2022
1258,Xin Yu Wang,4.0,71.0,4.0,47.0,16.0,76.0,1,2022
1259,Diane Parry,2.5,42.5,1.5,26.5,10.0,77.0,2,2022
1260,Dayana Yastremska,7.5,46.5,7.0,37.0,6.0,79.0,2,2022
1261,Petra Martic,6.333333333333333,40.0,5.0,31.666666666666668,4.0,80.0,3,2022
1262,Anna Kalinskaya,1.5,52.0,1.5,32.0,9.0,81.0,2,2022
1263,Anna Karolina Schmiedlova,3.0,56.0,6.0,35.0,13.0,84.0,1,2022
1264,Greet Minnen,4.5,36.5,2.0,28.5,4.5,88.0,2,2022
1265,Dalma Galfi,8.0,58.0,3.0,41.0,6.0,89.0,1,2022
1266,Magdalena Frech,5.25,48.75,2.25,34.0,6.75,91.0,4,2022
1267,Kristina Kucova,2.0,37.0,3.0,24.0,6.0,91.0,1,2022
1268,Donna Vekic,3.6666666666666665,30.0,3.6666666666666665,22.666666666666668,3.0,92.0,3,2022
1269,Harriet Dart,2.0,38.0,2.0,23.0,5.0,94.0,1,2022
1270,Jule Niemeier,2.4,32.6,4.0,22.4,5.4,97.0,5,2022
1271,Panna Udvardy,0.0,42.0,3.0,27.0,3.0,100.0,1,2022
1272,Iga Swiatek,1.2857142857142858,44.42857142857143,1.1428571428571428,32.57142857142857,3.4285714285714284,1.0,7,2023
1273,Aryna Sabalenka,6.666666666666667,35.5,3.1666666666666665,27.666666666666668,2.6666666666666665,2.0,6,2023
1274,Elena Rybakina,7.0,33.0,1.8,27.6,1.6,3.0,5,2023
1275,Caroline Garcia,8.333333333333334,43.5,3.1666666666666665,33.333333333333336,5.0,4.0,6,2023
1276,Jessica Pegula,2.0,38.833333333333336,1.5,28.0,5.0,4.0,6,2023
