,winner_name,w_ace,w_1stIn,w_df,w_1stWon,w_bpFaced,winner_rank,matches_won,year,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,matches_lost,W/L%
1758,Carla Suarez Navarro,1.1,39.1,1.5,25.9,6.2,23.0,10,2019,1.3636363636363635,35.81818181818182,2.3636363636363638,21.0,9.909090909090908,23.0,11.0,0.47619047619047616
1759,Lesia Tsurenko,2.9,43.7,3.3,29.4,6.3,23.0,10,2019,1.2857142857142858,43.285714285714285,3.4285714285714284,21.857142857142858,9.142857142857142,23.0,7.0,0.5882352941176471
1760,Alison Riske Amritraj,2.3529411764705883,49.23529411764706,3.411764705882353,31.88235294117647,7.647058823529412,24.0,17,2019,2.25,50.1875,4.375,30.0625,10.1875,19.0,16.0,0.5151515151515151
1761,Karolina Muchova,5.076923076923077,40.61538461538461,1.9230769230769231,30.0,5.076923076923077,26.0,14,2019,4.2,52.6,2.6,33.4,9.8,26.0,5.0,0.7368421052631579
1762,Camila Giorgi,3.8461538461538463,37.61538461538461,5.076923076923077,26.076923076923077,5.230769230769231,27.0,13,2019,2.6,38.53333333333333,5.866666666666666,23.866666666666667,9.2,27.0,15.0,0.4642857142857143
1763,Su Wei Hsieh,0.8695652173913043,49.391304347826086,3.0434782608695654,32.26086956521739,8.173913043478262,27.0,23,2019,0.375,47.125,3.875,25.5625,10.125,27.0,16.0,0.5897435897435898
1764,Maria Sharapova,3.2857142857142856,41.714285714285715,4.857142857142857,28.428571428571427,4.428571428571429,29.0,7,2019,2.6666666666666665,36.333333333333336,4.666666666666667,21.666666666666668,7.0,29.0,6.0,0.5384615384615384
1765,Maria Sakkari,5.538461538461538,43.46153846153846,5.3076923076923075,30.46153846153846,7.230769230769231,29.0,13,2019,3.0,41.42857142857143,4.642857142857143,24.5,9.785714285714286,22.0,14.0,0.48148148148148145
1766,Aliaksandra Sasnovich,4.0588235294117645,43.588235294117645,3.411764705882353,29.705882352941178,6.705882352941177,30.0,17,2019,2.125,36.625,4.4375,21.0625,8.6875,30.0,16.0,0.5151515151515151
1767,Dominika Cibulkova,2.0,60.0,7.0,42.0,14.0,30.0,1,2019,0.8,53.8,5.8,32.2,8.0,25.0,5.0,0.16666666666666666
1768,Mihaela Buzarnescu,0.0,38.0,3.0,21.0,5.0,31.0,1,2019,1.8181818181818181,40.27272727272727,5.7272727272727275,23.454545454545453,10.454545454545455,24.0,11.0,0.08333333333333333
1769,Anastasia Pavlyuchenkova,2.217391304347826,45.69565217391305,3.782608695652174,30.956521739130434,5.956521739130435,32.0,23,2019,2.3125,47.25,6.25,29.125,10.5625,32.0,16.0,0.5897435897435898
1770,Shuai Zhang,3.0,40.76923076923077,3.076923076923077,28.23076923076923,5.846153846153846,32.0,14,2019,1.5333333333333334,42.2,3.3333333333333335,23.866666666666667,10.733333333333333,31.0,15.0,0.4827586206896552
1771,Barbora Strycova,1.4,45.4,2.8,32.0,6.0,33.0,5,2019,2.0833333333333335,46.25,2.5833333333333335,25.5,9.583333333333334,31.0,12.0,0.29411764705882354
1772,Ekaterina Alexandrova,7.037037037037037,39.81481481481482,4.296296296296297,29.85185185185185,5.925925925925926,35.0,27,2019,4.5,44.5625,6.6875,28.875,9.75,35.0,16.0,0.627906976744186
1773,Venus Williams,1.9375,49.0,3.1875,31.875,8.125,36.0,16,2019,2.090909090909091,50.09090909090909,4.636363636363637,30.90909090909091,12.909090909090908,36.0,11.0,0.5925925925925926
1774,Yulia Putintseva,2.1578947368421053,48.68421052631579,2.1052631578947367,31.263157894736842,6.421052631578948,36.0,19,2019,1.4736842105263157,48.31578947368421,2.736842105263158,27.789473684210527,9.368421052631579,34.0,19.0,0.5
1775,Saisai Zheng,2.15,47.65,2.55,31.3,6.65,37.0,20,2019,1.1176470588235294,41.23529411764706,3.0,22.88235294117647,9.235294117647058,37.0,17.0,0.5405405405405406
1776,Victoria Azarenka,3.230769230769231,34.30769230769231,3.230769230769231,23.0,5.769230769230769,38.0,13,2019,3.3333333333333335,46.0,5.333333333333333,27.416666666666668,11.416666666666666,38.0,12.0,0.52
1777,Katerina Siniakova,3.3,39.0,2.0,27.0,5.8,38.0,10,2019,2.8421052631578947,40.10526315789474,3.1578947368421053,24.473684210526315,8.631578947368421,31.0,19.0,0.3448275862068966
1778,Ajla Tomljanovic,3.3125,36.875,3.8125,25.5,6.3125,40.0,16,2019,2.9444444444444446,44.05555555555556,5.333333333333333,28.555555555555557,9.833333333333334,40.0,18.0,0.47058823529411764
1779,Kristina Mladenovic,3.6315789473684212,42.1578947368421,5.315789473684211,29.473684210526315,7.315789473684211,40.0,19,2019,2.875,38.3125,6.0,23.5,10.3125,43.0,16.0,0.5428571428571428
1780,Veronika Kudermetova,6.1,37.3,3.0,28.0,5.6,42.0,11,2019,5.0,37.625,2.875,25.125,9.0,42.0,8.0,0.5789473684210527
1781,Magda Linette,5.05,40.35,3.25,28.5,5.35,42.0,20,2019,2.4545454545454546,44.45454545454545,3.0,26.272727272727273,10.0,41.0,12.0,0.625
1782,Elena Rybakina,5.083333333333333,42.666666666666664,3.0833333333333335,29.083333333333332,6.75,43.0,12,2019,2.0,30.0,3.1666666666666665,18.5,7.166666666666667,43.0,6.0,0.6666666666666666
1783,Monica Puig,5.571428571428571,46.285714285714285,3.142857142857143,33.42857142857143,7.714285714285714,44.0,7,2019,1.9230769230769231,44.46153846153846,4.461538461538462,26.76923076923077,9.153846153846153,44.0,13.0,0.35
1784,Alison Van Uytvanck,3.411764705882353,47.588235294117645,1.8823529411764706,31.294117647058822,7.0588235294117645,44.0,17,2019,2.5,39.857142857142854,1.7857142857142858,25.571428571428573,6.928571428571429,44.0,14.0,0.5483870967741935
1785,Alize Cornet,1.7142857142857142,39.642857142857146,2.857142857142857,28.5,5.285714285714286,46.0,14,2019,2.0,47.833333333333336,4.0,27.75,11.333333333333334,46.0,12.0,0.5384615384615384
1786,Viktoria Hruncakova,8.133333333333333,47.46666666666667,5.466666666666667,35.2,7.533333333333333,46.0,15,2019,3.25,35.333333333333336,3.4166666666666665,21.583333333333332,8.75,43.0,12.0,0.5555555555555556
1787,Yafan Wang,3.1818181818181817,37.27272727272727,2.8636363636363638,25.90909090909091,6.318181818181818,47.0,22,2019,1.7142857142857142,41.857142857142854,3.857142857142857,24.928571428571427,9.642857142857142,47.0,14.0,0.6111111111111112
1788,Kirsten Flipkens,3.7142857142857144,47.714285714285715,1.8571428571428572,32.57142857142857,5.428571428571429,47.0,7,2019,1.5,43.875,1.875,25.0,10.125,47.0,8.0,0.4666666666666667
1789,Iga Swiatek,3.8,33.8,2.6,23.8,4.6,49.0,5,2019,2.5,44.0,4.25,26.5,9.0,49.0,4.0,0.5555555555555556
1790,Polona Hercog,3.8333333333333335,34.333333333333336,5.333333333333333,26.333333333333332,6.666666666666667,49.0,6,2019,3.642857142857143,39.42857142857143,4.785714285714286,26.0,7.357142857142857,48.0,14.0,0.3
1791,Daria Saville,0.0,42.5,1.5,30.5,6.0,53.0,2,2019,0.7777777777777778,42.111111111111114,5.0,22.11111111111111,9.666666666666666,34.0,9.0,0.18181818181818182
1792,Rebecca Peterson,3.0555555555555554,47.94444444444444,2.2777777777777777,31.333333333333332,6.833333333333333,53.0,18,2019,1.4545454545454546,42.27272727272727,3.090909090909091,23.90909090909091,8.909090909090908,53.0,11.0,0.6206896551724138
1793,Ons Jabeur,4.25,38.833333333333336,2.6666666666666665,28.666666666666668,7.166666666666667,54.0,12,2019,4.533333333333333,40.266666666666666,3.6666666666666665,24.4,9.6,53.0,15.0,0.4444444444444444
1794,Pauline Parmentier,2.0,47.4,3.2,34.2,6.4,54.0,5,2019,2.3333333333333335,34.77777777777778,2.7777777777777777,20.333333333333332,8.333333333333334,53.0,9.0,0.35714285714285715
1795,Margarita Gasparyan,4.0,47.0,3.7142857142857144,31.571428571428573,5.0,55.0,7,2019,2.0,40.5,4.5,22.7,11.4,55.0,10.0,0.4117647058823529
1796,Jennifer Brady,6.0,39.285714285714285,2.2857142857142856,29.571428571428573,5.571428571428571,55.0,7,2019,4.222222222222222,45.0,3.3333333333333335,28.555555555555557,10.555555555555555,55.0,9.0,0.4375
1797,Aleksandra Krunic,1.3333333333333333,49.666666666666664,1.3333333333333333,31.0,10.0,57.0,3,2019,1.5714285714285714,46.142857142857146,2.2857142857142856,25.285714285714285,12.0,57.0,7.0,0.3
1798,Marie Bouzkova,1.7142857142857142,34.142857142857146,1.7142857142857142,23.285714285714285,5.142857142857143,58.0,7,2019,1.4,39.2,1.4,21.6,9.4,56.0,5.0,0.5833333333333334
1799,Marketa Vondrousova,1.6153846153846154,40.15384615384615,3.5384615384615383,28.0,4.6923076923076925,59.0,13,2019,2.25,42.75,4.75,24.25,9.75,59.0,4.0,0.7647058823529411
1800,Fiona Ferro,1.5,38.0,2.75,22.75,5.5,61.0,4,2019,0.8571428571428571,44.0,2.5714285714285716,24.857142857142858,11.142857142857142,61.0,7.0,0.36363636363636365
1801,Anna Blinkova,1.9090909090909092,36.36363636363637,4.818181818181818,24.818181818181817,5.636363636363637,61.0,11,2019,2.3333333333333335,58.916666666666664,5.75,34.75,13.666666666666666,61.0,12.0,0.4782608695652174
1802,Tatjana Maria,3.125,29.875,1.375,21.875,4.375,62.0,8,2019,4.071428571428571,39.07142857142857,3.9285714285714284,24.785714285714285,10.214285714285714,62.0,14.0,0.36363636363636365
1803,Vera Lapko,6.0,45.0,4.0,32.0,7.0,63.0,1,2019,2.6,38.0,3.2,23.6,11.0,60.0,5.0,0.16666666666666666
1804,Bernarda Pera,3.0,36.833333333333336,4.666666666666667,26.166666666666668,5.0,65.0,6,2019,3.272727272727273,60.81818181818182,4.909090909090909,38.09090909090909,12.0,65.0,11.0,0.35294117647058826
1805,Andrea Petkovic,2.909090909090909,42.09090909090909,4.545454545454546,27.545454545454547,6.7272727272727275,66.0,11,2019,1.9166666666666667,41.333333333333336,3.75,23.916666666666668,10.416666666666666,63.0,12.0,0.4782608695652174
1806,Timea Babos,5.333333333333333,40.666666666666664,3.6666666666666665,30.333333333333332,8.0,66.0,3,2019,2.125,39.375,3.75,25.0,10.75,59.0,8.0,0.2727272727272727
1807,Svetlana Kuznetsova,3.0,25.5,1.0,16.5,2.0,69.0,2,2019,1.75,41.25,3.75,24.25,9.0,56.0,4.0,0.3333333333333333
1808,Irina Camelia Begu,2.1666666666666665,42.333333333333336,4.166666666666667,28.5,6.333333333333333,70.0,6,2019,1.375,46.75,4.875,25.5,10.0,67.0,8.0,0.42857142857142855
1809,Kristyna Pliskova,8.625,41.5,3.875,31.875,5.125,70.0,8,2019,8.222222222222221,51.333333333333336,4.222222222222222,35.666666666666664,11.444444444444445,70.0,9.0,0.47058823529411764
1810,Magdalena Rybarikova,6.5,56.5,3.75,39.75,9.25,71.0,4,2019,1.8,30.4,1.8,17.0,7.8,48.0,5.0,0.4444444444444444
1811,Johanna Larsson,3.6666666666666665,36.0,1.6666666666666667,27.0,3.0,71.0,3,2019,1.375,38.375,4.0,21.5,8.25,69.0,8.0,0.2727272727272727
1812,Evgeniya Rodina,1.0,60.0,4.5,35.0,7.5,71.0,2,2019,0.7142857142857143,43.714285714285715,3.2857142857142856,23.285714285714285,9.857142857142858,68.0,7.0,0.2222222222222222
1813,Lauren Davis,2.6666666666666665,45.333333333333336,3.6666666666666665,30.666666666666668,10.0,73.0,3,2019,1.3333333333333333,45.166666666666664,4.0,24.333333333333332,9.5,62.0,6.0,0.3333333333333333
1814,Samantha Stosur,8.0,52.25,5.25,35.25,11.5,73.0,4,2019,4.1,43.8,5.5,27.2,10.7,73.0,10.0,0.2857142857142857
1815,Viktorija Golubic,0.3333333333333333,49.166666666666664,4.833333333333333,29.833333333333332,8.666666666666666,73.0,6,2019,0.8571428571428571,52.0,5.571428571428571,27.571428571428573,15.428571428571429,73.0,7.0,0.46153846153846156
1816,Jil Teichmann,1.5,56.0,3.0,39.5,5.0,73.0,2,2019,2.2857142857142856,43.0,2.0,26.428571428571427,9.0,59.0,7.0,0.2222222222222222
1817,Tamara Zidansek,1.75,54.75,1.75,33.25,9.0,74.0,4,2019,1.2222222222222223,52.333333333333336,3.3333333333333335,28.333333333333332,11.666666666666666,64.0,9.0,0.3076923076923077
1818,Sorana Cirstea,1.7777777777777777,42.55555555555556,1.6666666666666667,28.444444444444443,6.222222222222222,74.0,9,2019,1.6666666666666667,45.0,2.3333333333333335,29.333333333333332,8.5,74.0,6.0,0.6
1819,Kateryna Baindl,2.5,51.0,4.5,29.5,9.25,74.0,4,2019,1.8,50.6,3.7,29.4,9.7,72.0,10.0,0.2857142857142857
1820,Anastasia Potapova,3.1666666666666665,45.833333333333336,6.333333333333333,33.0,8.5,75.0,6,2019,2.1,37.2,8.3,21.0,12.0,72.0,10.0,0.375
1821,Anna Karolina Schmiedlova,3.0,51.5,4.0,34.0,8.75,77.0,4,2019,1.1666666666666667,34.833333333333336,4.833333333333333,16.833333333333332,9.166666666666666,59.0,6.0,0.4
1822,Mona Barthel,8.0,50.666666666666664,7.166666666666667,36.0,9.166666666666666,77.0,6,2019,2.2,39.0,6.0,24.2,8.8,76.0,5.0,0.5454545454545454
1823,Sara Sorribes Tormo,0.5,51.0,4.833333333333333,32.833333333333336,8.0,78.0,6,2019,0.1111111111111111,36.333333333333336,4.111111111111111,19.0,8.222222222222221,77.0,9.0,0.4
1824,Madison Brengle,0.25,32.75,2.25,24.5,2.75,78.0,4,2019,0.0,47.285714285714285,2.5714285714285716,21.714285714285715,11.142857142857142,78.0,7.0,0.36363636363636365
1825,Laura Siegemund,1.3333333333333333,56.333333333333336,3.8333333333333335,37.5,6.833333333333333,79.0,6,2019,1.8333333333333333,53.166666666666664,4.166666666666667,31.833333333333332,10.166666666666666,79.0,6.0,0.5
1826,Eugenie Bouchard,3.0,39.0,2.75,24.25,7.25,79.0,4,2019,0.75,53.0,4.25,35.5,10.5,73.0,4.0,0.5
1827,Jessica Pegula,3.6666666666666665,43.833333333333336,3.0,30.666666666666668,6.333333333333333,79.0,6,2019,0.8571428571428571,37.857142857142854,2.2857142857142856,21.857142857142858,9.285714285714286,56.0,7.0,0.46153846153846156
1828,Zarina Diyas,1.375,38.25,2.875,26.125,5.25,80.0,8,2019,1.1111111111111112,50.666666666666664,2.3333333333333335,28.0,10.444444444444445,80.0,9.0,0.47058823529411764
1829,Kaia Kanepi,3.5,46.5,4.0,32.5,4.0,82.0,2,2019,2.8333333333333335,46.666666666666664,4.0,29.166666666666668,9.5,71.0,6.0,0.25
1830,Katie Boulter,4.142857142857143,48.857142857142854,2.7142857142857144,35.57142857142857,6.0,83.0,7,2019,5.75,42.25,5.0,28.5,8.25,85.0,4.0,0.6363636363636364
1831,Stefanie Voegele,1.5,33.5,1.5,27.5,3.0,83.0,2,2019,3.0,31.2,2.8,19.0,7.8,83.0,5.0,0.2857142857142857
1832,Misaki Doi,3.0,39.5,1.0,29.0,4.0,83.0,2,2019,0.8,47.4,2.4,26.2,14.0,74.0,5.0,0.2857142857142857
1833,Dalila Jakupovic,1.0,36.666666666666664,3.3333333333333335,24.666666666666668,6.0,85.0,3,2019,1.2,52.5,3.8,29.1,11.1,80.0,10.0,0.23076923076923078
1834,Paula Badosa,7.0,41.0,1.0,28.5,5.5,88.0,2,2019,1.3333333333333333,30.333333333333332,4.0,19.333333333333332,4.333333333333333,88.0,3.0,0.4
1835,Christina Mchale,4.0,45.0,4.0,28.0,11.0,90.0,1,2019,2.0,31.5,2.5,16.5,7.0,81.0,2.0,0.3333333333333333
1836,Kristie Ahn,0.5,40.0,2.0,29.0,3.5,93.0,2,2019,1.0,46.5,1.5,27.5,11.0,87.0,2.0,0.5
1837,Shuai Peng,1.0,45.0,3.0,28.0,9.0,96.0,1,2019,2.0,35.0,2.0,19.0,7.0,96.0,1.0,0.5
1838,Taylor Townsend,3.0,23.0,2.0,20.0,3.0,96.0,1,2019,3.0,46.75,3.25,24.75,13.25,89.0,4.0,0.2
1839,Vera Zvonareva,3.0,48.333333333333336,4.0,33.666666666666664,5.666666666666667,97.0,3,2019,2.0,42.0,4.5,23.5,9.0,77.0,2.0,0.6
1840,Monica Niculescu,1.0,60.666666666666664,1.3333333333333333,38.333333333333336,8.0,99.0,3,2019,1.0,59.666666666666664,0.6666666666666666,33.333333333333336,11.0,99.0,3.0,0.5
1841,Mandy Minella,2.5,29.5,0.5,21.75,2.0,99.0,4,2019,,,,,,,,
1842,Aliona Bolsova,0.0,55.0,5.0,28.0,8.0,100.0,1,2019,4.0,58.0,2.0,34.0,9.0,100.0,1.0,0.5
1843,Ivana Jorovic,5.0,60.0,8.0,35.0,11.0,100.0,1,2019,2.0,20.0,2.5,7.0,8.0,93.0,2.0,0.3333333333333333
1844,Ashleigh Barty,6.090909090909091,44.81818181818182,2.0,33.36363636363637,6.909090909090909,1.0,12,2020,4.0,44.666666666666664,1.3333333333333333,31.333333333333332,4.0,1.0,3.0,0.8
1845,Karolina Pliskova,7.777777777777778,46.333333333333336,3.3333333333333335,34.22222222222222,5.666666666666667,2.0,9,2020,6.0,53.666666666666664,4.166666666666667,36.333333333333336,9.5,2.0,6.0,0.6
1846,Simona Halep,2.7,44.9,1.8,31.4,4.8,2.0,10,2020,1.0,55.0,1.5,31.5,12.5,3.0,2.0,0.8333333333333334
1847,Elina Svitolina,4.363636363636363,41.63636363636363,2.1818181818181817,29.636363636363637,5.7272727272727275,4.0,11,2020,1.5714285714285714,35.285714285714285,2.857142857142857,20.428571428571427,10.428571428571429,4.0,7.0,0.6111111111111112
1848,Naomi Osaka,7.4375,44.0,2.5,33.5625,5.8125,4.0,16,2020,7.0,34.0,1.6666666666666667,23.666666666666668,4.333333333333333,4.0,3.0,0.8421052631578947
1849,Sofia Kenin,2.7222222222222223,53.666666666666664,2.4444444444444446,37.5,5.055555555555555,4.0,18,2020,1.5714285714285714,47.0,3.4285714285714284,28.0,9.857142857142858,4.0,7.0,0.72
1850,Belinda Bencic,3.75,47.375,5.0,32.875,7.5,5.0,8,2020,3.5714285714285716,42.42857142857143,5.142857142857143,27.571428571428573,9.428571428571429,4.0,7.0,0.5333333333333333
1851,Kiki Bertens,4.9,43.4,4.0,33.0,6.7,6.0,10,2020,6.0,47.0,3.3333333333333335,30.0,10.666666666666666,6.0,3.0,0.7692307692307693
1852,Petra Kvitova,5.4,44.93333333333333,4.2,31.866666666666667,6.333333333333333,7.0,15,2020,2.8333333333333335,40.666666666666664,4.666666666666667,24.5,6.5,7.0,6.0,0.7142857142857143
1853,Serena Williams,9.125,44.75,2.375,33.0,5.625,8.0,16,2020,6.4,58.2,3.8,41.0,10.0,8.0,5.0,0.7619047619047619
1854,Aryna Sabalenka,5.173913043478261,45.52173913043478,4.043478260869565,32.34782608695652,5.956521739130435,11.0,23,2020,4.142857142857143,46.0,6.142857142857143,28.428571428571427,8.285714285714286,11.0,7.0,0.7666666666666667
1855,Madison Keys,5.0,36.75,0.875,27.625,3.125,11.0,8,2020,5.75,46.75,1.0,30.5,6.25,11.0,4.0,0.6666666666666666
1856,Johanna Konta,6.0,42.42857142857143,1.7142857142857142,32.142857142857146,1.5714285714285714,13.0,7,2020,3.2857142857142856,44.0,2.857142857142857,29.571428571428573,8.285714285714286,12.0,7.0,0.5
1857,Victoria Azarenka,3.4,45.93333333333333,2.3333333333333335,30.4,6.333333333333333,14.0,15,2020,1.0,38.25,2.5,21.0,7.0,14.0,4.0,0.7894736842105263
1858,Petra Martic,3.25,47.0,3.0,31.25,9.0,14.0,8,2020,3.7142857142857144,47.142857142857146,2.7142857142857144,30.0,7.0,14.0,7.0,0.5333333333333333
1859,Marketa Vondrousova,2.5,29.25,4.25,21.75,4.25,16.0,4,2020,1.7142857142857142,42.0,3.857142857142857,23.285714285714285,9.428571428571429,16.0,7.0,0.36363636363636365
1860,Garbine Muguruza,5.882352941176471,46.8235294117647,2.823529411764706,33.705882352941174,7.470588235294118,16.0,17,2020,4.5,44.166666666666664,2.8333333333333335,28.5,6.833333333333333,16.0,6.0,0.7391304347826086
1861,Elise Mertens,4.12,36.92,2.88,27.44,4.72,17.0,25,2020,2.3333333333333335,46.0,4.333333333333333,27.333333333333332,10.0,17.0,9.0,0.7352941176470589
1862,Elena Rybakina,6.2727272727272725,46.59090909090909,2.090909090909091,33.54545454545455,6.045454545454546,17.0,22,2020,2.857142857142857,44.714285714285715,4.142857142857143,27.0,9.428571428571429,17.0,8.0,0.7333333333333333
1863,Angelique Kerber,1.7142857142857142,47.142857142857146,2.2857142857142856,30.857142857142858,5.571428571428571,18.0,7,2020,1.5,48.75,4.25,31.75,10.0,18.0,4.0,0.6363636363636364
1864,Alison Riske Amritraj,3.1666666666666665,43.833333333333336,4.833333333333333,29.333333333333332,6.333333333333333,19.0,6,2020,2.0,54.833333333333336,7.0,35.0,9.333333333333334,18.0,6.0,0.5
1865,Maria Sakkari,4.888888888888889,42.77777777777778,3.7222222222222223,30.333333333333332,5.888888888888889,20.0,18,2020,5.0,49.55555555555556,3.888888888888889,29.77777777777778,10.88888888888889,20.0,9.0,0.6666666666666666
1866,Donna Vekic,3.5714285714285716,38.57142857142857,2.7142857142857144,27.0,4.571428571428571,20.0,7,2020,3.0,37.0,5.625,23.0,8.125,20.0,8.0,0.4666666666666667
1867,Anett Kontaveit,3.8421052631578947,45.89473684210526,2.473684210526316,31.842105263157894,7.473684210526316,20.0,19,2020,2.625,45.875,2.0,27.5,8.75,20.0,8.0,0.7037037037037037
1868,Dayana Yastremska,5.538461538461538,40.15384615384615,3.923076923076923,29.384615384615383,3.6923076923076925,21.0,13,2020,2.4444444444444446,39.333333333333336,6.222222222222222,24.11111111111111,9.555555555555555,21.0,9.0,0.5909090909090909
1869,Karolina Muchova,4.285714285714286,42.0,2.7142857142857144,30.714285714285715,4.714285714285714,22.0,7,2020,3.4285714285714284,50.142857142857146,2.7142857142857144,31.571428571428573,8.857142857142858,21.0,7.0,0.5
1870,Amanda Anisimova,1.5,48.625,2.0,30.75,6.75,25.0,8,2020,0.8571428571428571,39.142857142857146,2.857142857142857,20.857142857142858,8.571428571428571,24.0,7.0,0.5333333333333333
1871,Danielle Collins,5.333333333333333,31.166666666666668,2.5,24.166666666666668,4.833333333333333,25.0,6,2020,3.0,48.4,3.0,32.6,8.6,25.0,5.0,0.5454545454545454
1872,Jennifer Brady,6.157894736842105,41.73684210526316,1.6842105263157894,30.31578947368421,4.631578947368421,26.0,19,2020,3.75,37.25,2.375,23.125,7.5,26.0,8.0,0.7037037037037037
1873,Qiang Wang,1.2727272727272727,37.18181818181818,1.4545454545454546,24.818181818181817,4.454545454545454,27.0,11,2020,1.1666666666666667,47.166666666666664,2.1666666666666665,25.833333333333332,11.0,27.0,6.0,0.6470588235294118
1874,Ekaterina Alexandrova,4.823529411764706,40.8235294117647,3.411764705882353,29.647058823529413,5.9411764705882355,27.0,17,2020,5.0,43.857142857142854,4.857142857142857,28.857142857142858,7.0,26.0,7.0,0.7083333333333334
1875,Anastasia Pavlyuchenkova,3.5,51.5,5.666666666666667,35.666666666666664,6.166666666666667,30.0,6,2020,4.0,53.25,5.5,32.5,10.0,29.0,4.0,0.6
1876,Barbora Strycova,3.6666666666666665,58.666666666666664,3.3333333333333335,36.666666666666664,10.666666666666666,31.0,3,2020,1.0,46.0,1.8333333333333333,24.0,9.166666666666666,31.0,6.0,0.3333333333333333
1877,Ons Jabeur,3.590909090909091,31.863636363636363,2.8636363636363638,23.40909090909091,5.136363636363637,31.0,22,2020,4.666666666666667,46.44444444444444,3.3333333333333335,29.11111111111111,8.88888888888889,31.0,9.0,0.7096774193548387
1878,Yulia Putintseva,1.25,53.833333333333336,1.9166666666666667,34.333333333333336,7.916666666666667,32.0,12,2020,0.5555555555555556,45.111111111111114,3.2222222222222223,25.444444444444443,8.88888888888889,32.0,9.0,0.5714285714285714
1879,Saisai Zheng,1.6,36.9,1.8,25.5,3.8,34.0,10,2020,0.25,48.0,2.0,26.5,10.75,36.0,4.0,0.7142857142857143
1880,Shuai Zhang,3.111111111111111,47.44444444444444,1.4444444444444444,33.333333333333336,5.888888888888889,35.0,9,2020,1.8571428571428572,44.714285714285715,2.5714285714285716,27.0,8.142857142857142,31.0,7.0,0.5625
1881,Caroline Wozniacki,3.4,45.2,1.2,30.4,5.6,36.0,5,2020,2.5,69.0,1.5,42.5,12.5,36.0,2.0,0.7142857142857143
1882,Magda Linette,4.25,43.0,3.5833333333333335,30.333333333333332,6.333333333333333,36.0,12,2020,1.75,34.875,2.875,20.625,7.875,33.0,8.0,0.6
1883,Sloane Stephens,4.666666666666667,51.333333333333336,1.3333333333333333,35.0,7.333333333333333,37.0,3,2020,1.875,51.375,1.0,30.375,7.75,24.0,8.0,0.2727272727272727
1884,Julia Goerges,8.6,38.8,3.6,30.8,4.6,38.0,5,2020,7.0,46.5,4.75,31.25,8.5,36.0,4.0,0.5555555555555556
1885,Kristina Mladenovic,3.25,39.25,8.5,29.0,7.75,38.0,4,2020,2.857142857142857,38.857142857142854,6.857142857142857,24.714285714285715,8.857142857142858,37.0,7.0,0.36363636363636365
1886,Veronika Kudermetova,6.083333333333333,43.333333333333336,2.75,30.333333333333332,6.583333333333333,38.0,12,2020,4.2727272727272725,45.36363636363637,2.4545454545454546,28.181818181818183,8.727272727272727,38.0,11.0,0.5217391304347826
1887,Jelena Ostapenko,4.8,42.2,4.4,29.2,8.4,40.0,5,2020,2.6,39.6,7.8,23.8,9.4,40.0,5.0,0.5
1888,Anastasija Sevastova,4.5,65.5,5.0,43.0,13.0,41.0,2,2020,2.625,40.625,2.125,23.625,8.625,30.0,8.0,0.2
1889,Rebecca Peterson,5.5,67.0,5.0,42.0,13.5,45.0,2,2020,0.5,37.833333333333336,2.0,19.833333333333332,8.166666666666666,44.0,6.0,0.25
1890,Svetlana Kuznetsova,2.8333333333333335,31.166666666666668,2.0,22.166666666666668,4.833333333333333,46.0,6,2020,2.5,55.0,2.0,32.75,8.5,46.0,4.0,0.6
1891,Caroline Garcia,4.142857142857143,47.57142857142857,2.142857142857143,33.857142857142854,6.285714285714286,46.0,7,2020,4.625,44.25,3.25,27.375,9.5,46.0,8.0,0.4666666666666667
1892,Alison Van Uytvanck,1.2,39.0,1.6,28.2,6.2,47.0,5,2020,6.142857142857143,58.714285714285715,3.2857142857142856,35.714285714285715,9.857142857142858,47.0,7.0,0.4166666666666667
1893,Iga Swiatek,4.111111111111111,41.111111111111114,2.5555555555555554,28.444444444444443,6.888888888888889,48.0,9,2020,1.75,38.5,2.5,20.5,11.0,50.0,4.0,0.6923076923076923
1894,Marie Bouzkova,3.125,44.375,2.125,30.875,5.875,48.0,8,2020,1.125,50.25,3.125,29.5,9.75,46.0,8.0,0.5
1895,Polona Hercog,3.0,40.0,2.0,27.0,6.0,48.0,1,2020,0.5,31.0,3.0,17.5,5.5,42.0,2.0,0.3333333333333333
1896,Nadia Podoroska,1.0,66.5,2.0,40.5,8.0,48.0,2,2020,0.0,29.0,1.0,10.0,6.0,48.0,1.0,0.6666666666666666
1897,Yafan Wang,3.0,51.666666666666664,4.0,34.333333333333336,8.333333333333334,50.0,3,2020,1.0,42.5,3.5,25.0,9.5,50.0,6.0,0.3333333333333333
1898,Ajla Tomljanovic,3.8,37.8,2.8,27.4,7.2,52.0,5,2020,3.5,42.5,5.0,27.25,8.25,52.0,8.0,0.38461538461538464
1899,Coco Gauff,3.0,49.125,6.875,35.375,6.125,53.0,8,2020,3.5,46.833333333333336,6.833333333333333,29.833333333333332,9.333333333333334,50.0,6.0,0.5714285714285714
1900,Jil Teichmann,2.6666666666666665,35.666666666666664,2.3333333333333335,24.11111111111111,6.111111111111111,54.0,9,2020,3.0,45.55555555555556,2.4444444444444446,27.444444444444443,10.222222222222221,52.0,9.0,0.5
