,winner_name,w_ace,w_1stIn%,w_df,w_1stWon,w_bpFaced,winner_rank,winner_id,year
855,Albert Ramos,3.0,0.5166666666666667,1.0,25.0,3.0,65.0,1,2015
856,Nicolas Mahut,6.666666666666667,0.6364983484414645,2.8333333333333335,37.0,3.6666666666666665,66.0,6,2015
857,Sam Groth,18.6,0.6406496049383115,5.0,51.4,5.6,66.0,6,2015
858,Benoit Paire,5.0,0.5238095238095238,1.0,36.0,6.0,68.0,1,2015
859,Marcel Granollers,5.5,0.6330049261083743,3.0,41.5,6.0,70.0,2,2015
860,Thanasi Kokkinakis,19.0,0.7010309278350515,4.0,51.0,6.0,70.0,1,2015
861,Alexandr Dolgopolov,10.166666666666666,0.622469641602463,4.666666666666667,41.666666666666664,5.166666666666667,70.0,6,2015
862,Tim Smyczek,4.0,0.6625,2.0,36.0,9.0,72.0,1,2015
863,Alexander Zverev,7.8,0.626773067721107,4.6,45.2,5.0,74.0,5,2015
864,Aljaz Bedene,14.5,0.5367647058823529,4.5,51.0,4.5,74.0,2,2015
865,Hyeon Chung,3.0,0.5797101449275363,3.0,31.0,5.0,78.0,1,2015
866,Robin Haase,8.5,0.6664709843038277,2.25,42.25,6.5,78.0,4,2015
867,Dustin Brown,14.5,0.646612365790448,4.5,39.0,2.0,80.0,2,2015
868,Marsel Ilhan,15.0,0.6617647058823529,4.0,73.0,3.0,82.0,1,2015
869,Malek Jaziri,8.0,0.5512515573677653,5.0,41.0,8.0,83.0,2,2015
870,Dudi Sela,2.0,0.7246376811594203,1.0,36.0,5.0,85.0,1,2015
871,Ernests Gulbis,9.0,0.6172839506172839,1.0,38.0,3.0,86.0,1,2015
872,James Duckworth,11.0,0.4557823129251701,9.0,51.0,9.0,87.0,1,2015
873,Ricardas Berankis,5.0,0.5641025641025641,1.0,17.0,1.0,90.0,1,2015
874,Denis Istomin,7.333333333333333,0.6009878797265142,1.8333333333333333,31.333333333333332,3.1666666666666665,92.0,6,2015
875,Jarkko Nieminen,10.0,0.6802325581395349,4.0,77.0,17.0,92.0,1,2015
876,Lukas Lacko,16.0,0.6081081081081081,1.0,36.0,3.0,93.0,1,2015
877,Novak Djokovic,6.5,0.6510854150758154,4.5,50.5,9.0,1.0,2,2016
878,Andy Murray,9.166666666666666,0.6512888679463155,1.1666666666666667,45.5,4.083333333333333,2.0,12,2016
879,Roger Federer,11.0,0.645526506070764,1.1,43.9,3.6,3.0,10,2016
880,Stan Wawrinka,6.0,0.543859649122807,1.0,50.0,3.0,5.0,1,2016
881,Kei Nishikori,4.25,0.6418568124776861,2.75,46.25,5.0,6.0,4,2016
882,Milos Raonic,19.7,0.6916020614134064,3.4,54.9,3.4,7.0,10,2016
883,Dominic Thiem,9.714285714285714,0.5977549449111986,4.428571428571429,38.42857142857143,3.142857142857143,7.0,8,2016
884,Tomas Berdych,11.2,0.6120760433082755,3.4,55.4,6.0,9.0,5,2016
885,Richard Gasquet,5.0,0.636434820367167,3.3333333333333335,58.0,8.0,10.0,3,2016
886,David Goffin,6.8,0.5766396107800393,3.8,38.2,6.0,11.0,5,2016
887,John Isner,34.0,0.7308330137589697,2.6,59.8,4.0,11.0,5,2016
888,Jo-Wilfried Tsonga,10.0,0.6638222337019513,1.75,57.25,3.0,12.0,4,2016
889,Marin Cilic,16.0,0.6009006841122034,2.4285714285714284,41.0,3.2857142857142856,13.0,7,2016
890,David Ferrer,2.0,0.6917721518987341,2.5,32.5,7.0,14.0,2,2016
891,Nick Kyrgios,21.25,0.7247475953913594,3.25,61.25,4.5,15.0,4,2016
892,Roberto Bautista Agut,3.6666666666666665,0.6751348045133355,1.3333333333333333,45.333333333333336,6.0,15.0,4,2016
893,Gilles Simon,6.0,0.5891982586613459,2.0,47.0,7.0,18.0,2,2016
894,Bernard Tomic,11.222222222222221,0.6838041238716505,2.7777777777777777,54.111111111111114,5.555555555555555,19.0,9,2016
895,Feliciano Lopez,18.5,0.6395609318996416,6.5,57.5,7.0,21.0,2,2016
896,Benoit Paire,17.0,0.5536723163841808,9.0,68.0,15.0,23.0,1,2016
897,Kevin Anderson,19.5,0.6389165835825856,2.5,43.0,0.0,24.0,2,2016
898,Steve Johnson,11.090909090909092,0.6491162305766564,2.6363636363636362,43.45454545454545,4.818181818181818,25.0,11,2016
899,Pablo Cuevas,14.25,0.612898378046749,2.5,47.0,6.75,25.0,4,2016
900,Philipp Kohlschreiber,8.333333333333334,0.5713815820955026,1.8333333333333333,31.833333333333332,2.8333333333333335,25.0,6,2016
901,Jack Sock,11.0,0.6468030690537084,4.0,51.0,5.0,26.0,2,2016
902,Viktor Troicki,7.0,0.6666666666666666,5.0,42.0,2.0,27.0,1,2016
903,Alexander Zverev,9.333333333333334,0.59921283485287,3.6666666666666665,41.166666666666664,6.0,28.0,6,2016
904,Ivo Karlovic,21.75,0.6532481463576818,4.0,44.5,1.375,28.0,8,2016
905,Lucas Pouille,17.5,0.5809472446672789,3.25,55.75,7.0,30.0,4,2016
906,Joao Sousa,13.5,0.7630626718772615,1.5,71.5,6.0,31.0,2,2016
907,Alexandr Dolgopolov,11.0,0.6269215908560172,3.3333333333333335,38.666666666666664,4.333333333333333,32.0,3,2016
908,Sam Querrey,17.75,0.6096258455371811,2.25,46.875,4.0,33.0,8,2016
909,Jeremy Chardy,12.0,0.6594202898550725,4.0,75.0,9.0,34.0,1,2016
910,Fabio Fognini,2.0,0.6115107913669064,6.0,53.0,9.0,35.0,1,2016
911,Albert Ramos,8.0,0.7196686698067241,4.0,67.5,10.5,36.0,2,2016
912,Grigor Dimitrov,3.5,0.6801922646993069,2.5,55.5,3.5,37.0,2,2016
913,Gilles Muller,19.46153846153846,0.6575287417921591,2.923076923076923,45.84615384615385,3.4615384615384617,39.0,13,2016
914,Marcos Baghdatis,7.833333333333333,0.5424800048668265,2.5,28.333333333333332,3.6666666666666665,40.0,6,2016
915,Andreas Seppi,5.0,0.6316607181262298,1.5,30.833333333333332,3.1666666666666665,40.0,6,2016
916,Andrey Kuznetsov,8.5,0.6356393707139976,0.5,51.0,3.5,42.0,2,2016
917,Marcel Granollers,7.0,0.7155963302752294,4.0,59.0,7.0,43.0,1,2016
918,Vasek Pospisil,7.0,0.7272727272727273,0.0,28.0,0.0,44.0,1,2016
919,Nicolas Almagro,14.0,0.55625,7.0,66.0,7.0,47.0,1,2016
920,Nicolas Mahut,7.5,0.6402600115163292,2.5,41.5,3.5,49.0,8,2016
921,Fernando Verdasco,4.5,0.6797477884434406,4.5,37.5,6.0,52.0,2,2016
922,Guillermo Garcia Lopez,7.0,0.5333333333333333,3.0,28.0,4.0,53.0,1,2016
923,Adrian Mannarino,5.75,0.6161118867516255,3.375,32.75,2.75,54.0,8,2016
924,Denis Kudla,3.0,0.6388888888888888,0.0,20.0,0.0,56.0,1,2016
925,Mikhail Kukushkin,5.0,0.6753246753246753,5.0,65.0,22.0,57.0,1,2016
926,Aljaz Bedene,10.5,0.6408730158730158,1.0,45.0,5.0,58.0,2,2016
927,Paul Henri Mathieu,4.5,0.5952380952380953,5.0,41.5,4.5,60.0,2,2016
928,Malek Jaziri,4.5,0.5813624250499667,5.0,32.5,6.0,60.0,2,2016
929,Donald Young,4.2,0.589057547762055,3.0,33.4,6.0,61.0,5,2016
930,Thomaz Bellucci,6.0,0.6302521008403361,4.0,60.0,4.0,62.0,1,2016
931,Jiri Vesely,14.6,0.6324405090331789,3.0,47.4,5.0,64.0,5,2016
932,Dudi Sela,4.5,0.5863973356745963,4.0,35.166666666666664,6.666666666666667,65.0,6,2016
933,Taylor Fritz,19.0,0.6075949367088608,2.0,41.0,3.0,65.0,1,2016
934,John Millman,3.0,0.6807867273628143,1.75,58.0,5.0,66.0,4,2016
935,Kyle Edmund,6.5,0.6222084367245657,4.5,31.5,5.0,68.0,3,2016
936,Rajeev Ram,2.0,0.4827586206896552,5.0,25.0,3.0,69.0,1,2016
937,Mikhail Youzhny,5.0,0.6555899077224628,1.4,39.0,4.4,70.0,5,2016
938,Victor Estrella,4.0,0.772554347826087,2.0,55.0,7.5,75.0,2,2016
939,Ivan Dodig,9.0,0.5714285714285714,1.0,28.0,5.0,76.0,1,2016
940,Yen Hsun Lu,9.0,0.6385542168674698,1.0,44.0,4.0,76.0,1,2016
941,Evgeny Donskoy,8.0,0.6567164179104478,0.0,33.0,4.0,79.0,1,2016
942,Stephane Robert,3.0,0.5087719298245614,3.0,26.0,2.0,81.0,1,2016
943,Pierre Hugues Herbert,12.5,0.5592180653859118,9.0,53.0,5.5,81.0,2,2016
944,Dustin Brown,7.5,0.5794372294372294,9.0,49.0,9.0,85.0,2,2016
945,Damir Dzumhur,3.0,0.6404296431007047,4.0,55.0,13.5,87.0,2,2016
946,Jan Lennard Struff,7.0,0.6071428571428571,2.0,38.0,3.0,89.0,1,2016
947,Daniel Evans,9.0,0.6479842332550793,3.75,53.25,8.5,91.0,4,2016
948,Sergiy Stakhovsky,14.666666666666666,0.6689475399152819,1.0,36.0,3.0,94.0,3,2016
949,Teymuraz Gabashvili,5.0,0.5862068965517241,0.0,27.0,1.0,95.0,1,2016
950,Juan Monaco,9.0,0.7027027027027027,4.0,68.0,18.0,97.0,1,2016
951,Robin Haase,12.0,0.512,4.0,47.0,9.0,98.0,1,2016
952,Andy Murray,7.75,0.6004791386147318,2.75,40.5,6.75,1.0,4,2017
953,Rafael Nadal,5.333333333333333,0.669992252220037,1.0,44.0,4.0,2.0,3,2017
954,Novak Djokovic,4.875,0.6871474280072313,2.25,35.375,2.625,4.0,8,2017
955,Roger Federer,8.583333333333334,0.6625011365039455,1.1666666666666667,37.25,2.5833333333333335,5.0,12,2017
956,Marin Cilic,16.916666666666668,0.6238460127465086,2.5833333333333335,43.5,2.25,6.0,12,2017
957,Milos Raonic,22.75,0.6821164564252755,4.75,67.0,6.75,7.0,4,2017
958,Dominic Thiem,9.0,0.5352678571428571,3.5,38.75,4.5,8.0,4,2017
959,Kei Nishikori,6.0,0.6533924319493668,4.666666666666667,52.333333333333336,5.666666666666667,9.0,3,2017
960,Alexander Zverev,11.11111111111111,0.705359801303345,2.3333333333333335,38.55555555555556,2.3333333333333335,10.0,9,2017
961,Jo-Wilfried Tsonga,9.666666666666666,0.6454950142450143,1.6666666666666667,34.0,1.6666666666666667,10.0,3,2017
962,Grigor Dimitrov,8.833333333333334,0.6522890864788883,3.8333333333333335,35.833333333333336,4.666666666666667,11.0,6,2017
963,Gael Monfils,11.0,0.6325594392346311,2.6,42.2,4.8,14.0,5,2017
964,Tomas Berdych,10.375,0.633997330460346,2.0,49.25,2.625,14.0,8,2017
965,Lucas Pouille,15.166666666666666,0.5965540614502597,4.166666666666667,45.666666666666664,6.333333333333333,15.0,6,2017
966,Jack Sock,12.0,0.5398230088495575,3.0,50.0,4.0,18.0,1,2017
967,Roberto Bautista Agut,3.2,0.689778044580069,1.6,48.0,6.8,19.0,5,2017
968,John Isner,19.5,0.7047693324749131,1.1666666666666667,39.166666666666664,0.16666666666666666,21.0,6,2017
969,Albert Ramos,9.5,0.697083775185578,4.0,70.0,10.0,22.0,2,2017
970,Ivo Karlovic,15.25,0.6321980546604606,3.75,38.0,2.5,24.0,4,2017
971,Steve Johnson,11.75,0.6772039328767672,2.0,51.0,7.0,25.0,4,2017
972,Gilles Muller,17.727272727272727,0.6623948239205586,4.363636363636363,53.18181818181818,4.454545454545454,26.0,11,2017
973,Richard Gasquet,3.5,0.6763453449795032,1.8333333333333333,38.0,5.666666666666667,27.0,6,2017
974,Sam Querrey,22.285714285714285,0.61071468834131,2.5714285714285716,56.57142857142857,6.142857142857143,28.0,7,2017
975,Fabio Fognini,10.5,0.6479039891818796,4.0,41.5,2.0,29.0,2,2017
976,Mischa Zverev,10.428571428571429,0.7001995887447683,2.5714285714285716,39.42857142857143,4.142857142857143,29.0,7,2017
977,Juan Martin del Potro,17.0,0.728,3.0,68.0,4.0,32.0,1,2017
978,Feliciano Lopez,13.777777777777779,0.6334896663385369,2.4444444444444446,45.77777777777778,3.0,32.0,9,2017
979,Paolo Lorenzi,10.0,0.5751633986928104,4.0,66.0,11.0,33.0,1,2017
980,Karen Khachanov,10.4,0.6315860783229821,4.0,49.0,9.0,34.0,5,2017
981,Fernando Verdasco,6.0,0.5535714285714286,6.0,23.0,1.0,35.0,1,2017
982,Gilles Simon,5.0,0.4736842105263157,4.0,38.0,8.0,36.0,1,2017
983,Robin Haase,5.0,0.5813387194201147,3.3333333333333335,34.333333333333336,4.666666666666667,38.0,3,2017
984,David Ferrer,0.5,0.5769230769230769,3.0,32.0,3.0,39.0,2,2017
985,Viktor Troicki,11.0,0.6160714285714286,9.0,56.0,4.0,39.0,1,2017
986,Ryan Harrison,16.0,0.5181818181818182,5.0,51.0,4.0,41.0,1,2017
987,Kevin Anderson,19.75,0.681086704126489,2.5,51.0,0.75,42.0,4,2017
988,Donald Young,4.6,0.5976641073645093,2.0,34.4,4.2,43.0,5,2017
989,Yuichi Sugita,5.166666666666667,0.6910492438341777,1.5,39.333333333333336,3.8333333333333335,44.0,6,2017
990,Benoit Paire,10.833333333333334,0.5867874761098842,4.833333333333333,39.5,4.666666666666667,46.0,6,2017
991,Jiri Vesely,5.0,0.6554054054054054,5.0,73.0,12.0,48.0,1,2017
992,Bernard Tomic,7.0,0.6978169187223018,1.5,32.75,2.75,48.0,4,2017
993,Daniil Medvedev,9.125,0.6667479803206225,3.125,42.625,4.0,49.0,8,2017
994,Kyle Edmund,8.0,0.4948453608247423,5.0,42.0,2.0,50.0,1,2017
995,Adrian Mannarino,5.875,0.6347389531786866,1.5,42.25,5.625,51.0,8,2017
996,Philipp Kohlschreiber,8.666666666666666,0.5515660809778457,2.0,33.666666666666664,5.333333333333333,52.0,3,2017
997,Jan Lennard Struff,9.0,0.4938271604938271,5.0,37.0,8.0,53.0,1,2017
998,Nikoloz Basilashvili,2.0,0.64,3.0,47.0,4.0,54.0,1,2017
999,Aljaz Bedene,14.25,0.6413022943629582,2.25,54.25,5.0,58.0,4,2017
1000,Steve Darcis,11.0,0.6436122102882984,2.0,60.5,12.5,59.0,2,2017
1001,Janko Tipsarevic,8.5,0.6209677419354839,2.5,36.0,3.0,61.0,2,2017
1002,Frances Tiafoe,15.0,0.6183206106870229,4.0,56.0,8.0,64.0,1,2017
1003,Jared Donaldson,10.333333333333334,0.4877925746569814,1.6666666666666667,37.666666666666664,6.0,65.0,3,2017
1004,Marcos Baghdatis,10.5,0.4872729889747216,3.0,32.5,2.5,65.0,4,2017
1005,Pierre Hugues Herbert,6.5,0.6235294117647059,5.5,34.0,7.5,70.0,2,2017
1006,Vasek Pospisil,8.666666666666666,0.6316025145887406,1.6666666666666667,30.0,3.6666666666666665,75.0,3,2017
1007,Andreas Seppi,10.5,0.6114785073216816,3.5,41.0,5.5,76.0,2,2017
1008,Ernesto Escobedo,8.0,0.64,0.0,24.0,2.0,77.0,1,2017
1009,Dusan Lajovic,4.0,0.6922222222222222,2.0,54.5,4.0,78.0,2,2017
1010,Jeremy Chardy,15.5,0.6697941888619855,3.5,46.0,5.5,80.0,2,2017
1011,Carlos Berlocq,3.0,0.6666666666666666,2.0,44.0,15.0,80.0,1,2017
1012,Alexandr Dolgopolov,10.0,0.4556962025316455,4.0,30.0,2.0,81.0,1,2017
1013,Mikhail Youzhny,4.0,0.6892518083182639,2.0,45.5,9.0,82.0,2,2017
1014,Nicolas Mahut,15.0,0.7540983606557377,1.0,36.0,3.0,82.0,1,2017
1015,Damir Dzumhur,1.0,0.6323529411764706,4.0,32.0,3.0,83.0,1,2017
1016,Julien Benneteau,7.0,0.6634073147961285,3.6666666666666665,39.666666666666664,5.333333333333333,87.0,3,2017
1017,Dudi Sela,2.5,0.6603603603603603,2.5,81.0,13.0,90.0,2,2017
1018,Jordan Thompson,12.0,0.6923076923076923,1.0,37.0,3.0,90.0,1,2017
1019,Dustin Brown,11.5,0.6580278128950696,7.5,56.5,5.5,95.0,2,2017
1020,Andrey Rublev,10.0,0.6369047619047619,5.0,76.0,10.0,95.0,1,2017
1021,Thomas Fabbiano,1.0,0.7866666666666666,2.0,44.0,3.0,95.0,1,2017
1022,Thiago Monteiro,8.0,0.6776315789473685,1.0,82.0,8.0,100.0,1,2017
1023,Roger Federer,8.666666666666666,0.6478458837914726,0.75,38.083333333333336,2.4166666666666665,1.0,12,2018
1024,Rafael Nadal,5.0,0.6725764995780161,2.8,49.2,5.6,1.0,5,2018
1025,Alexander Zverev,10.0,0.6791076791076791,2.0,59.0,3.5,3.0,2,2018
1026,Juan Martin del Potro,17.25,0.6292598222744015,3.25,50.75,6.25,4.0,4,2018
1027,Marin Cilic,14.333333333333334,0.6087591184599103,2.5,38.666666666666664,2.5,5.0,6,2018
1028,Grigor Dimitrov,9.0,0.648936170212766,5.0,51.0,8.0,5.0,1,2018
1029,Dominic Thiem,19.0,0.5844155844155844,4.0,37.0,5.0,7.0,1,2018
1030,Kevin Anderson,28.666666666666668,0.6771112683066142,3.8333333333333335,87.33333333333333,5.333333333333333,8.0,6,2018
1031,John Isner,32.2,0.7591627824230563,3.0,68.6,1.4,10.0,5,2018
1032,Diego Schwartzman,6.0,0.5945945945945946,4.0,30.0,5.0,11.0,1,2018
1033,Sam Querrey,18.25,0.6249966015524109,3.0,45.0,5.25,13.0,4,2018
1034,Fabio Fognini,6.0,0.5371376811594203,6.0,39.0,5.0,16.0,2,2018
1035,Roberto Bautista Agut,4.333333333333333,0.6594310095373076,1.0,39.0,6.333333333333333,16.0,3,2018
1036,Lucas Pouille,15.666666666666666,0.6257744805067439,4.666666666666667,48.0,5.0,17.0,3,2018
1037,Kyle Edmund,8.0,0.6002115734541834,2.0,34.25,2.25,17.0,4,2018
1038,Nick Kyrgios,26.142857142857142,0.6661802723960318,6.714285714285714,55.142857142857146,4.142857142857143,18.0,7,2018
1039,Tomas Berdych,8.0,0.6470588235294118,1.0,38.0,1.0,19.0,1,2018
1040,Novak Djokovic,7.909090909090909,0.7037066038483011,2.1818181818181817,44.36363636363637,3.6363636363636362,21.0,11,2018
1041,Damir Dzumhur,5.0,0.6547619047619048,1.75,31.25,3.5,23.0,5,2018
1042,Adrian Mannarino,6.222222222222222,0.6067979160628754,3.3333333333333335,41.22222222222222,8.0,24.0,9,2018
1043,Philipp Kohlschreiber,12.666666666666666,0.6082391979433769,1.6666666666666667,45.666666666666664,5.0,24.0,3,2018
1044,Denis Shapovalov,16.0,0.5859756097560975,5.5,48.0,6.5,25.0,2,2018
1045,Kei Nishikori,9.8,0.6497042116380991,4.0,55.4,4.8,27.0,5,2018
1046,Richard Gasquet,7.25,0.6648179518648483,1.0,37.0,2.0,30.0,4,2018
1047,Milos Raonic,23.0,0.666279008725909,3.7777777777777777,43.0,1.1111111111111112,31.0,9,2018
1048,Marco Cecchinato,6.5,0.6327941721200148,3.0,44.5,2.5,31.0,2,2018
1049,Feliciano Lopez,12.75,0.6759465956152799,2.25,35.0,2.25,33.0,5,2018
1050,Fernando Verdasco,8.0,0.7450980392156863,3.0,29.0,4.0,34.0,1,2018
1051,Borna Coric,6.2,0.6489295190895359,0.4,27.4,2.4,34.0,5,2018
1052,Stefanos Tsitsipas,11.166666666666666,0.6526184398932623,3.8333333333333335,46.833333333333336,4.333333333333333,35.0,6,2018
1053,Karen Khachanov,20.6,0.6866951309694163,3.8,58.6,6.8,36.0,5,2018
1054,Leonardo Mayer,6.5,0.6147426095820592,2.0,42.0,5.5,36.0,2,2018
1055,David Ferrer,0.0,0.6235294117647059,2.0,34.0,11.0,38.0,1,2018
1056,Gael Monfils,14.4,0.6844441819252338,4.2,56.0,4.8,41.0,5,2018
1057,Steve Johnson,4.8,0.5768625948863286,3.8,27.2,1.4,42.0,5,2018
1058,Robin Haase,14.25,0.6060102065912445,2.75,57.0,8.75,43.0,4,2018
1059,Yuichi Sugita,5.5,0.6623456592668415,1.5,37.5,5.25,45.0,4,2018
1060,Marton Fucsovics,8.0,0.4745762711864407,4.0,26.0,5.0,46.0,1,2018
1061,Gilles Muller,18.666666666666668,0.5941408576533651,5.333333333333333,49.0,3.6666666666666665,46.0,3,2018
1062,Joao Sousa,7.0,0.518051282051282,1.0,29.5,9.0,47.0,2,2018
1063,Benoit Paire,13.0,0.5830307105584254,7.25,46.25,8.25,47.0,4,2018
1064,Andreas Seppi,6.666666666666667,0.6984398642293379,1.3333333333333333,33.0,1.3333333333333333,50.0,3,2018
1065,Maximilian Marterer,11.0,0.6027397260273972,3.0,35.0,6.0,50.0,1,2018
1066,Matthew Ebden,6.285714285714286,0.6240181729942916,4.0,35.714285714285715,3.7142857142857144,51.0,7,2018
1067,Daniil Medvedev,9.25,0.6094398344223441,3.0,34.5,2.75,52.0,4,2018
1068,Frances Tiafoe,12.0,0.6261315009874917,2.5,49.5,8.0,52.0,4,2018
1069,Gilles Simon,4.0,0.5335804953289537,1.75,38.25,6.0,53.0,4,2018
1070,Jared Donaldson,9.0,0.5027549697493517,7.0,40.0,2.0,54.0,2,2018
1071,Mischa Zverev,4.666666666666667,0.6282618834478776,1.1666666666666667,32.333333333333336,4.666666666666667,54.0,6,2018
1072,John Millman,6.666666666666667,0.6107694675084581,2.0,42.666666666666664,6.0,56.0,3,2018
1073,Dusan Lajovic,7.0,0.75,1.0,32.0,1.0,57.0,1,2018
1074,Ryan Harrison,9.0,0.5733333333333334,3.0,37.0,3.0,59.0,1,2018
1075,Jeremy Chardy,12.0,0.6821035579720861,2.4285714285714284,39.714285714285715,2.4285714285714284,61.0,7,2018
1076,Malek Jaziri,6.0,0.5227272727272727,1.0,21.0,1.0,61.0,1,2018
1077,Julien Benneteau,12.5,0.5850467289719625,3.0,42.5,8.0,63.0,2,2018
1078,Jan Lennard Struff,24.0,0.5897435897435898,6.5,91.0,3.5,64.0,2,2018
1079,Guillermo Garcia Lopez,4.333333333333333,0.6159197085041317,4.666666666666667,50.0,7.666666666666667,65.0,3,2018
1080,Nicolas Jarry,20.0,0.6666666666666666,3.0,62.0,9.0,66.0,1,2018
1081,Taylor Fritz,8.0,0.5666666666666667,3.0,44.0,5.0,68.0,1,2018
1082,Aljaz Bedene,17.0,0.6220472440944882,5.0,63.0,9.0,71.0,1,2018
1083,Pierre Hugues Herbert,9.0,0.6966524216524217,6.0,43.666666666666664,6.666666666666667,72.0,3,2018
1084,Lukas Lacko,7.4,0.6413960432997386,2.2,38.2,4.2,73.0,5,2018
1085,Guido Pella,8.25,0.6725866304366719,2.0,47.25,8.5,75.0,4,2018
1086,Nikoloz Basilashvili,4.333333333333333,0.5726442121564073,5.333333333333333,28.0,4.666666666666667,76.0,3,2018
1087,Evgeny Donskoy,2.0,0.5573770491803278,2.0,21.0,7.0,76.0,1,2018
1088,Mikhail Kukushkin,3.25,0.6683922844032876,0.25,40.0,6.75,77.0,4,2018
1089,Mirza Basic,7.0,0.7333333333333333,0.0,28.0,0.0,78.0,1,2018
1090,Cameron Norrie,2.5,0.616082659478886,3.5,36.5,4.5,79.0,2,2018
1091,Alex De Minaur,7.0,0.5495609591354272,6.5,56.5,8.0,80.0,2,2018
1092,Matteo Berrettini,10.0,0.6521739130434783,4.0,88.0,6.0,81.0,1,2018
1093,Florian Mayer,6.5,0.5598639455782313,0.5,22.5,2.5,82.0,2,2018
1094,Denis Istomin,6.4,0.7019019400965097,1.0,39.4,2.8,83.0,5,2018
1095,Denis Kudla,10.0,0.7083333333333334,3.0,30.0,1.0,86.0,1,2018
1096,Paolo Lorenzi,6.0,0.6496350364963503,3.0,70.0,7.0,86.0,1,2018
1097,Jiri Vesely,15.666666666666666,0.7105728821057289,4.0,66.0,11.333333333333334,93.0,3,2018
1098,Marcos Baghdatis,10.0,0.4821428571428571,2.0,25.0,0.0,95.0,1,2018
1099,Marius Copil,12.0,0.5666371424568146,4.333333333333333,41.666666666666664,6.0,95.0,3,2018
1100,Ricardas Berankis,5.0,0.7549019607843137,2.0,54.0,5.0,96.0,1,2018
1101,Radu Albot,9.0,0.6169226694915254,6.0,64.5,15.0,98.0,2,2018
1102,Vasek Pospisil,11.0,0.5313299232736572,5.0,36.0,5.0,98.0,2,2018
1103,Novak Djokovic,8.428571428571429,0.648576070353969,4.142857142857143,54.714285714285715,5.285714285714286,1.0,7,2019
1104,Rafael Nadal,9.4,0.6131534991248497,2.0,42.0,2.8,2.0,5,2019
1105,Roger Federer,8.090909090909092,0.6535319764129262,1.4545454545454546,42.63636363636363,3.4545454545454546,3.0,11,2019
1106,Alexander Zverev,11.5,0.6741745283018867,5.0,34.0,6.5,5.0,2,2019
1107,Stefanos Tsitsipas,7.5,0.6955866228070176,4.0,48.5,6.5,6.0,2,2019
1108,Kei Nishikori,3.0,0.6856541113713245,2.5,42.5,3.75,7.0,4,2019
1109,Kevin Anderson,19.666666666666668,0.6290810066732502,2.0,52.666666666666664,4.0,8.0,3,2019
1110,Karen Khachanov,11.0,0.6548294738261826,4.0,53.25,6.5,9.0,4,2019
1111,Fabio Fognini,8.5,0.6036155202821869,5.5,72.0,11.0,10.0,2,2019
1112,John Isner,19.6,0.6926596868998952,3.2,50.6,4.0,12.0,5,2019
1113,Juan Martin del Potro,11.0,0.7213114754098361,2.0,34.0,0.0,12.0,1,2019
1114,Daniil Medvedev,9.8,0.607395959160665,2.6,40.2,2.6,13.0,5,2019
1115,Borna Coric,11.0,0.7048021887942936,0.75,50.25,5.25,14.0,4,2019
1116,Marin Cilic,11.5,0.6538865546218487,5.5,46.5,3.5,15.0,2,2019
1117,Gael Monfils,15.0,0.6896551724137931,6.0,51.0,9.0,16.0,1,2019
1118,Nikoloz Basilashvili,7.0,0.6193548387096774,7.0,69.0,11.0,16.0,1,2019
1119,Milos Raonic,20.75,0.6162169806371977,4.625,42.75,2.75,17.0,8,2019
1120,Stan Wawrinka,7.0,0.5694894146948941,2.5,29.0,1.0,19.0,2,2019
1121,Roberto Bautista Agut,3.857142857142857,0.6653970004527665,1.4285714285714286,42.0,3.7142857142857144,20.0,7,2019
1122,Matteo Berrettini,10.833333333333334,0.6512467181952006,2.4166666666666665,40.666666666666664,2.9166666666666665,20.0,12,2019
1123,Felix Auger Aliassime,13.625,0.6243088497125668,6.0,44.625,4.875,21.0,9,2019
1124,Diego Schwartzman,2.0,0.6600023452157598,3.0,35.25,3.5,23.0,4,2019
1125,David Goffin,8.0,0.5922136173340146,2.6,37.4,3.9,23.0,10,2019
1126,Alex De Minaur,3.5,0.6120879120879121,0.0,37.5,5.5,24.0,2,2019
1127,Gilles Simon,5.25,0.6059419913173203,3.5,40.5,8.5,25.0,8,2019
1128,Lucas Pouille,8.4,0.6268028873022434,3.6,42.8,3.4,26.0,5,2019
1129,Guido Pella,5.25,0.710417442635882,2.75,77.25,11.5,26.0,4,2019
1130,Kyle Edmund,3.0,0.7064574211561648,1.3333333333333333,37.666666666666664,5.666666666666667,30.0,3,2019
1131,Taylor Fritz,11.285714285714286,0.5900437898121483,3.4285714285714284,35.42857142857143,5.142857142857143,31.0,7,2019
1132,Cristian Garin,3.5,0.5612820512820513,1.5,25.5,6.5,32.0,2,2019
1133,Benoit Paire,15.333333333333334,0.5770283803276278,7.666666666666667,54.0,6.666666666666667,32.0,3,2019
1134,Jan Lennard Struff,14.666666666666666,0.5807977984963927,3.8333333333333335,36.666666666666664,2.6666666666666665,33.0,6,2019
1135,Frances Tiafoe,6.0,0.6166666666666667,3.0,32.0,1.0,35.0,1,2019
1136,Laslo Djere,12.0,0.5968992248062015,4.0,61.0,7.0,35.0,1,2019
1137,Fernando Verdasco,13.0,0.6122844463105839,5.8,52.4,7.4,36.0,5,2019
1138,Adrian Mannarino,4.833333333333333,0.5950502033562765,3.5,35.5,6.5,37.0,6,2019
1139,Andreas Seppi,7.4,0.6042304631017005,2.6,37.0,2.4,37.0,5,2019
