,winner_name,w_ace,w_1stIn%,w_df,w_1stWon,w_bpFaced,winner_rank,winner_id,year
1236,Stan Wawrinka,8.25,0.5683928806360172,2.2777777777777777,38.05555555555556,4.944444444444445,4.0,37,2015
1237,Kei Nishikori,5.484848484848484,0.5891988947159025,2.6666666666666665,34.15151515151515,4.242424242424242,4.0,35,2015
1238,Tomas Berdych,8.125,0.5688948390068539,1.725,30.95,3.65,5.0,40,2015
1239,Milos Raonic,17.083333333333332,0.6346972868641262,2.9583333333333335,44.25,3.0416666666666665,6.0,25,2015
1240,David Ferrer,2.411764705882353,0.636376019780526,2.4705882352941178,35.1764705882353,5.235294117647059,7.0,36,2015
1241,Marin Cilic,12.619047619047619,0.5800024578113164,2.380952380952381,37.904761904761905,4.095238095238095,8.0,21,2015
1242,Richard Gasquet,6.333333333333333,0.6527696906392111,1.4444444444444444,36.888888888888886,3.3333333333333335,9.0,27,2015
1243,Grigor Dimitrov,9.2,0.6025240264974778,2.8,38.55,5.0,10.0,20,2015
1244,Gilles Simon,3.16,0.595759630768164,2.04,30.08,5.24,10.0,26,2015
1245,Jo-Wilfried Tsonga,12.55,0.6185024506119075,2.5,40.15,3.2,10.0,20,2015
1246,Kevin Anderson,15.363636363636363,0.6443910759917686,3.090909090909091,42.06060606060606,3.212121212121212,10.0,33,2015
1247,Feliciano Lopez,15.0,0.5644934338871012,3.85,41.9,7.0,12.0,20,2015
1248,John Isner,19.612903225806452,0.6818908242599443,1.967741935483871,41.225806451612904,2.0,12.0,31,2015
1249,David Goffin,6.588235294117647,0.5640803910343996,3.6470588235294117,30.647058823529413,5.235294117647059,14.0,20,2015
1250,Ernests Gulbis,12.25,0.6348946986201889,2.75,35.25,2.75,15.0,4,2015
1251,Gael Monfils,9.466666666666667,0.6329847883107447,2.8,37.0,4.6,15.0,16,2015
1252,Roberto Bautista Agut,4.6,0.6165298561591053,2.0,34.2,5.0,15.0,26,2015
1253,Ivo Karlovic,20.423076923076923,0.6642574829543814,2.9615384615384617,41.92307692307692,2.923076923076923,18.0,26,2015
1254,Dominic Thiem,5.357142857142857,0.546384709878011,2.0,31.285714285714285,3.5714285714285716,18.0,14,2015
1255,Bernard Tomic,10.387096774193548,0.6696876895758507,1.032258064516129,42.03225806451613,5.290322580645161,18.0,34,2015
1256,Tommy Robredo,5.0,0.6058283011101421,2.5454545454545454,36.18181818181818,4.818181818181818,19.0,12,2015
1257,Benoit Paire,10.7,0.5077353290042695,5.1,40.3,8.0,21.0,10,2015
1258,Fabio Fognini,4.666666666666667,0.5757721216857258,4.888888888888889,35.44444444444444,7.777777777777778,22.0,11,2015
1259,Viktor Troicki,11.368421052631579,0.6246610524473457,1.6842105263157894,37.73684210526316,4.684210526315789,22.0,21,2015
1260,Philipp Kohlschreiber,7.9,0.6123207978992968,1.7,35.9,6.5,23.0,14,2015
1261,Alexandr Dolgopolov,6.4375,0.5882809430929941,1.75,28.1875,2.6875,23.0,17,2015
1262,Pablo Cuevas,6.75,0.6129027702219447,2.625,33.375,5.5,23.0,8,2015
1263,Andreas Seppi,7.5,0.560218048145032,2.4375,41.3125,6.125,25.0,17,2015
1264,Guillermo Garcia Lopez,6.526315789473684,0.5268298986928531,4.0,34.31578947368421,5.684210526315789,25.0,20,2015
1265,Jeremy Chardy,7.85,0.629948482160614,3.7,38.0,4.15,26.0,20,2015
1266,Leonardo Mayer,7.7,0.6342008891973474,3.0,36.3,2.3,26.0,11,2015
1267,Julien Benneteau,5.0,0.6774193548387096,0.0,34.0,0.0,27.0,1,2015
1268,Jack Sock,7.238095238095238,0.5787153003859618,4.809523809523809,35.142857142857146,4.476190476190476,28.0,21,2015
1269,Vasek Pospisil,11.052631578947368,0.5671436579787208,2.736842105263158,33.78947368421053,3.8947368421052633,29.0,20,2015
1270,Lukas Rosol,7.166666666666667,0.5657796690678375,4.166666666666667,39.416666666666664,5.916666666666667,30.0,13,2015
1271,Thomaz Bellucci,8.777777777777779,0.5520250339878304,4.888888888888889,38.77777777777778,8.555555555555555,30.0,9,2015
1272,Fernando Verdasco,9.090909090909092,0.6720249694252938,3.909090909090909,46.90909090909091,6.181818181818182,31.0,11,2015
1273,Santiago Giraldo,4.0,0.7717400654900655,1.25,29.5,3.25,31.0,4,2015
1274,Sam Querrey,13.125,0.5644140235353876,3.875,31.75,2.5,32.0,8,2015
1275,Adrian Mannarino,4.333333333333333,0.5999122670023603,1.7619047619047619,31.142857142857142,4.809523809523809,32.0,21,2015
1276,Nick Kyrgios,14.615384615384615,0.6145012859673709,2.6923076923076925,44.15384615384615,4.3076923076923075,32.0,13,2015
1277,Pablo Andujar,1.0,0.6923076923076923,0.5,24.5,5.5,32.0,3,2015
1278,Steve Johnson,11.714285714285714,0.5949254617274357,2.0,35.82142857142857,3.5,33.0,29,2015
1279,Martin Klizan,7.916666666666667,0.5833750436117892,4.833333333333333,39.166666666666664,5.75,34.0,16,2015
1280,Gilles Muller,16.130434782608695,0.6158755834692814,2.9565217391304346,41.56521739130435,4.478260869565218,34.0,25,2015
1281,Borna Coric,5.083333333333333,0.5660966970215852,1.75,30.666666666666668,4.666666666666667,35.0,12,2015
1282,Yen Hsun Lu,4.444444444444445,0.5709121434050249,1.6666666666666667,28.22222222222222,3.4444444444444446,38.0,12,2015
1283,Jiri Vesely,8.846153846153847,0.6237984885128797,2.6923076923076925,33.30769230769231,3.1538461538461537,40.0,14,2015
1284,Benjamin Becker,8.0,0.6221896169276544,2.0,37.75,4.0,41.0,9,2015
1285,Jerzy Janowicz,10.642857142857142,0.6565637346771531,4.714285714285714,42.07142857142857,5.285714285714286,42.0,18,2015
1286,Joao Sousa,3.3333333333333335,0.592329311826361,1.6666666666666667,33.27777777777778,5.777777777777778,44.0,19,2015
1287,Donald Young,4.809523809523809,0.5437591582039657,4.809523809523809,32.666666666666664,6.571428571428571,44.0,22,2015
1288,Marcos Baghdatis,10.882352941176471,0.5634192342091829,3.176470588235294,37.470588235294116,5.0,46.0,17,2015
1289,Juan Monaco,2.1666666666666665,0.7413650125781963,1.1666666666666667,37.833333333333336,6.5,46.0,6,2015
1290,Simone Bolelli,5.4375,0.6695429056245249,1.5,35.3125,3.75,47.0,16,2015
1291,Aljaz Bedene,10.5,0.5123899755635274,3.5,31.166666666666668,3.6666666666666665,48.0,6,2015
1292,Mikhail Kukushkin,3.5833333333333335,0.560718827736986,1.5,31.833333333333332,5.416666666666667,48.0,14,2015
1293,Victor Estrella,7.75,0.632144282562398,4.5,46.25,9.25,49.0,7,2015
1294,Pablo Carreno Busta,8.166666666666666,0.5697249951623528,1.8333333333333333,30.5,4.666666666666667,49.0,6,2015
1295,Sergiy Stakhovsky,8.4,0.64349440854658,2.2,40.6,6.933333333333334,50.0,15,2015
1296,Andreas Haider Maurer,7.285714285714286,0.5416235518129003,5.857142857142857,40.857142857142854,7.142857142857143,52.0,9,2015
1297,Teymuraz Gabashvili,7.555555555555555,0.5385766275227115,6.0,36.22222222222222,6.666666666666667,52.0,10,2015
1298,Denis Istomin,7.444444444444445,0.6183763714281709,1.2222222222222223,33.44444444444444,5.555555555555555,53.0,9,2015
1299,Jan Lennard Struff,12.0,0.6028064393637519,2.5,49.5,5.5,54.0,5,2015
1300,Sam Groth,17.583333333333332,0.6196773273109552,4.083333333333333,43.333333333333336,3.3333333333333335,54.0,12,2015
1301,Federico Delbonis,5.0,0.640480391246479,3.3333333333333335,41.0,8.333333333333334,55.0,3,2015
1302,Marcel Granollers,8.166666666666666,0.5969771639232846,2.3333333333333335,37.166666666666664,5.166666666666667,55.0,6,2015
1303,Mikhail Youzhny,4.5,0.5884026879402925,4.5,33.75,6.75,56.0,4,2015
1304,Hyeon Chung,6.833333333333333,0.6591035462067119,2.8333333333333335,27.0,3.0,58.0,6,2015
1305,Diego Schwartzman,3.6,0.543681108475629,4.0,32.2,6.6,58.0,5,2015
1306,Albert Ramos,5.285714285714286,0.6657500066982825,1.8571428571428572,34.42857142857143,3.7142857142857144,61.0,7,2015
1307,Robin Haase,6.75,0.5381048868127322,2.75,35.25,5.25,63.0,4,2015
1308,Steve Darcis,2.25,0.5213717216900078,5.0,36.75,5.75,64.0,5,2015
1309,Nicolas Mahut,14.666666666666666,0.656991706446051,3.0,49.333333333333336,4.0,64.0,3,2015
1310,Paolo Lorenzi,5.333333333333333,0.6122826122826123,0.6666666666666666,37.666666666666664,2.3333333333333335,64.0,4,2015
1311,Jarkko Nieminen,3.1666666666666665,0.6746733276932738,1.5,42.0,8.0,66.0,6,2015
1312,Carlos Berlocq,3.0,0.631578947368421,5.0,41.0,10.0,68.0,1,2015
1313,Thanasi Kokkinakis,11.0,0.5907487574154241,4.0,38.0,4.5,70.0,3,2015
1314,Lucas Pouille,6.5,0.5895825871650018,4.0,37.25,9.75,70.0,4,2015
1315,Ricardas Berankis,6.181818181818182,0.587444599467556,2.4545454545454546,36.36363636363637,4.7272727272727275,72.0,13,2015
1316,Nicolas Almagro,15.5,0.562891518345431,4.5,46.5,3.5,73.0,2,2015
1317,Tim Smyczek,2.6666666666666665,0.6334817395793005,2.0,31.0,3.0,75.0,3,2015
1318,John Millman,3.0,0.6528770830366044,1.6666666666666667,30.333333333333332,4.333333333333333,75.0,3,2015
1319,Malek Jaziri,5.555555555555555,0.5296389532382916,2.6666666666666665,36.0,7.777777777777778,75.0,9,2015
1320,Marsel Ilhan,10.0,0.564937106918239,1.0,36.0,6.0,77.0,6,2015
1321,Dusan Lajovic,4.0,0.607216445900394,1.3333333333333333,22.0,4.666666666666667,78.0,3,2015
1322,Marinko Matosevic,5.333333333333333,0.5679260526565916,5.0,40.666666666666664,6.0,78.0,3,2015
1323,Jurgen Melzer,6.0,0.6314732142857142,4.5,35.0,3.0,79.0,2,2015
1324,Andrey Kuznetsov,7.0,0.5990922756706754,2.0,35.75,6.0,81.0,6,2015
1325,Alexander Zverev,6.75,0.5571742656830342,6.75,37.25,6.25,83.0,4,2015
1326,Rajeev Ram,10.0,0.6336206896551724,2.0,47.0,5.0,86.0,2,2015
1327,Ivan Dodig,9.666666666666666,0.6162245625499798,2.0,29.333333333333332,2.3333333333333335,86.0,6,2015
1328,Lleyton Hewitt,8.0,0.6333333333333333,4.0,40.0,8.0,87.0,1,2015
1329,Tatsuma Ito,2.0,0.7307692307692307,1.0,33.0,2.0,87.0,1,2015
1330,Go Soeda,4.5,0.530978002848552,2.0,44.0,10.0,88.0,2,2015
1331,Damir Dzumhur,,,,,,89.0,1,2015
1332,Dudi Sela,5.0,0.6229508196721312,1.0,27.0,0.0,89.0,2,2015
1333,Andrey Golubev,16.0,0.640625,5.0,54.0,12.0,92.0,1,2015
1334,Lukas Lacko,18.0,0.6439393939393939,0.0,70.0,5.0,93.0,2,2015
1335,Dustin Brown,9.0,0.6752749880439981,4.0,40.666666666666664,3.6666666666666665,93.0,3,2015
1336,Denis Kudla,7.5,0.6697303921568627,2.5,28.5,6.0,94.0,3,2015
1337,Daniel Gimeno Traver,5.0,0.7016882183908046,2.5,46.0,5.0,94.0,2,2015
1338,James Duckworth,7.0,0.6013810420590082,0.5,31.5,2.5,95.0,2,2015
1339,Nikoloz Basilashvili,0.0,0.6666666666666666,1.0,16.0,2.0,95.0,1,2015
1340,Paul Henri Mathieu,9.0,0.5806451612903226,1.0,43.0,4.0,96.0,1,2015
1341,Filip Krajinovic,3.0,0.6756756756756757,1.0,33.0,7.0,96.0,2,2015
1342,Tobias Kamke,0.0,0.6161616161616161,2.0,35.0,10.0,98.0,1,2015
1343,Ruben Bemelmans,10.0,0.7804878048780488,2.0,30.0,0.0,98.0,1,2015
1344,Blaz Kavcic,4.0,0.7341772151898734,1.0,42.0,5.0,99.0,1,2015
1345,Igor Sijsling,9.0,0.5961798512508452,2.0,36.5,4.5,100.0,2,2015
1346,Guido Pella,7.0,0.648854961832061,2.0,54.0,14.0,100.0,1,2015
1347,Andy Murray,6.5625,0.5750415901337629,3.0625,34.3125,4.895833333333333,1.0,50,2016
1348,Novak Djokovic,4.48936170212766,0.6401004905055702,2.702127659574468,34.59574468085106,4.297872340425532,1.0,48,2016
1349,Stan Wawrinka,8.06060606060606,0.5882743343660858,2.5454545454545454,38.121212121212125,5.2727272727272725,3.0,33,2016
1350,Roger Federer,9.375,0.6229414254124203,2.0,37.5,2.125,3.0,8,2016
1351,Milos Raonic,13.1875,0.63379783619529,3.09375,35.625,1.84375,4.0,32,2016
1352,Kei Nishikori,3.926829268292683,0.5876378544932476,2.1463414634146343,33.65853658536585,4.853658536585366,4.0,41,2016
1353,Rafael Nadal,2.6666666666666665,0.6718695181531427,2.0,34.27777777777778,4.833333333333333,4.0,18,2016
1354,Marin Cilic,10.736842105263158,0.5555811223961645,2.3421052631578947,32.76315789473684,3.473684210526316,6.0,38,2016
1355,Tomas Berdych,10.814814814814815,0.5645533685753542,3.185185185185185,37.592592592592595,4.703703703703703,6.0,28,2016
1356,Gael Monfils,8.81081081081081,0.6448307657842436,2.27027027027027,34.945945945945944,3.0,8.0,37,2016
1357,David Ferrer,3.1052631578947367,0.5880433954738825,2.6315789473684212,30.894736842105264,3.9473684210526314,8.0,19,2016
1358,Jo-Wilfried Tsonga,11.32,0.5992494046067605,3.44,40.2,3.52,9.0,25,2016
1359,Dominic Thiem,7.153846153846154,0.6280274981247559,2.1153846153846154,37.5,3.8076923076923075,9.0,27,2016
1360,Richard Gasquet,3.909090909090909,0.6088315581062947,2.0,29.181818181818183,4.545454545454546,10.0,22,2016
1361,David Goffin,5.0625,0.6146932435317506,3.125,33.125,5.28125,11.0,32,2016
1362,John Isner,22.434782608695652,0.7019319074119487,2.130434782608696,47.608695652173914,2.391304347826087,11.0,23,2016
1363,Kevin Anderson,13.538461538461538,0.5888092865014525,2.8461538461538463,31.0,2.769230769230769,12.0,13,2016
1364,Nick Kyrgios,14.23076923076923,0.6368353111416206,2.730769230769231,34.38461538461539,2.9615384615384617,14.0,27,2016
1365,Roberto Bautista Agut,3.4054054054054053,0.6455474484256595,2.27027027027027,36.08108108108108,4.945945945945946,15.0,39,2016
1366,Gilles Simon,4.136363636363637,0.5928044313314834,2.8181818181818183,35.77272727272727,5.909090909090909,15.0,22,2016
1367,Lucas Pouille,11.05,0.5680084130308367,3.9,40.5,5.55,16.0,20,2016
1368,Bernard Tomic,11.157894736842104,0.6362756083422332,2.0526315789473686,41.31578947368421,5.368421052631579,17.0,19,2016
1369,Benoit Paire,10.461538461538462,0.5038179855873028,4.615384615384615,34.23076923076923,7.6923076923076925,18.0,13,2016
1370,Grigor Dimitrov,6.393939393939394,0.6290747702068847,3.303030303030303,38.42424242424242,4.666666666666667,18.0,34,2016
1371,Feliciano Lopez,12.666666666666666,0.5551910372273835,4.0,39.333333333333336,4.944444444444445,18.0,18,2016
1372,Pablo Cuevas,8.777777777777779,0.5944968462751432,3.888888888888889,38.77777777777778,5.777777777777778,19.0,9,2016
1373,Ivo Karlovic,23.05,0.62796494800611,5.75,46.45,3.05,20.0,20,2016
1374,Alexander Zverev,6.68,0.6260227405618651,3.88,36.8,5.52,20.0,25,2016
1375,Steve Johnson,9.166666666666666,0.5985899466615584,2.5555555555555554,34.111111111111114,2.9444444444444446,21.0,18,2016
1376,Fabio Fognini,3.8461538461538463,0.5462149431494516,4.384615384615385,30.615384615384617,6.615384615384615,21.0,13,2016
1377,Viktor Troicki,10.821428571428571,0.6110642310712964,2.0714285714285716,39.714285714285715,5.821428571428571,21.0,28,2016
1378,Jack Sock,7.888888888888889,0.5902894746824349,3.814814814814815,34.25925925925926,4.2592592592592595,22.0,27,2016
1379,Albert Ramos,4.6923076923076925,0.6143940729077926,2.923076923076923,37.76923076923077,7.230769230769231,26.0,13,2016
1380,Guillermo Garcia Lopez,4.888888888888889,0.5397275003728902,3.2222222222222223,33.0,4.222222222222222,27.0,9,2016
1381,Philipp Kohlschreiber,6.0,0.6329289636205598,2.4,35.666666666666664,4.533333333333333,28.0,15,2016
1382,Jeremy Chardy,11.555555555555555,0.5991896045606256,5.333333333333333,38.0,4.555555555555555,28.0,9,2016
1383,Andreas Seppi,6.4,0.5568455532172324,3.2,38.8,7.6,29.0,10,2016
1384,Sam Querrey,12.125,0.5672540531615056,2.75,35.25,4.125,29.0,16,2016
1385,Alexandr Dolgopolov,8.222222222222221,0.589063539198597,2.3333333333333335,31.555555555555557,4.666666666666667,29.0,9,2016
1386,Pablo Carreno Busta,5.761904761904762,0.5892247826926073,1.7619047619047619,32.57142857142857,4.428571428571429,31.0,21,2016
1387,Joao Sousa,4.923076923076923,0.628759669644703,1.7692307692307692,38.15384615384615,5.538461538461538,33.0,13,2016
1388,Gilles Muller,15.681818181818182,0.6010784384360482,3.6818181818181817,36.95454545454545,2.590909090909091,34.0,22,2016
1389,Leonardo Mayer,8.666666666666666,0.6418814804581018,2.1666666666666665,37.5,2.6666666666666665,35.0,6,2016
1390,Marcos Baghdatis,5.882352941176471,0.4915189300744886,3.8823529411764706,30.176470588235293,5.470588235294118,35.0,17,2016
1391,Paolo Lorenzi,3.6,0.5862139471548372,3.7,40.8,6.1,35.0,10,2016
1392,Thomaz Bellucci,5.363636363636363,0.5973342810410233,3.090909090909091,35.45454545454545,4.818181818181818,37.0,11,2016
1393,Borna Coric,8.071428571428571,0.6194801929456577,1.8571428571428572,37.142857142857146,6.142857142857143,38.0,14,2016
1394,Juan Martin del Potro,9.1,0.6400253806905252,1.8,43.2,3.1,38.0,10,2016
1395,Vasek Pospisil,9.25,0.5805198410250536,5.25,41.25,5.5,39.0,4,2016
1396,Marcel Granollers,6.416666666666667,0.6033545569234717,1.75,32.833333333333336,4.5,39.0,12,2016
1397,Guido Pella,9.285714285714286,0.6717644472643707,3.857142857142857,48.142857142857146,7.142857142857143,40.0,7,2016
1398,Nicolas Mahut,6.153846153846154,0.6119214984992712,1.2307692307692308,33.69230769230769,4.923076923076923,40.0,13,2016
1399,Nicolas Almagro,15.0,0.5320310577085423,4.857142857142857,42.857142857142854,5.142857142857143,41.0,7,2016
1400,Federico Delbonis,6.363636363636363,0.5604326247950411,4.454545454545454,37.72727272727273,5.7272727272727275,41.0,11,2016
1401,Andrey Kuznetsov,6.9523809523809526,0.5552076580623105,3.5714285714285716,34.23809523809524,5.523809523809524,42.0,22,2016
1402,Tommy Robredo,13.0,0.6408906882591092,4.5,59.5,10.5,42.0,2,2016
1403,Martin Klizan,5.625,0.5907753509841692,3.125,37.75,5.625,43.0,8,2016
1404,Kyle Edmund,7.083333333333333,0.5587112993780522,3.3333333333333335,36.416666666666664,5.5,43.0,12,2016
1405,Teymuraz Gabashvili,3.857142857142857,0.5952362458222351,3.5714285714285716,30.428571428571427,5.142857142857143,44.0,7,2016
1406,Fernando Verdasco,7.384615384615385,0.6358988398141686,3.6923076923076925,36.0,4.3076923076923075,45.0,13,2016
1407,Aljaz Bedene,6.833333333333333,0.5705235517678451,4.166666666666667,36.5,4.166666666666667,45.0,6,2016
1408,Lukas Rosol,10.75,0.6013697298378067,3.1666666666666665,43.75,6.916666666666667,46.0,12,2016
1409,Donald Young,4.909090909090909,0.5712560275618673,3.8181818181818183,30.363636363636363,5.545454545454546,46.0,11,2016
1410,Jiri Vesely,8.571428571428571,0.6321289375271952,4.142857142857143,36.42857142857143,5.714285714285714,48.0,7,2016
1411,Adrian Mannarino,5.571428571428571,0.5698404262741077,2.7857142857142856,34.5,6.214285714285714,49.0,14,2016
1412,Illya Marchenko,6.230769230769231,0.5572554526626632,5.461538461538462,40.07692307692308,6.0,50.0,13,2016
1413,Malek Jaziri,5.875,0.5497721002214643,2.125,36.5,3.375,50.0,8,2016
1414,Hyeon Chung,3.6,0.6579311102159018,1.4,35.2,4.6,51.0,5,2016
1415,Stephane Robert,6.2,0.565574313141344,6.4,29.0,7.8,52.0,5,2016
1416,Mikhail Youzhny,5.777777777777778,0.5683393922118225,4.888888888888889,32.666666666666664,8.777777777777779,53.0,9,2016
1417,Taylor Fritz,9.714285714285714,0.5690956763188917,2.857142857142857,31.857142857142858,5.142857142857143,54.0,7,2016
1418,Florian Mayer,6.5,0.5654761904761905,0.5,29.5,4.0,55.0,2,2016
1419,Inigo Cervantes Huegun,9.0,0.469505250954719,3.0,28.5,2.0,56.0,4,2016
1420,Robin Haase,4.857142857142857,0.5706734470581967,1.2857142857142858,28.428571428571427,4.571428571428571,57.0,7,2016
1421,Denis Kudla,6.8,0.6625779350615563,2.0,31.0,2.6,59.0,5,2016
1422,Gastao Elias,3.6666666666666665,0.5717948717948719,1.0,26.0,2.6666666666666665,60.0,3,2016
1423,Rajeev Ram,7.857142857142857,0.6764494844522876,3.2857142857142856,44.142857142857146,5.285714285714286,61.0,7,2016
1424,Karen Khachanov,8.333333333333334,0.5048389463643701,3.3333333333333335,29.0,5.0,63.0,3,2016
1425,Yen Hsun Lu,7.5,0.6017542114156252,2.0,28.333333333333332,2.3333333333333335,63.0,6,2016
1426,Dudi Sela,4.0,0.5932828030333503,1.3333333333333333,35.333333333333336,9.666666666666666,64.0,3,2016
1427,Pablo Andujar,1.0,0.6309523809523809,2.0,35.0,8.0,64.0,1,2016
1428,Simone Bolelli,26.0,0.6624203821656051,0.0,83.0,6.0,64.0,1,2016
1429,Daniel Evans,2.8,0.5844478256242962,3.0,35.6,5.8,64.0,5,2016
1430,Mikhail Kukushkin,3.0,0.5957045594754089,1.5,34.9,5.9,65.0,10,2016
1431,John Millman,6.666666666666667,0.625720322987669,1.8666666666666667,36.06666666666667,5.333333333333333,65.0,15,2016
1432,Sam Groth,18.5,0.6041634180570716,4.5,44.0,3.0,67.0,2,2016
1433,Diego Schwartzman,2.75,0.585983448203843,2.125,27.75,4.625,68.0,8,2016
1434,Dustin Brown,9.5,0.6747287522603979,2.5,33.5,4.5,68.0,2,2016
1435,Santiago Giraldo,5.5,0.5206932616166144,3.5,32.0,5.0,70.0,2,2016
1436,Paul Henri Mathieu,6.333333333333333,0.6080564488173185,2.8333333333333335,37.833333333333336,6.0,70.0,6,2016
1437,Dusan Lajovic,5.875,0.6951095384294111,2.125,41.875,4.25,70.0,8,2016
1438,Horacio Zeballos,9.0,0.5690995643323544,3.0,33.75,3.0,71.0,4,2016
1439,Damir Dzumhur,3.4166666666666665,0.655502098411934,3.3333333333333335,40.0,7.333333333333333,72.0,12,2016
1440,Mischa Zverev,6.666666666666667,0.6523243545183713,2.6666666666666665,33.666666666666664,3.0,72.0,3,2016
1441,Victor Estrella,4.0,0.52,2.0,23.0,1.0,74.0,1,2016
1442,Ernests Gulbis,12.0,0.5828173374613004,2.0,37.5,3.0,75.0,2,2016
1443,Daniel Munoz de la Nava,4.0,0.6862745098039216,2.0,53.0,9.0,75.0,1,2016
1444,Denis Istomin,4.0,0.5428571428571428,3.0,35.0,9.0,76.0,1,2016
1445,Jan Lennard Struff,6.166666666666667,0.470710807804456,3.8333333333333335,28.333333333333332,5.666666666666667,78.0,6,2016
1446,Sergiy Stakhovsky,13.0,0.5318909196246392,5.75,47.0,7.5,81.0,4,2016
1447,Ricardas Berankis,3.0,0.6041664468410232,2.5714285714285716,36.57142857142857,7.428571428571429,83.0,7,2016
1448,Evgeny Donskoy,7.666666666666667,0.5732769508148173,3.0,42.333333333333336,9.333333333333334,84.0,3,2016
1449,Ivan Dodig,9.0,0.6255668934240363,2.0,30.0,2.0,87.0,2,2016
1450,Taro Daniel,4.333333333333333,0.6731518884479043,3.3333333333333335,37.666666666666664,5.0,88.0,3,2016
1451,Juan Monaco,4.333333333333333,0.6220597790773229,1.6666666666666667,30.0,5.0,89.0,3,2016
1452,Jordan Thompson,6.0,0.5416666666666666,1.0,23.0,0.0,90.0,1,2016
1453,Radu Albot,3.0,0.7807017543859649,5.0,51.0,16.0,92.0,1,2016
1454,Yoshihito Nishioka,2.6666666666666665,0.626339351067612,2.0,33.166666666666664,5.333333333333333,93.0,6,2016
1455,Thiemo De Bakker,7.0,0.6287878787878788,1.5,24.5,0.5,94.0,2,2016
1456,Rogerio Dutra Silva,6.0,0.5517241379310345,1.0,24.0,2.0,95.0,1,2016
1457,Andy Murray,7.166666666666667,0.5992624141099272,1.8333333333333333,32.75,2.8333333333333335,1.0,12,2017
1458,Rafael Nadal,4.0,0.6852225473142078,1.875,38.825,3.925,1.0,41,2017
1459,Novak Djokovic,4.083333333333333,0.6647118711625226,2.0,39.25,5.5,2.0,12,2017
1460,Roger Federer,9.625,0.6067695735904757,1.875,37.7,3.7,2.0,43,2017
1461,Milos Raonic,17.0,0.6351117601373071,3.7857142857142856,39.57142857142857,3.5714285714285716,3.0,14,2017
1462,Alexander Zverev,8.0,0.6123437669276585,4.033333333333333,37.1,4.9,3.0,32,2017
1463,Stan Wawrinka,9.357142857142858,0.5888223714628504,2.7142857142857144,41.357142857142854,6.142857142857143,3.0,14,2017
1464,Dominic Thiem,7.0,0.5891616977745381,2.761904761904762,37.23809523809524,5.619047619047619,4.0,22,2017
1465,Marin Cilic,11.88888888888889,0.6044062634889246,2.9444444444444446,35.833333333333336,4.0,4.0,20,2017
1466,Kei Nishikori,3.2,0.6334730337570497,2.066666666666667,37.4,5.4,4.0,15,2017
1467,Gael Monfils,9.166666666666666,0.6187891926802419,3.5,38.5,5.25,6.0,12,2017
1468,Grigor Dimitrov,7.641025641025641,0.6284584894475582,3.2564102564102564,37.76923076923077,4.487179487179487,6.0,39,2017
1469,David Goffin,7.119047619047619,0.5932618702075823,2.5952380952380953,36.142857142857146,5.4523809523809526,7.0,43,2017
1470,Jack Sock,7.212121212121212,0.6020449780007319,3.787878787878788,36.333333333333336,5.0,9.0,34,2017
1471,Tomas Berdych,7.411764705882353,0.5559129199974999,2.2941176470588234,28.941176470588236,3.7058823529411766,10.0,17,2017
1472,Jo-Wilfried Tsonga,11.035714285714286,0.6151522456846339,2.142857142857143,37.214285714285715,2.9642857142857144,11.0,28,2017
1473,Pablo Carreno Busta,5.8125,0.6732844429146051,2.4375,41.875,5.5625,11.0,17,2017
1474,Nick Kyrgios,12.592592592592593,0.6325866341513654,3.074074074074074,35.22222222222222,1.7037037037037037,13.0,28,2017
1475,Roberto Bautista Agut,3.1875,0.608609204509231,2.25,31.53125,4.875,13.0,32,2017
1476,John Isner,20.16,0.6989825580331183,2.16,46.48,2.76,14.0,26,2017
1477,Kevin Anderson,15.666666666666666,0.6290715443429789,2.5,40.166666666666664,3.0555555555555554,15.0,18,2017
1478,Lucas Pouille,9.263157894736842,0.5758735964727272,2.9473684210526314,33.8421052631579,5.105263157894737,15.0,19,2017
1479,Sam Querrey,13.375,0.5629651873213185,3.5833333333333335,33.791666666666664,3.9583333333333335,17.0,24,2017
1480,Juan Martin del Potro,9.366666666666667,0.6453311349041345,2.2,38.266666666666666,3.2666666666666666,17.0,30,2017
1481,Richard Gasquet,3.65,0.6334848603521686,1.75,36.05,4.9,18.0,20,2017
1482,Ivo Karlovic,24.375,0.6389848220335509,5.125,53.125,2.875,20.0,8,2017
1483,Gilles Muller,18.142857142857142,0.6300232198469267,3.5,38.142857142857146,3.357142857142857,21.0,16,2017
1484,David Ferrer,3.272727272727273,0.5833708625833085,5.2727272727272725,36.81818181818182,6.7272727272727275,21.0,11,2017
1485,Pablo Cuevas,6.5,0.6194464979709932,2.1666666666666665,35.166666666666664,3.3333333333333335,22.0,6,2017
1486,Albert Ramos,7.7,0.6050866824139431,2.0,39.8,4.7,22.0,10,2017
1487,Gilles Simon,5.0,0.5789316378166782,2.5,31.3,3.9,23.0,10,2017
1488,Diego Schwartzman,3.227272727272727,0.5952824465282602,2.5,33.22727272727273,6.181818181818182,25.0,22,2017
1489,Fabio Fognini,4.277777777777778,0.5769562523517981,4.888888888888889,35.77777777777778,7.277777777777778,25.0,18,2017
1490,Mischa Zverev,7.222222222222222,0.678222614149132,3.0555555555555554,48.611111111111114,6.944444444444445,26.0,18,2017
