,loser_name,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,loser_id,year
267,Paradorn Srichaphan,1.8333333333333333,39.166666666666664,2.5,23.166666666666668,8.5,35.0,8,2006
268,Xavier Malisse,4.5,40.75,2.0,27.25,9.25,36.0,4,2006
269,Florent Serra,3.090909090909091,51.63636363636363,2.5454545454545454,32.27272727272727,10.181818181818182,37.0,11,2006
270,Mikhail Youzhny,1.2857142857142858,49.285714285714285,2.142857142857143,31.571428571428573,9.285714285714286,37.0,7,2006
271,Feliciano Lopez,6.0,47.42857142857143,3.0,31.0,8.714285714285714,38.0,8,2006
272,Christophe Rochus,0.8181818181818182,36.54545454545455,2.4545454545454546,20.454545454545453,7.363636363636363,38.0,11,2006
273,Robin Soderling,2.6,45.4,2.4,26.8,9.8,39.0,6,2006
274,Agustin Calleri,4.428571428571429,38.714285714285715,1.8571428571428572,27.0,7.714285714285714,39.0,7,2006
275,Greg Rusedski,3.25,54.5,4.5,32.0,9.25,40.0,4,2006
276,Richard Gasquet,2.0,45.5,3.75,27.25,10.5,40.0,4,2006
277,Nicolas Almagro,4.625,53.625,1.5,35.5,8.25,41.0,8,2006
278,Luis Horna,2.357142857142857,44.142857142857146,2.357142857142857,29.357142857142858,6.071428571428571,43.0,15,2006
279,Andy Murray,3.8,61.0,2.6,36.4,16.0,43.0,5,2006
280,Gilles Simon,1.5,39.5,1.1,21.5,10.9,46.0,10,2006
281,Fabrice Santoro,2.75,53.5,1.75,32.5,10.25,47.0,4,2006
282,Alberto Martin,1.5384615384615385,33.07692307692308,2.6923076923076925,20.46153846153846,7.153846153846154,48.0,13,2006
283,Daniele Bracciali,5.166666666666667,48.166666666666664,2.6666666666666665,32.5,9.0,49.0,6,2006
284,Max Mirnyi,6.5,44.875,4.75,30.875,8.75,49.0,8,2006
285,Marat Safin,5.833333333333333,55.666666666666664,2.3333333333333335,35.333333333333336,13.5,49.0,7,2006
286,Davide Sanguinetti,2.125,39.25,1.875,23.625,9.25,51.0,8,2006
287,Ivo Karlovic,15.0,59.5,1.5,46.0,7.0,51.0,5,2006
