,loser_name,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,loser_id,year
160,Peter Wessels,13.0,62.0,3.0,43.0,13.0,79.0,1,2005
161,Tomas Behrend,0.5,57.0,2.0,33.5,10.5,80.0,2,2005
162,Oscar Hernandez,0.0,20.0,3.0,16.0,2.0,80.0,1,2005
163,Guillermo Garcia Lopez,5.0,70.66666666666667,5.0,48.333333333333336,8.666666666666666,81.0,3,2005
164,Gael Monfils,4.0,39.666666666666664,2.6666666666666665,27.333333333333332,7.666666666666667,82.0,3,2005
165,Albert Montanes,11.0,68.0,1.0,50.0,7.0,82.0,1,2005
166,Potito Starace,10.0,64.0,2.0,46.0,8.0,86.0,1,2005
167,Marcos Baghdatis,4.5,52.5,5.0,35.5,9.5,88.0,2,2005
168,Andreas Seppi,3.0,48.0,0.0,29.0,18.0,88.0,1,2005
169,Lars Burgsmuller,4.5,41.5,5.0,29.0,7.5,89.0,2,2005
170,Sjeng Schalken,0.0,49.0,0.0,33.0,6.0,89.0,1,2005
171,Sargis Sargsian,3.3333333333333335,36.0,1.3333333333333333,21.0,5.666666666666667,91.0,3,2005
172,Paul Goldstein,0.0,33.0,4.0,16.0,8.0,92.0,1,2005
173,Arnaud Clement,6.0,58.0,1.0,38.0,7.0,92.0,1,2005
174,Alessio Di Mauro,4.0,80.0,4.0,44.0,18.0,93.0,1,2005
175,Jerome Haehnel,4.0,27.0,2.0,18.0,3.0,93.0,1,2005
176,Jean Rene Lisnard,2.0,38.666666666666664,5.0,27.0,7.666666666666667,93.0,3,2005
177,Janko Tipsarevic,5.0,30.0,4.0,23.0,6.0,96.0,1,2005
178,Jiri Vanek,7.5,41.5,5.5,29.5,10.0,97.0,2,2005
179,Jonas Bjorkman,6.0,90.0,7.0,58.0,17.0,97.0,1,2005
180,Ivo Minar,3.0,51.0,6.0,35.0,7.0,99.0,1,2005
181,Raemon Sluiter,7.5,31.5,5.0,22.0,5.5,99.0,2,2005
182,Rafael Nadal,6.5,66.5,3.5,46.5,11.5,2.0,2,2006
183,David Nalbandian,8.0,79.0,4.0,54.0,11.0,3.0,1,2006
184,Ivan Ljubicic,15.5,73.5,8.0,56.0,7.0,4.0,2,2006
185,Andy Roddick,15.0,68.0,2.0,48.0,9.0,5.0,2,2006
186,Nikolay Davydenko,5.0,54.0,4.0,35.666666666666664,10.0,6.0,3,2006
187,James Blake,5.5,58.5,3.5,41.0,10.0,7.0,4,2006
188,Tommy Robredo,1.0,62.5,2.5,39.5,16.5,8.0,2,2006
189,Lleyton Hewitt,6.0,63.0,2.0,44.0,7.0,9.0,1,2006
190,Mario Ancic,7.0,46.0,1.0,33.0,7.0,10.0,1,2006
191,Fernando Gonzalez,7.5,59.5,8.0,45.0,11.0,11.0,3,2006
192,Radek Stepanek,13.5,86.5,11.0,63.5,15.5,12.0,2,2006
193,Gaston Gaudio,6.0,51.0,4.0,30.0,10.0,12.0,1,2006
194,Tomas Berdych,5.5,52.0,2.5,33.0,7.5,14.0,2,2006
195,Marcos Baghdatis,6.333333333333333,45.333333333333336,3.0,30.333333333333332,9.666666666666666,16.0,3,2006
196,Robby Ginepri,5.333333333333333,42.0,2.0,29.333333333333332,8.333333333333334,16.0,3,2006
197,Jarkko Nieminen,6.5,57.0,3.0,41.5,12.5,18.0,2,2006
198,David Ferrer,5.0,81.0,4.0,56.0,12.0,19.0,1,2006
199,Thomas Johansson,12.333333333333334,71.33333333333333,4.0,53.333333333333336,6.0,19.0,3,2006
200,Andre Agassi,6.0,47.0,1.5,33.0,7.0,20.0,2,2006
201,Dominik Hrbaty,6.0,43.0,6.0,31.0,6.0,22.0,2,2006
202,Gael Monfils,7.0,43.5,2.0,32.0,4.0,23.0,2,2006
203,Tommy Haas,14.0,84.0,7.0,64.5,11.0,24.0,2,2006
204,Sebastien Grosjean,12.0,70.5,3.5,50.0,9.5,25.0,2,2006
205,Juan Carlos Ferrero,12.5,84.0,0.5,62.0,7.5,28.0,2,2006
206,Olivier Rochus,2.6666666666666665,59.666666666666664,5.0,37.0,9.0,29.0,3,2006
207,Fernando Verdasco,6.5,107.5,8.5,71.0,15.5,30.0,2,2006
208,Dmitry Tursunov,11.666666666666666,60.333333333333336,2.0,43.333333333333336,9.0,31.0,3,2006
209,Nicolas Massu,6.0,62.0,4.0,37.0,13.0,33.0,2,2006
210,Kristof Vliegen,6.333333333333333,50.0,3.0,35.333333333333336,7.0,34.0,3,2006
211,Paul Henri Mathieu,8.333333333333334,70.0,2.6666666666666665,51.666666666666664,6.666666666666667,34.0,3,2006
212,Paradorn Srichaphan,9.0,65.0,5.666666666666667,49.666666666666664,9.333333333333334,35.0,3,2006
213,Andy Murray,7.25,49.75,4.25,34.0,7.75,36.0,4,2006
214,Florent Serra,2.6666666666666665,53.666666666666664,2.6666666666666665,33.666666666666664,8.333333333333334,36.0,3,2006
215,Greg Rusedski,10.5,46.5,5.0,34.5,5.0,37.0,2,2006
216,Robin Soderling,12.666666666666666,65.33333333333333,6.333333333333333,49.0,7.666666666666667,37.0,3,2006
217,Mikhail Youzhny,4.5,50.0,1.0,32.0,4.0,38.0,2,2006
218,Novak Djokovic,8.0,58.0,5.5,46.0,7.0,39.0,2,2006
219,Xavier Malisse,6.5,69.5,2.0,47.0,8.0,41.0,2,2006
220,Nicolas Almagro,11.5,59.0,3.5,46.5,6.0,42.0,2,2006
221,Fabrice Santoro,6.333333333333333,69.0,4.666666666666667,48.0,12.333333333333334,44.0,3,2006
222,Gilles Simon,3.3333333333333335,39.666666666666664,0.6666666666666666,26.333333333333332,8.0,46.0,3,2006
223,Max Mirnyi,12.666666666666666,68.33333333333333,3.3333333333333335,49.0,6.666666666666667,46.0,3,2006
224,Feliciano Lopez,16.333333333333332,59.666666666666664,4.666666666666667,48.333333333333336,9.0,48.0,3,2006
225,Juan Ignacio Chela,8.0,67.0,0.0,48.0,5.0,48.0,1,2006
