,loser_name,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,loser_id,year
198,Jan Hernych,1.75,48.5,2.75,28.75,9.416666666666666,61.0,12,2005
199,Julien Benneteau,2.3333333333333335,43.333333333333336,2.8333333333333335,25.666666666666668,8.666666666666666,62.0,6,2005
200,Wayne Arthurs,11.285714285714286,46.0,7.0,35.857142857142854,4.714285714285714,63.0,7,2005
201,Kevin Kim,4.352941176470588,47.05882352941177,2.5294117647058822,32.05882352941177,8.588235294117647,63.0,17,2005
202,Philipp Kohlschreiber,4.0,38.888888888888886,3.2222222222222223,25.333333333333332,7.888888888888889,64.0,9,2005
203,Paul Goldstein,1.75,59.75,3.25,38.25,12.0,65.0,4,2005
204,Potito Starace,4.833333333333333,62.666666666666664,4.0,40.666666666666664,9.166666666666666,65.0,6,2005
205,Jonas Bjorkman,3.9,39.3,4.1,25.6,8.3,66.0,10,2005
206,Thomas Enqvist,7.8,47.8,7.0,34.0,12.4,67.0,5,2005
207,Andreas Seppi,4.0,47.0,3.5,32.0,10.5,67.0,4,2005
208,Arnaud Clement,3.5,53.5,4.5,34.5,11.0,68.0,2,2005
209,Ivo Minar,5.4,40.2,2.8,25.8,6.6,70.0,5,2005
210,Robin Vik,6.0,56.666666666666664,5.0,34.0,12.666666666666666,71.0,3,2005
211,Irakli Labadze,4.4,53.8,6.8,32.8,10.8,71.0,5,2005
212,David Sanchez,2.6666666666666665,56.666666666666664,2.0,32.666666666666664,10.666666666666666,72.0,3,2005
213,Stefan Koubek,3.75,43.75,4.25,27.75,10.25,72.0,4,2005
214,Peter Wessels,5.8,49.6,1.8,36.4,5.2,72.0,7,2005
215,Marcos Baghdatis,4.6,48.6,1.6,33.0,10.0,72.0,5,2005
216,Florent Serra,6.5,79.0,3.0,55.5,8.5,74.0,2,2005
217,Santiago Ventura,5.0,27.5,2.5,17.5,10.5,74.0,2,2005
218,Tomas Behrend,4.0,44.0,3.0,27.666666666666668,9.666666666666666,74.0,3,2005
219,Sargis Sargsian,2.25,43.75,5.25,26.0,10.25,75.0,4,2005
220,Antony Dupuis,9.666666666666666,67.0,5.333333333333333,46.333333333333336,13.666666666666666,76.0,3,2005
221,Nicolas Lapentti,5.5,44.5,1.8333333333333333,30.5,5.5,77.0,7,2005
222,Alex Calatrava,6.0,56.666666666666664,2.6666666666666665,39.666666666666664,8.666666666666666,77.0,3,2005
223,Oscar Hernandez,1.0,45.5,4.0,26.0,13.5,78.0,2,2005
224,Razvan Sabau,2.0,43.0,8.0,26.0,6.5,78.0,2,2005
225,Juan Monaco,2.125,59.0,2.875,35.625,8.625,79.0,8,2005
226,Raemon Sluiter,6.5,26.5,5.0,18.0,7.5,79.0,4,2005
227,Michal Tabara,2.6666666666666665,31.666666666666668,9.666666666666666,22.0,10.333333333333334,83.0,3,2005
228,Nicolas Almagro,12.333333333333334,83.0,4.666666666666667,58.333333333333336,14.0,83.0,3,2005
229,Yen Hsun Lu,4.333333333333333,47.0,4.666666666666667,33.333333333333336,6.0,84.0,3,2005
230,Bjorn Phau,1.5,35.0,3.0,23.0,8.5,84.0,2,2005
231,Albert Montanes,8.5,58.0,5.0,37.5,13.0,86.0,2,2005
232,Bohdan Ulihrach,2.5,57.0,5.5,32.0,13.0,86.0,2,2005
233,Guillermo Garcia Lopez,2.4,50.6,4.0,34.0,7.6,86.0,5,2005
234,Daniele Bracciali,9.0,60.0,3.0,42.0,12.0,87.0,1,2005
235,Lars Burgsmuller,2.8333333333333335,40.166666666666664,3.0,25.166666666666668,7.5,87.0,6,2005
236,Lukas Dlouhy,7.5,59.5,10.0,40.0,12.0,87.0,2,2005
237,Jerome Haehnel,4.5,43.5,4.5,24.0,9.0,89.0,2,2005
238,Jan Michael Gambill,9.0,43.5,3.0,30.5,6.5,90.0,2,2005
239,Gregory Carraz,5.5,32.5,5.0,24.0,5.0,90.0,2,2005
240,Jiri Vanek,4.0,43.0,8.0,30.0,5.0,92.0,1,2005
241,Jimmy Wang,1.0,41.0,2.5,22.5,10.0,93.0,2,2005
242,Thierry Ascione,4.0,38.0,4.0,26.0,6.0,95.0,1,2005
243,Justin Gimelstob,8.333333333333334,43.666666666666664,6.333333333333333,33.0,7.0,95.0,3,2005
244,Novak Djokovic,7.5,80.5,2.0,55.5,8.5,97.0,2,2005
245,Jean Rene Lisnard,3.0,22.0,7.0,18.0,5.0,100.0,1,2005
246,Janko Tipsarevic,5.0,44.0,3.0,31.0,7.0,100.0,1,2005
247,Alexander Waske,14.0,51.0,4.0,41.0,7.0,100.0,1,2005
248,Roger Federer,7.5,41.5,1.5,28.5,9.5,1.0,2,2006
249,Rafael Nadal,2.9,49.7,1.8,32.1,7.3,2.0,10,2006
250,Andy Roddick,11.636363636363637,60.54545454545455,2.3636363636363638,44.0,7.818181818181818,3.0,13,2006
251,David Nalbandian,2.272727272727273,54.63636363636363,3.272727272727273,32.63636363636363,10.909090909090908,3.0,11,2006
252,Ivan Ljubicic,11.833333333333334,54.333333333333336,2.8333333333333335,40.583333333333336,7.333333333333333,3.0,12,2006
253,Nikolay Davydenko,3.2666666666666666,51.8,2.466666666666667,34.4,7.866666666666666,3.0,15,2006
254,Lleyton Hewitt,6.2727272727272725,44.81818181818182,4.090909090909091,29.272727272727273,10.636363636363637,4.0,11,2006
255,James Blake,4.857142857142857,49.42857142857143,3.5,32.92857142857143,10.428571428571429,5.0,14,2006
256,Tommy Robredo,4.75,51.3125,2.25,33.4375,8.3125,5.0,16,2006
257,Guillermo Coria,0.0,47.666666666666664,11.333333333333334,29.0,11.666666666666666,7.0,3,2006
258,Marcos Baghdatis,7.333333333333333,48.5,3.6666666666666665,34.166666666666664,9.0,8.0,12,2006
259,Gaston Gaudio,2.1666666666666665,60.166666666666664,6.0,39.333333333333336,10.0,8.0,6,2006
260,Andre Agassi,7.666666666666667,49.333333333333336,4.333333333333333,31.666666666666668,9.5,9.0,6,2006
261,Mario Ancic,4.818181818181818,40.18181818181818,2.272727272727273,26.727272727272727,6.0,10.0,11,2006
262,Fernando Gonzalez,4.181818181818182,52.36363636363637,4.636363636363637,34.90909090909091,9.454545454545455,10.0,11,2006
263,David Ferrer,1.8461538461538463,46.53846153846154,2.4615384615384617,28.076923076923077,9.076923076923077,11.0,13,2006
264,Tomas Berdych,4.928571428571429,38.57142857142857,3.4285714285714284,26.0,8.285714285714286,11.0,14,2006
265,Richard Gasquet,4.166666666666667,49.083333333333336,2.6666666666666665,34.166666666666664,7.833333333333333,12.0,12,2006
266,Nicolas Kiefer,10.666666666666666,52.666666666666664,4.333333333333333,36.666666666666664,9.333333333333334,12.0,5,2006
267,Tommy Haas,4.2,47.2,3.0,31.9,7.4,13.0,11,2006
268,Thomas Johansson,10.0,51.57142857142857,3.5714285714285716,38.42857142857143,6.857142857142857,13.0,7,2006
269,Dominik Hrbaty,3.0,41.9375,5.1875,26.875,8.3125,15.0,17,2006
270,Juan Carlos Ferrero,3.8181818181818183,48.72727272727273,1.7272727272727273,31.545454545454547,7.181818181818182,15.0,11,2006
