,winner_name,w_ace,w_1stIn%,w_df,w_1stWon,w_bpFaced,winner_rank,matches_won,year,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,matches_lost,W/L%
2011,Stefanos Tsitsipas,7.606060606060606,0.648298819515469,1.5757575757575757,39.303030303030305,3.272727272727273,3.0,36,2022,6.8125,50.5,1.9375,35.6875,8.625,3.0,17,0.6792452830188679
2012,Alexander Zverev,9.666666666666666,0.7396907889987374,3.25,39.5,2.6666666666666665,3.0,12,2022,5.6,55.0,4.0,38.8,6.8,3.0,6,0.6666666666666666
2013,Andrey Rublev,8.18918918918919,0.6288822378770572,1.7837837837837838,36.24324324324324,3.891891891891892,6.0,37,2022,8.846153846153847,47.84615384615385,1.9230769230769231,34.69230769230769,6.3076923076923075,6.0,13,0.74
2014,Matteo Berrettini,14.933333333333334,0.6496079538856993,1.7333333333333334,51.2,5.266666666666667,6.0,19,2022,9.1,55.2,2.3,41.2,7.7,6.0,10,0.6551724137931034
2015,Felix Auger Aliassime,11.974358974358974,0.6520531496822795,3.128205128205128,38.84615384615385,4.230769230769231,6.0,45,2022,10.785714285714286,52.142857142857146,3.9285714285714284,38.214285714285715,7.0,6.0,16,0.7377049180327869
2016,Cameron Norrie,4.548387096774194,0.6724806626269394,1.7741935483870968,36.0,4.806451612903226,8.0,32,2022,3.4,45.0,2.466666666666667,29.533333333333335,7.733333333333333,8.0,19,0.6274509803921569
2017,Taylor Fritz,10.833333333333334,0.6106668257041376,2.566666666666667,37.766666666666666,4.333333333333333,9.0,34,2022,10.692307692307692,55.23076923076923,2.0,41.69230769230769,6.615384615384615,9.0,15,0.6938775510204082
2018,Hubert Hurkacz,14.25925925925926,0.6601266894295986,1.5555555555555556,39.666666666666664,3.5925925925925926,9.0,27,2022,14.866666666666667,57.733333333333334,2.0,44.13333333333333,5.333333333333333,9.0,15,0.6428571428571429
2019,Jannik Sinner,8.148148148148149,0.6055222961867287,2.7037037037037037,38.48148148148148,5.074074074074074,10.0,28,2022,4.777777777777778,43.77777777777778,2.6666666666666665,29.666666666666668,7.444444444444445,10.0,11,0.717948717948718
2020,Denis Shapovalov,9.0,0.633688630003853,5.25,40.67857142857143,4.214285714285714,12.0,29,2022,8.875,54.375,7.0,40.3125,7.6875,12.0,18,0.6170212765957447
2021,Diego Schwartzman,2.111111111111111,0.6546487652454094,5.222222222222222,43.0,9.333333333333334,13.0,9,2022,1.2727272727272727,53.36363636363637,4.2727272727272725,31.90909090909091,10.181818181818182,13.0,13,0.4090909090909091
2022,Marin Cilic,12.842105263157896,0.6166824806707102,2.8421052631578947,39.10526315789474,3.5789473684210527,14.0,21,2022,10.785714285714286,50.57142857142857,4.0,37.642857142857146,8.071428571428571,14.0,15,0.5833333333333334
2023,Pablo Carreno Busta,5.458333333333333,0.6702604060686849,1.75,38.583333333333336,3.875,14.0,24,2022,3.5833333333333335,60.5,2.6666666666666665,41.25,9.333333333333334,13.0,13,0.6486486486486487
2024,Roberto Bautista Agut,2.5652173913043477,0.6548494614126504,1.0434782608695652,32.82608695652174,3.217391304347826,15.0,26,2022,3.142857142857143,52.857142857142854,2.5714285714285716,34.57142857142857,8.714285714285714,15.0,15,0.6341463414634146
2025,Aslan Karatsev,5.090909090909091,0.5872120398134034,3.6363636363636362,37.27272727272727,6.181818181818182,15.0,11,2022,6.0,55.22222222222222,5.277777777777778,36.72222222222222,9.333333333333334,14.0,18,0.3793103448275862
2026,Frances Tiafoe,10.521739130434783,0.5870996968660694,2.217391304347826,37.869565217391305,4.608695652173913,17.0,24,2022,7.642857142857143,51.0,3.2857142857142856,34.357142857142854,9.785714285714286,17.0,16,0.6
2027,Cristian Garin,6.8,0.6049473074169981,5.0,53.0,11.4,17.0,5,2022,1.7777777777777777,41.111111111111114,2.2222222222222223,23.88888888888889,8.333333333333334,17.0,9,0.35714285714285715
2028,Reilly Opelka,19.428571428571427,0.6690583000152779,1.5,44.92857142857143,1.4285714285714286,17.0,14,2022,16.285714285714285,59.857142857142854,3.4285714285714284,45.57142857142857,6.142857142857143,17.0,7,0.6666666666666666
2029,Karen Khachanov,11.304347826086957,0.6537447857545694,2.5217391304347827,46.08695652173913,5.565217391304348,18.0,23,2022,6.375,47.75,3.0,32.5,7.5,18.0,16,0.5897435897435898
2030,Holger Rune,5.28,0.6604532093602835,2.96,36.68,3.52,18.0,26,2022,6.5,53.7,5.3,35.8,9.2,25.0,10,0.7222222222222222
2031,Nikoloz Basilashvili,3.0,0.5769769879576813,2.0,25.75,4.5,18.0,5,2022,3.25,38.3125,4.25,25.5,8.125,18.0,16,0.23809523809523808
2032,Grigor Dimitrov,7.666666666666667,0.6259332952579826,2.8,36.333333333333336,2.933333333333333,19.0,15,2022,4.466666666666667,50.6,3.2,35.46666666666667,8.0,18.0,15,0.5
2033,Alex De Minaur,3.68,0.6068289128358729,1.92,33.4,4.88,20.0,31,2022,4.0,49.57142857142857,2.642857142857143,31.642857142857142,9.5,20.0,15,0.6739130434782609
2034,Nick Kyrgios,15.5,0.6725830754270914,3.625,40.125,3.3125,20.0,16,2022,19.0,71.0,6.333333333333333,54.333333333333336,7.0,20.0,4,0.8
2035,Gael Monfils,8.846153846153847,0.6237857838843477,3.3846153846153846,34.38461538461539,4.076923076923077,20.0,13,2022,6.166666666666667,37.833333333333336,4.5,25.833333333333332,7.0,16.0,6,0.6842105263157895
2036,Botic Van De Zandschulp,7.944444444444445,0.6484245401910057,4.0,36.72222222222222,4.777777777777778,22.0,21,2022,6.0,46.470588235294116,4.470588235294118,31.294117647058822,8.352941176470589,22.0,18,0.5384615384615384
2037,Daniel Evans,4.875,0.6093158472795749,2.2083333333333335,30.0,3.6666666666666665,23.0,26,2022,4.25,53.875,2.9375,37.1875,8.0625,23.0,17,0.6046511627906976
2038,John Isner,20.416666666666668,0.7050642437913001,2.25,47.833333333333336,1.6666666666666667,23.0,12,2022,22.454545454545453,64.9090909090909,1.7272727272727273,50.81818181818182,5.363636363636363,22.0,12,0.5
2039,Lorenzo Musetti,4.842105263157895,0.6625053975262835,1.894736842105263,37.94736842105263,4.578947368421052,23.0,20,2022,4.705882352941177,49.64705882352941,2.176470588235294,33.11764705882353,7.0,23.0,19,0.5128205128205128
2040,Borna Coric,9.333333333333334,0.6538714808845556,2.8333333333333335,49.5,5.166666666666667,26.0,10,2022,5.0,49.5,2.25,34.5,6.0,26.0,5,0.6666666666666666
2041,Lorenzo Sonego,5.363636363636363,0.6816970913578352,1.3636363636363635,37.45454545454545,4.0,26.0,13,2022,8.285714285714286,59.5,2.4285714285714284,41.92857142857143,8.428571428571429,21.0,14,0.48148148148148145
2042,Miomir Kecmanovic,4.7727272727272725,0.6027754021935509,1.5909090909090908,37.31818181818182,5.636363636363637,28.0,23,2022,2.923076923076923,44.53846153846154,1.9230769230769231,28.846153846153847,7.846153846153846,28.0,15,0.6052631578947368
2043,Francisco Cerundolo,4.333333333333333,0.5492483660130719,2.6666666666666665,32.0,2.6666666666666665,28.0,3,2022,2.5,47.875,3.625,33.0,9.0,27.0,10,0.23076923076923078
2044,Tommy Paul,4.0,0.6091307118323543,2.4642857142857144,34.285714285714285,4.857142857142857,29.0,30,2022,4.375,50.25,2.4375,33.125,7.25,29.0,17,0.6382978723404256
2045,Alexander Bublik,13.476190476190476,0.6222121488676133,5.666666666666667,38.23809523809524,3.857142857142857,31.0,22,2022,11.214285714285714,45.785714285714285,7.071428571428571,32.857142857142854,9.785714285714286,30.0,16,0.5789473684210527
2046,Maxime Cressy,16.25,0.5784730891093111,8.166666666666666,40.916666666666664,3.75,31.0,12,2022,13.823529411764707,49.11764705882353,8.705882352941176,37.8235294117647,4.529411764705882,31.0,17,0.41379310344827586
2047,Lloyd Harris,12.0,0.6459735664873487,1.5,39.25,5.25,32.0,4,2022,8.428571428571429,49.0,1.5714285714285714,35.57142857142857,6.571428571428571,32.0,7,0.36363636363636365
2048,Fabio Fognini,6.375,0.5768872057264741,5.875,40.25,8.25,34.0,8,2022,2.909090909090909,44.36363636363637,5.545454545454546,28.545454545454547,10.090909090909092,32.0,12,0.4
2049,Ugo Humbert,3.0,0.6429062177945724,2.5,41.5,5.5,35.0,2,2022,4.857142857142857,55.142857142857146,3.5714285714285716,37.142857142857146,7.571428571428571,35.0,7,0.2222222222222222
2050,Marton Fucsovics,4.75,0.6270757147785545,3.5,36.25,5.0,35.0,10,2022,4.153846153846154,52.53846153846154,4.615384615384615,36.07692307692308,8.307692307692308,35.0,13,0.43478260869565216
2051,Filip Krajinovic,5.75,0.6239575410756556,1.25,34.75,4.875,36.0,8,2022,2.6666666666666665,43.77777777777778,2.6666666666666665,27.555555555555557,9.666666666666666,36.0,9,0.47058823529411764
2052,Sebastian Korda,6.52,0.6480933837729704,2.12,37.8,5.2,36.0,25,2022,7.142857142857143,54.642857142857146,2.9285714285714284,36.785714285714285,9.071428571428571,33.0,14,0.6410256410256411
2053,Sebastian Baez,4.666666666666667,0.7133137288819696,1.3333333333333333,50.333333333333336,8.333333333333334,37.0,3,2022,1.3076923076923077,48.15384615384615,1.6923076923076923,28.307692307692307,8.307692307692308,31.0,16,0.15789473684210525
2054,Yoshihito Nishioka,2.6875,0.6895986199295204,1.0625,36.8125,6.0625,38.0,16,2022,2.1,51.2,1.2,33.5,7.3,37.0,10,0.6153846153846154
2055,Alejandro Davidovich Fokina,7.857142857142857,0.6386738540341899,3.142857142857143,49.285714285714285,6.857142857142857,39.0,7,2022,1.9333333333333333,57.06666666666667,2.2,35.8,8.333333333333334,31.0,15,0.3181818181818182
2056,Jenson Brooksby,4.052631578947368,0.6597321003922443,1.2105263157894737,34.68421052631579,5.105263157894737,39.0,20,2022,1.9285714285714286,45.0,1.7142857142857142,27.714285714285715,8.214285714285714,37.0,14,0.5882352941176471
2057,Dusan Lajovic,4.0,0.7186821219715956,1.3333333333333333,53.666666666666664,10.333333333333334,39.0,4,2022,2.3636363636363638,49.18181818181818,1.4545454545454546,29.818181818181817,8.636363636363637,33.0,11,0.26666666666666666
2058,Albert Ramos,3.2,0.6674456973943307,1.6,38.6,7.6,40.0,6,2022,1.4545454545454546,50.36363636363637,2.0,31.727272727272727,9.909090909090908,35.0,11,0.35294117647058826
2059,Jack Draper,7.416666666666667,0.5762069923799863,3.0,28.416666666666668,3.5833333333333335,41.0,12,2022,8.777777777777779,50.111111111111114,3.2222222222222223,35.111111111111114,9.11111111111111,41.0,9,0.5714285714285714
2060,Alex Molcan,4.428571428571429,0.6663357285905606,2.7142857142857144,43.57142857142857,4.857142857142857,42.0,7,2022,3.909090909090909,47.27272727272727,2.272727272727273,28.636363636363637,9.181818181818182,39.0,11,0.3888888888888889
2061,Andy Murray,7.090909090909091,0.623611933188831,2.4545454545454546,38.45454545454545,4.909090909090909,43.0,12,2022,4.916666666666667,43.083333333333336,3.8333333333333335,29.5,9.416666666666666,43.0,13,0.48
2062,Emil Ruusuvuori,4.2272727272727275,0.6608849842565442,2.0,30.772727272727273,4.0,43.0,24,2022,2.8823529411764706,55.0,2.823529411764706,36.05882352941177,7.9411764705882355,43.0,17,0.5853658536585366
2063,Federico Delbonis,3.0,0.67098703888335,2.0,24.0,1.0,44.0,2,2022,4.0,54.2,2.4,34.4,9.4,34.0,5,0.2857142857142857
2064,Brandon Nakashima,9.0,0.6730267880630033,0.7307692307692307,35.34615384615385,2.923076923076923,44.0,26,2022,5.4375,48.6875,1.9375,34.5,7.1875,44.0,16,0.6190476190476191
2065,David Goffin,4.444444444444445,0.5801835091530654,2.4444444444444446,29.88888888888889,5.333333333333333,45.0,11,2022,4.444444444444445,45.888888888888886,3.111111111111111,30.666666666666668,8.88888888888889,39.0,19,0.36666666666666664
2066,Tallon Griekspoor,8.0,0.5786049837408934,3.4,38.2,6.0,46.0,7,2022,6.846153846153846,53.0,3.3846153846153846,36.38461538461539,8.153846153846153,46.0,16,0.30434782608695654
2067,Adrian Mannarino,6.7727272727272725,0.6143353257103789,1.3181818181818181,33.90909090909091,4.409090909090909,47.0,23,2022,3.789473684210526,41.36842105263158,2.526315789473684,27.57894736842105,6.684210526315789,42.0,19,0.5476190476190477
2068,Pedro Martinez,3.5714285714285716,0.6787895069563593,2.7142857142857144,35.0,6.285714285714286,47.0,7,2022,2.0,53.45454545454545,4.454545454545454,33.36363636363637,8.727272727272727,47.0,11,0.3888888888888889
2069,Ilya Ivashka,3.8461538461538463,0.6259485036995394,2.1538461538461537,40.07692307692308,5.0,48.0,13,2022,3.5454545454545454,58.45454545454545,3.272727272727273,38.72727272727273,9.727272727272727,45.0,11,0.5416666666666666
2070,Arthur Rinderknech,11.428571428571429,0.6707560303449276,1.3333333333333333,44.0,5.095238095238095,48.0,21,2022,7.785714285714286,43.714285714285715,1.5714285714285714,31.071428571428573,6.071428571428571,42.0,15,0.5833333333333334
2071,Mackenzie Mcdonald,6.15,0.6409640506324294,1.7,34.05,5.15,49.0,20,2022,4.75,51.3,1.95,33.5,7.25,48.0,20,0.5
2072,Benjamin Bonzi,7.416666666666667,0.6055208891284324,2.5,32.166666666666664,2.9166666666666665,50.0,12,2022,4.933333333333334,52.266666666666666,2.4,36.53333333333333,7.4,48.0,18,0.4
2073,Dominik Koepfer,5.0,0.6710977701543739,4.0,44.0,12.0,51.0,2,2022,2.5,56.0,4.75,34.25,11.0,51.0,4,0.3333333333333333
2074,Jan Lennard Struff,18.0,0.5576923076923077,6.0,49.0,6.0,51.0,1,2022,6.0,40.57142857142857,2.857142857142857,27.428571428571427,7.0,50.0,7,0.125
2075,Laslo Djere,9.222222222222221,0.6208892092415836,3.6666666666666665,43.55555555555556,7.555555555555555,52.0,10,2022,7.2727272727272725,51.27272727272727,4.2727272727272725,37.0,7.181818181818182,51.0,12,0.45454545454545453
2076,Soon Woo Kwon,7.0,0.5911072987564541,3.7,37.7,5.2,53.0,13,2022,3.6923076923076925,51.23076923076923,3.1538461538461537,33.61538461538461,10.615384615384615,53.0,15,0.4642857142857143
2077,Marcos Giron,5.538461538461538,0.5930777041558105,1.2307692307692308,32.30769230769231,4.461538461538462,54.0,13,2022,4.9411764705882355,44.588235294117645,1.1176470588235294,30.352941176470587,6.9411764705882355,52.0,17,0.43333333333333335
2078,Oscar Otte,8.666666666666666,0.6044867394920952,2.5,32.666666666666664,5.333333333333333,55.0,6,2022,8.857142857142858,45.642857142857146,4.928571428571429,33.285714285714285,8.071428571428571,41.0,18,0.25
2079,Jaume Munar,5.333333333333333,0.6465637938600746,3.6666666666666665,32.111111111111114,3.5555555555555554,55.0,9,2022,3.923076923076923,54.69230769230769,3.769230769230769,35.76923076923077,10.461538461538462,55.0,13,0.4090909090909091
2080,Benoit Paire,22.0,0.5161099865047234,11.0,66.5,9.5,56.0,2,2022,7.0,45.57142857142857,6.714285714285714,33.285714285714285,10.857142857142858,46.0,7,0.2222222222222222
2081,J J Wolf,8.363636363636363,0.6183520363690017,3.3636363636363638,36.90909090909091,5.909090909090909,56.0,11,2022,5.111111111111111,40.44444444444444,3.0,28.0,7.666666666666667,56.0,9,0.55
2082,Joao Sousa,9.0,0.528169014084507,7.0,51.0,17.0,56.0,3,2022,2.25,45.125,2.5,29.875,8.0,55.0,8,0.2727272727272727
2083,Pedro Cachin,10.5,0.6629891951632046,2.5,53.0,7.75,57.0,4,2022,10.5,71.0,1.5,47.0,9.25,55.0,4,0.5
2084,Alexei Popyrin,7.6,0.570709018273516,4.2,31.6,4.0,61.0,5,2022,9.928571428571429,53.57142857142857,3.642857142857143,39.285714285714285,7.285714285714286,59.0,14,0.2631578947368421
2085,Marc Andrea Huesler,10.666666666666666,0.6218476438475994,1.5,36.166666666666664,3.1666666666666665,61.0,7,2022,8.0,56.333333333333336,2.3333333333333335,41.0,6.666666666666667,61.0,7,0.5
2086,Gianluca Mager,8.5,0.6200410396716827,3.5,45.5,5.0,62.0,2,2022,10.0,42.75,4.25,32.25,6.25,62.0,4,0.3333333333333333
2087,James Duckworth,11.2,0.576785119505331,1.8,41.8,4.4,62.0,5,2022,7.0,45.75,2.875,31.375,8.375,49.0,8,0.38461538461538464
2088,Constant Lestienne,5.285714285714286,0.6072316158523056,3.2857142857142856,36.285714285714285,4.142857142857143,63.0,7,2022,0.25,34.25,2.5,19.75,7.5,63.0,4,0.6363636363636364
2089,Jiri Lehecka,4.0,0.7177058101863122,1.0,36.0,4.5,63.0,6,2022,4.714285714285714,50.0,3.4285714285714284,29.857142857142858,9.142857142857142,60.0,7,0.46153846153846156
2090,Corentin Moutet,4.166666666666667,0.6704957708772031,1.6666666666666667,47.0,8.5,64.0,6,2022,2.5,52.166666666666664,2.6666666666666665,37.833333333333336,6.0,64.0,6,0.5
2091,Federico Coria,3.0,0.6816489361702127,2.5,45.5,7.5,65.0,2,2022,1.2,42.2,2.0,20.6,8.6,60.0,5,0.2857142857142857
2092,Thiago Monteiro,8.0,0.6765900744433307,1.4285714285714286,36.857142857142854,4.571428571428571,65.0,7,2022,6.888888888888889,51.333333333333336,1.3333333333333333,36.666666666666664,8.444444444444445,61.0,11,0.3888888888888889
2093,Pablo Andujar,1.0,0.7112503803383102,2.0,40.666666666666664,7.0,68.0,3,2022,1.0,52.666666666666664,3.3333333333333335,32.666666666666664,10.0,68.0,3,0.5
2094,Hugo Gaston,1.6666666666666667,0.5859058565955118,0.6666666666666666,26.666666666666668,2.6666666666666665,68.0,3,2022,3.1818181818181817,43.72727272727273,3.1818181818181817,27.454545454545453,12.545454545454545,67.0,11,0.21428571428571427
2095,Alejandro Tabilo,11.666666666666666,0.6831416459779432,3.0,42.333333333333336,4.333333333333333,70.0,3,2022,5.333333333333333,47.0,5.0,28.333333333333332,11.0,70.0,3,0.5
2096,Daniel Elahi Galan,4.833333333333333,0.6298161357385342,1.0,42.333333333333336,5.5,72.0,6,2022,3.5,55.0,0.75,34.5,10.0,71.0,4,0.6
2097,Jordan Thompson,7.833333333333333,0.6436420354141873,1.8333333333333333,38.5,6.0,73.0,7,2022,7.25,51.875,2.125,36.25,7.625,73.0,8,0.4666666666666667
2098,Bernabe Zapata Miralles,2.5,0.6423992673992673,2.0,32.5,5.0,74.0,2,2022,1.6,44.0,1.6,26.4,8.2,74.0,5,0.2857142857142857
2099,Mikael Ymer,1.3571428571428572,0.7285529804682597,1.6428571428571428,35.285714285714285,4.857142857142857,74.0,16,2022,2.6666666666666665,62.5,2.5833333333333335,39.5,8.75,74.0,13,0.5517241379310345
2100,Richard Gasquet,6.769230769230769,0.6114170977906666,3.923076923076923,41.07692307692308,5.538461538461538,75.0,15,2022,4.545454545454546,47.45454545454545,3.3636363636363638,32.72727272727273,7.181818181818182,75.0,11,0.5769230769230769
2101,Kamil Majchrzak,5.8,0.6222284468435552,0.8,34.4,4.2,75.0,5,2022,5.666666666666667,41.166666666666664,3.0,27.0,8.333333333333334,75.0,6,0.45454545454545453
2102,Thanasi Kokkinakis,12.8,0.6575430105902893,1.8,44.0,4.2,75.0,6,2022,10.0,47.2,3.3,35.7,6.5,69.0,12,0.3333333333333333
2103,Roberto Carballes Baena,3.5,0.5748547215496368,3.5,36.25,7.0,76.0,4,2022,2.125,43.25,2.125,27.375,9.0,73.0,8,0.3333333333333333
2104,Facundo Bagnis,7.5,0.6432692307692307,1.0,39.0,8.0,76.0,2,2022,11.25,69.75,3.0,46.75,10.0,71.0,4,0.3333333333333333
2105,John Millman,4.333333333333333,0.6602325061900617,1.8333333333333333,43.666666666666664,3.8333333333333335,77.0,6,2022,2.5555555555555554,45.888888888888886,0.8888888888888888,28.666666666666668,7.0,72.0,9,0.4
2106,Jiri Vesely,13.0,0.6538461538461539,3.0,28.0,7.0,80.0,1,2022,11.0,50.4,5.0,37.8,7.4,68.0,5,0.16666666666666666
2107,Denis Kudla,3.0,0.618741652979516,1.6666666666666667,41.666666666666664,7.666666666666667,82.0,3,2022,6.333333333333333,51.833333333333336,4.0,35.5,6.666666666666667,82.0,6,0.3333333333333333
2108,Chun Hsin Tseng,1.6666666666666667,0.5831756679279899,2.3333333333333335,22.0,3.6666666666666665,84.0,3,2022,2.125,39.625,4.75,26.0,8.0,84.0,8,0.2727272727272727
2109,Steve Johnson,9.2,0.5366491878444954,4.2,36.2,4.2,84.0,5,2022,8.166666666666666,42.833333333333336,5.166666666666667,30.833333333333332,6.166666666666667,84.0,6,0.45454545454545453
2110,Daniel Altmaier,9.5,0.5986111111111111,3.5,38.5,7.5,85.0,2,2022,6.636363636363637,49.18181818181818,2.090909090909091,32.90909090909091,8.545454545454545,69.0,11,0.15384615384615385
2111,Henri Laaksonen,4.0,0.6739077669902913,4.0,40.0,11.5,86.0,2,2022,5.166666666666667,42.5,1.5,28.833333333333332,8.0,84.0,6,0.25
2112,Tomas Martin Etcheverry,3.5,0.6649691358024692,1.0,37.0,7.5,87.0,2,2022,5.0,47.75,2.0,29.25,8.0,86.0,4,0.3333333333333333
2113,Juan Manuel Cerundolo,2.0,0.676056338028169,4.0,34.0,10.0,90.0,1,2022,1.5,52.0,3.0,29.0,13.5,80.0,2,0.3333333333333333
2114,Radu Albot,4.0,0.6734133112862882,3.3333333333333335,40.333333333333336,7.666666666666667,91.0,3,2022,2.3333333333333335,53.333333333333336,2.6666666666666665,36.666666666666664,9.0,86.0,3,0.5
2115,Taro Daniel,3.75,0.5390006244043511,1.25,23.25,3.5,92.0,4,2022,5.0,43.57142857142857,1.8571428571428572,29.142857142857142,7.142857142857143,92.0,7,0.36363636363636365
2116,Stefano Travaglia,9.0,0.48411122144985097,2.5,34.0,1.5,93.0,2,2022,3.5,48.75,4.0,31.0,8.5,78.0,4,0.3333333333333333
2117,Nuno Borges,6.5,0.6963283629950296,1.5,41.5,6.0,93.0,3,2022,3.0,39.5,3.0,27.5,5.5,93.0,2,0.6
2118,Ricardas Berankis,3.2,0.6263817265556564,2.0,39.4,3.4,93.0,5,2022,1.25,40.0,3.5,25.0,8.5,82.0,4,0.5555555555555556
2119,Peter Gojowczyk,3.0,0.5147058823529411,5.0,22.0,6.0,95.0,2,2022,3.857142857142857,33.857142857142854,3.2857142857142856,22.0,7.714285714285714,82.0,7,0.2222222222222222
2120,Jason Kubler,,,,,,97.0,1,2022,5.0,32.0,5.0,24.0,9.0,97.0,2,0.3333333333333333
2121,Andreas Seppi,7.0,0.6785714285714286,4.0,46.0,6.0,100.0,1,2022,3.0,50.0,1.0,34.0,7.0,100.0,1,0.5
2122,Carlos Alcaraz,3.5714285714285716,0.6531336470519413,1.9642857142857142,32.07142857142857,3.392857142857143,1.0,28,2023,5.444444444444445,61.111111111111114,2.7777777777777777,41.666666666666664,9.11111111111111,1.0,9,0.7567567567567568
2123,Novak Djokovic,7.368421052631579,0.6191609806323569,3.289473684210526,38.526315789473685,3.736842105263158,1.0,38,2023,10.333333333333334,50.666666666666664,1.0,38.333333333333336,3.6666666666666665,1.0,3,0.926829268292683
2124,Rafael Nadal,6.0,0.6554621848739496,3.0,57.0,11.0,2.0,1,2023,6.0,58.666666666666664,3.3333333333333335,38.0,10.666666666666666,2.0,3,0.25
2125,Casper Ruud,6.846153846153846,0.655663557325264,2.4615384615384617,36.30769230769231,5.461538461538462,3.0,13,2023,6.785714285714286,62.285714285714285,3.0,44.0,8.071428571428571,3.0,14,0.48148148148148145
2126,Daniil Medvedev,7.244897959183674,0.6515223842659029,3.857142857142857,35.38775510204081,4.8979591836734695,3.0,50,2023,6.416666666666667,54.083333333333336,4.666666666666667,38.083333333333336,6.833333333333333,3.0,12,0.8064516129032258
2127,Stefanos Tsitsipas,9.214285714285714,0.6353259408665638,1.8928571428571428,40.214285714285715,4.464285714285714,3.0,29,2023,8.357142857142858,49.142857142857146,2.357142857142857,37.857142857142854,4.571428571428571,3.0,15,0.6590909090909091
2128,Holger Rune,5.8,0.6227094594830788,2.15,30.25,2.55,4.0,21,2023,6.588235294117647,56.23529411764706,5.117647058823529,37.470588235294116,8.647058823529411,4.0,18,0.5384615384615384
2129,Jannik Sinner,6.166666666666667,0.6063961533249979,1.7291666666666667,34.3125,4.041666666666667,4.0,50,2023,7.222222222222222,55.44444444444444,2.2222222222222223,37.888888888888886,8.88888888888889,4.0,11,0.819672131147541
2130,Taylor Fritz,9.512820512820513,0.6025348243632695,2.230769230769231,34.56410256410256,3.1025641025641026,5.0,39,2023,11.461538461538462,58.46153846153846,2.3846153846153846,43.53846153846154,7.6923076923076925,5.0,14,0.7358490566037735
2131,Andrey Rublev,8.551724137931034,0.6280718888763374,1.5862068965517242,38.86206896551724,4.0,5.0,29,2023,7.111111111111111,50.22222222222222,2.7222222222222223,35.333333333333336,7.722222222222222,5.0,18,0.6170212765957447
2132,Felix Auger Aliassime,11.047619047619047,0.6070942936165196,4.0,38.476190476190474,3.9523809523809526,6.0,21,2023,6.533333333333333,46.06666666666667,5.0,34.86666666666667,5.6,6.0,15,0.5833333333333334
2133,Alexander Zverev,9.766666666666667,0.7233674751397897,2.066666666666667,46.43333333333333,4.733333333333333,7.0,30,2023,6.722222222222222,52.27777777777778,3.3333333333333335,36.0,6.111111111111111,7.0,18,0.625
2134,Hubert Hurkacz,15.529411764705882,0.6662355408736683,1.6176470588235294,44.794117647058826,4.0,9.0,34,2023,13.866666666666667,58.666666666666664,1.7333333333333334,44.2,6.866666666666666,9.0,15,0.6938775510204082
2135,Frances Tiafoe,8.541666666666666,0.6135674452688947,2.0416666666666665,33.791666666666664,4.083333333333333,10.0,24,2023,7.666666666666667,48.53333333333333,2.4,35.666666666666664,6.4,10.0,15,0.6153846153846154
2136,Alex De Minaur,4.222222222222222,0.5608514031481675,2.6944444444444446,31.416666666666668,4.666666666666667,12.0,37,2023,2.5,42.833333333333336,2.5,28.11111111111111,8.944444444444445,11.0,18,0.6727272727272727
2137,Cameron Norrie,6.533333333333333,0.6577760846507493,2.066666666666667,40.266666666666666,6.2,12.0,15,2023,4.0625,54.125,2.5625,36.25,8.25,12.0,16,0.4838709677419355
2138,Tommy Paul,7.838709677419355,0.6231126597404743,2.0,38.903225806451616,4.935483870967742,12.0,32,2023,5.0588235294117645,49.1764705882353,2.2941176470588234,32.23529411764706,8.470588235294118,12.0,17,0.6530612244897959
2139,Karen Khachanov,8.0,0.6439493225149779,1.8333333333333333,36.291666666666664,4.041666666666667,14.0,24,2023,5.846153846153846,49.15384615384615,2.076923076923077,34.53846153846154,7.384615384615385,11.0,13,0.6486486486486487
2140,Borna Coric,6.363636363636363,0.6293639614907571,1.5454545454545454,32.81818181818182,3.3636363636363638,15.0,13,2023,3.4545454545454546,44.54545454545455,2.5454545454545454,29.727272727272727,8.181818181818182,15.0,11,0.5416666666666666
2141,Pablo Carreno Busta,15.0,0.6344086021505376,3.0,53.0,2.0,15.0,1,2023,10.666666666666666,83.0,4.333333333333333,58.0,11.333333333333334,15.0,3,0.25
2142,Matteo Berrettini,9.285714285714286,0.661670045925347,1.1428571428571428,30.857142857142858,2.4285714285714284,16.0,7,2023,9.666666666666666,52.44444444444444,1.7777777777777777,41.0,5.444444444444445,14.0,9,0.4375
2143,Grigor Dimitrov,8.26923076923077,0.6385265783280933,2.9615384615384617,38.76923076923077,3.4615384615384617,17.0,27,2023,5.785714285714286,48.0,3.5714285714285716,34.0,8.428571428571429,17.0,14,0.6585365853658537
2144,Marin Cilic,16.0,0.7105263157894737,3.0,45.0,3.0,17.0,1,2023,,,,,,17.0,1,0.5
2145,Lorenzo Musetti,6.1,0.582046375781504,1.9,27.4,2.9,18.0,10,2023,3.0,46.13333333333333,2.466666666666667,31.0,8.0,18.0,15,0.4
2146,Denis Shapovalov,10.0,0.5425285930903908,7.833333333333333,36.333333333333336,5.333333333333333,18.0,6,2023,8.714285714285714,47.57142857142857,8.285714285714286,33.42857142857143,7.714285714285714,18.0,7,0.46153846153846156
